	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.genes.results_Mean
gene:Smp_154940	0.956873597782596	0.0431264022174039	0.88842512890913	0.887053346761404	38.0022338106032	42.8422522905577
gene:Smp_154960	0.951664376618667	0.0483356233813332	0.911980212826319	0.911953743609533	1597.72386261174	1751.98002559919
gene:Smp_154970	1.41440861467501e-07	0.999999858559139	0.730254533116686	0.730151793896336	1009.99483303404	1383.27062942134
gene:Smp_154980	0.947834386126367	0.0521656138736332	0.873242462733493	0.873128104276405	509.879277385517	583.969916450041
gene:Smp_155000	0.0172096393213846	0.982790360678615	1.27629753410501	1.27639929824281	1825.82368171764	1430.44650701252
gene:Smp_155020	0.979678001782681	0.0203219982173192	1.43226506469455	1.4329811407846	455.737028483756	318.031190852115
gene:Smp_155030	0.985784073651077	0.0142159263489234	1.00697492589158	1.00698760421065	291.86335555216	289.838012360542
gene:Smp_155040	1	1.62908901141394e-17	1.18674035424077	1.19955741284181	9.19795638014879	7.66612811323026
gene:Smp_155050	0.987155636983535	0.012844363016465	1.42123842928918	1.42138616001323	2135.30350505323	1502.26543022746
gene:Smp_155060	0.994601757895755	0.00539824210424503	0.950270360067943	0.950268775138017	15708.8299229298	16530.9340170211
gene:Smp_155110	0.999999999999999	7.54197706838807e-16	1.33791782469581	19.1413406733722	0.181413406733722	0
gene:Smp_155210	1	7.8957999103185e-18	0.917611526953887	0.91732274187738	137.871587155751	150.298698194449
gene:Smp_155290	0.999999999998042	1.95796207696034e-12	0.767006413703657	0.766545153556266	203.989066930886	266.117919515849
gene:Smp_155310	0.00013391625764847	0.999866083742352	2.03221205407689	2.04009949833554	140.651867320382	68.9385328706488
gene:Smp_155320	0.984448697888932	0.0155513021110685	0.844771119787108	0.84461594882862	445.147572839941	527.043240537691
gene:Smp_155330	0.999999999996719	3.28087427578478e-12	1.24946518711187	1.24988615764562	390.220414041309	312.202765662096
gene:Smp_155340	0.959973999366927	0.040026000633073	1.1754948466916	1.17839606720291	37.5449613574987	31.8595576154125
gene:Smp_155360	1	5.89805591508395e-17	0.887831642965307	0.887656009486619	298.665884920595	336.467060627727
gene:Smp_155370	0.985902425732018	0.0140975742679819	1.07385560122889	1.07394397788464	472.83620471967	440.279451271973
gene:Smp_155380	0.997555812280263	0.00244418771973666	0.941315951688417	0.940585372887433	39.7955497688378	42.309975322008
gene:Smp_155390	0.971127293081443	0.0288727069185569	1.10461141444871	1.10527432889959	91.8833485297467	83.1307607387714
gene:Smp_155400	0.947383668896427	0.0526163311035733	1.12806034582628	1.12833027543862	282.018363063144	249.941959282055
gene:Smp_155420	0.98760333064437	0.0123966693556305	0.975537550061568	0.975515563077747	571.812054442721	586.164199659742
gene:Smp_155450	0.99039148788154	0.0096085121184599	1.03054986080534	1.03057441143283	675.634740016939	655.59015125698
gene:Smp_155480	0.948390195008832	0.0516098049911678	1.18580107601705	1.18600008068306	583.384177127488	491.890621787049
gene:Smp_155500	0.997651997853257	0.00234800214674342	1.0570163166477	1.05761039046389	53.4682098866941	50.5551328399275
gene:Smp_155510	0.986997170848599	0.0130028291514008	1.03216690524093	1.0322017729311	501.68885310884	486.037269308776
gene:Smp_155520	1	3.90724153810387e-16	1.50833373869673	28.2902311020958	0.272902311020958	0
gene:Smp_155530	0.999999999978367	2.16333209586442e-11	1.42652704892774	1.42820048576622	191.776854017942	134.275666423822
gene:Smp_155560	0.995002338727381	0.00499766127261952	1.0087876992051	1.00879629004066	543.660363601845	538.919780937175
gene:Smp_155590	0.495598094860262	0.504401905139738	0.845965930918077	0.845664738281927	227.847362945631	269.431721560428
gene:Smp_155620	0.984956994297317	0.0150430057026827	0.868566883894135	0.868490589613541	788.251554542861	907.612447462118
gene:Smp_155630	0.971807508662103	0.0281924913378971	0.885808645899166	0.885701491868057	497.274006101941	561.44779437845
gene:Smp_155700	0.985969369287047	0.0140306307129529	0.921653232330236	0.921597354191228	680.779384514167	738.695879979019
gene:Smp_155720	0.994150768700489	0.0058492312995106	1.01701678834631	1.01702315829394	1431.4030892563	1407.44378075511
gene:Smp_155740	0.399103656187543	0.600896343812457	1.19861999357677	1.1988057592371	675.293117488443	563.303207569337
gene:Smp_155750	0.987035189279548	0.0129648107204524	1.06858498868431	1.06863843924287	722.427067842675	676.025075394182
gene:Smp_155760	2.68461497476835e-09	0.999999997315385	0.73627905687017	0.736102511996729	579.312258556094	787.003016685193
gene:Smp_155770	0.989844741025871	0.0101552589741286	0.924589611604379	0.924530140207781	617.631572854966	668.049964725602
gene:Smp_155780	0.97159438120356	0.0284056187964402	1.09561741781598	1.09565537108576	1454.2906286427	1327.32400211558
gene:Smp_155790	0.991487843896582	0.0085121561034179	1.02297730938992	1.02299239686446	820.809062051972	802.36063791269
gene:Smp_155810	0.991273223339997	0.00872677666000316	0.970941726652966	0.970925045252033	891.067328614647	917.751193793637
gene:Smp_155840	0.803389175359448	0.196610824640552	0.688193551581505	0.686599161183888	70.7334274265494	103.024538091436
gene:Smp_155850	0.884250724925737	0.115749275074263	1.40552546373263	1.40895138922648	87.8575731210289	62.3538074336037
gene:Smp_155860	0.60934482278595	0.39065517721405	0.610377407465747	0.60376312676268	18.7278821001133	31.0251547975181
gene:Smp_155900	0.122487335356905	0.877512664643095	0.123511558875528	0.119523356441821	13.8293019649356	115.777427469643
gene:Smp_155970	0.986970248471212	0.0130297515287881	0.982703938100943	0.982682257052927	413.011329504579	420.289976457531
gene:Smp_156000	0.969212817078371	0.0307871829216288	1.20148726124671	1.20159152792072	1223.34172054551	1018.09947574043
gene:Smp_156050	0.999999999999801	1.99173288950338e-13	0.362090063463327	0.340218953614559	5.21804667006354	15.3567119792112
gene:Smp_156060	0.0572621934572221	0.942737806542778	1.28705785103994	1.28764619433218	330.989682839179	257.047943630896
gene:Smp_156100	0.986315353998642	0.0136846460013579	1.06662994741135	1.06667542725689	823.322361659086	771.857749664402
gene:Smp_156140	0.109655586062895	0.890344413937105	1.54740134846308	1.55197186194571	97.9203073631364	63.0905688726607
gene:Smp_156150	0.993153070007959	0.00684692999204094	1.01175903617796	1.01176399044071	1265.20494999333	1250.49403250883
gene:Smp_156160	0.949558145596909	0.0504418544030907	1.17301902939009	1.17323667638449	491.3719893778	418.815970299591
gene:Smp_156170	0.0569278796900925	0.943072120309908	1.38206963396127	1.38234386154556	1014.69518320852	734.036868826117
gene:Smp_156180	0.900977597866482	0.0990224021335176	0.992949988282442	0.991003460616685	1.88102310533576	1.89819021374457
gene:Smp_156230	0.929734102458294	0.0702658975417061	0.844175388069496	0.844146917977483	2434.19768103687	2883.62036006701
gene:Smp_156240	0.966104508975114	0.0338954910248862	0.831418908350839	0.831221010611534	373.048506355419	448.797840024349
gene:Smp_156250	0.766078604982062	0.233921395017938	0.646234591414617	0.639978293039727	19.0558232227415	29.781359222801
gene:Smp_156270	3.12266434931985e-10	0.999999999687734	0.808359343297779	0.808306645329263	1548.67229027615	1915.94887430234
gene:Smp_156280	0.0539703342727562	0.946029665727244	0.724996250039146	0.724241958318962	139.105449438541	192.074216939656
gene:Smp_156290	0.944324944185206	0.0556750558147939	1.13259374331183	1.13264889094518	1434.76520263996	1266.73313117691
gene:Smp_156300	0.941754883529104	0.0582451164708963	1.19110310887485	1.19169959422743	201.143302096596	168.785309716458
gene:Smp_156340	1	8.28233646029634e-18	1.06012907488334	1.06029999523901	196.512327810209	185.33596688922
gene:Smp_156350	0.0105176167131784	0.989482383286822	1.23443630337065	1.23473587199333	509.080524467873	412.297227817077
gene:Smp_156370	0.535199199041094	0.464800800958906	0.667669935432297	0.666865345484451	145.109437029511	217.604302515732
gene:Smp_156390	0.98391932289531	0.0160806771046897	1.0991130031882	1.09932330959243	272.948096252604	248.286469174117
gene:Smp_156400	1	4.27247862171198e-17	0.664371425131449	0.652227034888375	9.48673713474862	14.5504776048174
gene:Smp_156410	1	3.23020287130006e-18	0.972895671453336	0.972860553744011	395.589263104457	406.625114952508
gene:Smp_156450	0.969425876450108	0.030574123549892	1.08516368844636	1.08522667408159	773.072450682865	712.3595621812
gene:Smp_156460	0.983931111204104	0.0160688887958963	1.05569857977037	1.05595244763616	122.049941287062	115.582270807558
gene:Smp_156470	0.999999999999999	8.49123245135384e-16	0.773086957113683	0.7722305399991	107.788694455451	139.58392807176
gene:Smp_156480	0.959907223473512	0.0400927765264878	1.10224124773732	1.10255136084018	191.502559373412	173.689444919712
gene:Smp_156500	0.0915945244189144	0.908405475581086	1.22782058520413	1.22816295226328	430.565574259035	350.575053445524
gene:Smp_156520	0.865193177005591	0.134806822994409	0.743536477819625	0.742026559330165	66.3924273731691	89.4779388591039
gene:Smp_156540	0.964880433011121	0.0351195669888788	0.895706779667087	0.89568367382417	2129.99844528463	2378.07113236053
gene:Smp_156550	1	1.67013155423389e-17	0.971001473959362	0.968695039401263	6.40673743746292	6.61410477649294
gene:Smp_156630	0.994548489785692	0.00545151021430789	1.24002503696691	1.24008220321729	2743.20419282301	2212.11286226346
gene:Smp_156670	0.825023583909602	0.174976416090398	1.4539576981437	1.45433199148215	929.297091148174	638.982401041177
gene:Smp_156720	0.913987132164291	0.0860128678357095	1.3104935398649	1.31102104782656	406.550910269196	310.100132055623
gene:Smp_156740	0.946695178895677	0.0533048211043225	0.850052498343768	0.849663962259212	172.751704165691	203.319447686973
gene:Smp_156750	0.962505928413807	0.0374940715861935	1.10327896483418	1.10476017668471	40.5740248520346	36.7255971988635
gene:Smp_156780	0.730024318107745	0.269975681892255	1.86589985220915	1.91517907352487	17.71987291189	9.2475535922384
gene:Smp_156850	0.550625770429946	0.449374229570054	0.825157529119829	0.82504710019354	688.222590180374	834.163697500334
gene:Smp_156860	0.55162769479535	0.44837230520465	0.711616277634965	0.711087326383338	204.243938050692	287.231707835728
gene:Smp_156870	1	6.51360739900824e-18	0.924069275177593	0.923796796543789	135.619434342572	146.807389765805
gene:Smp_156880	0.0113022607171694	0.988697739282831	1.10296126459304	1.10298593879769	2424.88583491113	2198.4729992977
gene:Smp_156890	0.99539171335289	0.0046082866471103	0.92886367354247	0.928010405159461	40.7515821099124	43.9136261611833
gene:Smp_156900	1	2.53856323108236e-17	0.903697235080207	0.903549044084649	309.347804855278	342.370756064743
gene:Smp_156910	0.997097734405554	0.0029022655944464	1.20101945192968	1.20104350904778	5287.43217652066	4402.36354990802
gene:Smp_156930	0.397425688692164	0.602574311307836	0.626012813524323	0.622215292247502	32.2741676228431	51.8758472703709
gene:Smp_156950	0.989992036330966	0.0100079636690345	0.995774128185752	0.995769750347321	506.40659049128	508.557959927126
gene:Smp_156960	0.998264433783851	0.00173556621614882	0.910073719079315	0.910066036596419	5612.41232695244	6167.03953405634
gene:Smp_156990	0.999999999889704	1.10295503989629e-10	1.24343044235629	1.24376401277682	478.199003563608	384.475319281719
gene:Smp_157000	0.987484752832218	0.0125152471677824	1.10472433702347	1.1048187593932	645.579071031776	584.32934574604
gene:Smp_157050	0.915943746621646	0.0840562533783542	0.785736364413344	0.785577485975014	558.158009296142	710.509355838432
gene:Smp_157070	0.983410128822713	0.0165898711772867	1.06237211882057	1.06244223780516	497.902022928718	468.638558209928
gene:Smp_157080	0.979945035911465	0.0200549640885354	1.12117375688654	1.12186238499042	103.995384277625	92.6977916767064
gene:Smp_157100	0.95564531862224	0.0443546813777597	0.875242172707069	0.873655285898713	36.1771489303808	41.4103971686107
gene:Smp_157140	0.92110110568215	0.0788988943178499	1.1983471209837	1.19889686832842	227.886152139979	190.078203714909
gene:Smp_157150	0.936214124892965	0.0637858751070346	1.11467364067349	1.1148748943928	334.676525082645	300.190970320465
gene:Smp_157160	0.85194811008134	0.14805188991866	1.12534720541842	1.12547166242187	597.193420305994	530.615017266885
gene:Smp_157200	0.95623316317636	0.0437668368236397	0.795714091828706	0.794362565368457	63.2493947867408	79.6254178112591
gene:Smp_157210	0.998317810239175	0.00168218976082513	0.940448774818779	0.932383480950479	3.6170828966178	3.88011921674152
gene:Smp_157220	0.979875542466347	0.0201244575336534	1.11415123587313	1.11431010689051	421.81704128577	378.544442499746
gene:Smp_157230	1.05566666519508e-11	0.999999999989443	0.7121661602476	0.711942803163667	483.359930815228	678.934893701113
gene:Smp_157240	0.991860769689239	0.00813923031076073	1.00297205845179	1.00298304335411	142.960733058502	142.535513611465
gene:Smp_157250	0.99576877524692	0.00423122475308023	1.10558517828055	1.10576443534253	343.138185839815	310.316661694015
gene:Smp_157290	0.984698308303243	0.0153016916967571	1.02742259020355	1.02747986445093	259.177951085286	252.245990655148
gene:Smp_157300	0.98595781876154	0.01404218123846	0.961794641990475	0.961719287534457	256.885245570569	267.11082090936
gene:Smp_157310	0.974533371121091	0.0254666288789095	1.0857346379003	1.08578732673265	930.829744165005	857.28472176295
gene:Smp_157320	3.50877105148584e-11	0.999999999964912	0.717269188859093	0.717160130743225	979.533422147214	1365.85430304215
gene:Smp_157340	0.933112973708215	0.0668870262917851	1.1466174403228	1.1467645634612	602.09373728631	525.035642733346
gene:Smp_157350	0.991855732679233	0.00814426732076654	0.984914375194555	0.984905109941956	844.865730466341	857.814496936697
gene:Smp_157360	0.896620765306515	0.103379234693485	1.11434550146866	1.11438748493458	1599.06718488406	1434.92821179976
gene:Smp_157390	0.970913148643711	0.0290868513562887	0.903832195465815	0.903443529967738	117.763377413794	130.350530024494
gene:Smp_157400	1	1.08941490545631e-17	0.923217545190096	0.922890780617421	114.243560143654	123.789654892226
gene:Smp_157410	0.978748496297975	0.0212515037020249	1.24170660894761	1.24173488617724	5592.06458948374	4503.42680582197
gene:Smp_157450	1	4.13080748785593e-16	1.67583564939163	37.2826813467443	0.362826813467443	0
gene:Smp_157470	0.395824414103845	0.604175585896155	0.529313160761691	0.528110449477761	108.879959562872	206.1778526936
gene:Smp_157510	0.988202570816925	0.0117974291830748	1.13076035522083	1.13085399645683	831.960442868099	735.691023717311
gene:Smp_157540	0.992216963004198	0.00778303699580226	1.05666453273294	1.05668303984481	1704.54023447359	1613.10402776364
gene:Smp_157560	0.738415951691351	0.261584048308649	1.26384873202995	1.26479039135095	186.70197183492	147.61285759895
gene:Smp_157570	0.350840247716975	0.649159752283025	0.717815865843472	0.717149420746994	159.971687328273	223.069992397726
gene:Smp_157590	0.992193340647463	0.00780665935253651	1.14244332932376	1.14249121510256	1790.51684333071	1567.20278873903
gene:Smp_157620	0.953406914605801	0.0465930853941989	1.32990333148529	1.33023437604534	698.416675562667	525.030314804539
gene:Smp_157640	0.0158302832367475	0.984169716763252	0.435000692286185	0.431747067762303	39.4904720423259	91.4798443828524
gene:Smp_157660	1	1.57329891185891e-16	1.13841660851431	1.13866102640082	339.726400905876	298.354827660558
gene:Smp_157670	0.980678749990457	0.019321250009543	1.05832768420332	1.05833373946627	5371.01005379979	5074.96763088272
gene:Smp_157680	0.950029777410516	0.049970222589484	0.89165325444915	0.891512454489079	361.427458597421	405.410537623963
gene:Smp_157690	0.982258334362701	0.0177416656372989	1.08378960922985	1.08438044072561	81.0115613527238	74.7069151248325
gene:Smp_157700	0.996749974114915	0.00325002588508465	0.874304209624211	0.870182711317622	13.9719731570082	16.0578590543782
gene:Smp_157710	0.968764952071187	0.0312350479288126	1.0858120301729	1.08587497756641	779.89670960874	718.218825344714
gene:Smp_157720	0.00642202376556988	0.99357797623443	1.19783470075032	1.1980377294091	615.036605848552	513.368327535568
gene:Smp_157730	0.82703336116347	0.17296663883653	0.658067353784446	0.652669653330967	21.7729961065598	33.3652243503095
gene:Smp_157740	0.603767746984599	0.396232253015401	1.33340208028955	1.33394815160532	429.081880449495	321.660583622842
gene:Smp_157750	0.989013920415786	0.0109860795842144	0.984241342329364	0.984230732502354	770.184204290899	782.524195343323
gene:Smp_157760	0.963875062745316	0.0361249372546837	0.900630634869101	0.900252173800197	124.523985816843	138.322335584543
gene:Smp_157770	0.937607069744839	0.0623929302551606	0.905765761125642	0.905739673065858	1723.69421345934	1903.08010935199
gene:Smp_157780	1	8.36762541998351e-18	1.02000517478834	1.02042483583144	25.6181419475062	25.1051687489303
gene:Smp_157790	0.968418911823874	0.0315810881761261	0.92880965122843	0.928123583651304	50.7302309286033	54.6596925090381
gene:Smp_157800	1	3.97523771356185e-17	1.1340560047921	1.13438388465763	244.346546225346	215.399042327056
gene:Smp_157830	0.901296307768043	0.0987036922319571	1.29067386057897	1.29141794864478	265.781362739379	205.80358886819
gene:Smp_157840	0.986438258110586	0.0135617418894138	1.92993973423296	2.31060679645844	2.96391092670977	1.27706923708006
gene:Smp_157860	0.986842097735642	0.0131579022643576	1.01580939083849	1.01584992487848	208.735539140937	205.478560887483
gene:Smp_157870	0.942469620182197	0.0575303798178034	0.755168641082082	0.747544039790711	12.6367546737144	16.9077386221353
gene:Smp_157910	1	1.55567837218686e-17	0.926721205160141	0.926648268262664	490.489260517913	529.316258211792
gene:Smp_157920	0.999934313789174	6.5686210825659e-05	0.957987780864661	0.957927613233743	352.391549237895	367.869101060954
gene:Smp_157930	0.973318785194487	0.0266812148055133	1.07125946958059	1.07130076487002	973.960699807363	909.137768531216
gene:Smp_157940	0.958212360458289	0.0417876395417113	0.877980644453068	0.877854479056864	447.294643332887	509.533043869247
gene:Smp_157950	1	4.73976684015822e-18	1.05532185942042	1.05544219669681	255.626845778331	242.198286326235
gene:Smp_157980	0.99154602482054	0.0084539751794597	0.861674991891699	0.861655320423449	3192.1886393517	3704.71805504518
gene:Smp_158030	0.659108652385265	0.340891347614735	0.879608779974211	0.879511160030477	571.455508521609	649.743561400865
gene:Smp_158050	0.334243198351985	0.665756801648015	1.20685777728497	1.20695495019044	1353.65167042041	1121.54111523162
gene:Smp_158110	0.99472723526373	0.00527276473626981	1.01131604979072	1.01131830422522	2674.45858541115	2644.52691210511
gene:Smp_158130	0.990414547732291	0.00958545226770902	1.00961176015447	1.00961914872659	691.968168910515	685.375345338678
gene:Smp_158140	0.999999999999988	1.17650676493053e-14	1.21386721923896	1.21432313135243	300.106425464742	247.137087719964
gene:Smp_158150	1	9.09819554970929e-17	0.622894628187517	0.608630814704851	8.46760954769165	13.9189850971525
gene:Smp_158160	0.968300957096229	0.0316990429037709	0.897909442873904	0.897514120117174	122.104561570336	136.048652263202
gene:Smp_158170	0.979078424057063	0.0209215759429373	1.02679197134487	1.02709623358025	47.6396989467655	46.3826333179786
gene:Smp_158180	0.994177109641631	0.00582289035836938	0.791010569516964	0.782637964178988	10.2824086033636	13.1409191662592
gene:Smp_158190	0.982366466194424	0.0176335338055762	1.01228504573152	1.01231083144666	254.08954456254	250.999410024206
gene:Smp_158230	0.984982667024037	0.0150173329759627	0.975907722654597	0.975855795154861	238.52850521313	244.430322430299
gene:Smp_158240	0.944813042680057	0.0551869573199435	1.16441171246034	1.16457072269886	634.394036552458	544.743550975628
gene:Smp_158290	0.0410030879159012	0.958996912084099	0.696616265712575	0.695754881470555	129.095290192693	185.55145796608
gene:Smp_158310	0.197278752656252	0.802721247343748	1.39994342219411	1.40013011163083	1580.29027215234	1128.67101258936
gene:Smp_158320	0.0490554692335292	0.950944530766471	1.27285155768221	1.27296824829224	1568.18658746296	1231.91121214868
gene:Smp_158330	0.7996919773085	0.2003080226915	0.736311156464027	0.735595421401939	142.771153505901	194.092830648104
gene:Smp_158360	1	2.19247465440922e-17	1.24991388031904	1.25768794484163	21.2913702471681	16.926928062748
gene:Smp_158380	0.925380742588212	0.074619257411788	0.851373345882464	0.851280582136126	718.583947017972	844.122900594065
gene:Smp_158400	0.981948504184366	0.0180514958156337	0.95240233755364	0.952365316413918	645.097092752917	677.363568350886
gene:Smp_158430	1.43403824037769e-07	0.999999856596176	0.647058700438759	0.646118482736437	127.774632211139	197.762754727502
gene:Smp_158440	0.984764980034335	0.0152350199656648	0.940986696432174	0.940876435287069	265.299270997002	281.970992452058
gene:Smp_158450	0	1	1.22710011439457	1.227183090125	1769.56118268939	1441.96813425635
gene:Smp_158460	0.753050991490336	0.246949008509664	0.775967371302912	0.775490039281042	191.750580038321	247.266651310831
gene:Smp_158480	0.906638650687547	0.093361349312453	0.547481012261654	0.546983231505637	261.968181220609	478.941028351421
gene:Smp_158490	0.978272596207832	0.0217274037921678	1.0262588326346	1.02642311325618	86.4286363432724	84.2034546922446
gene:Smp_158520	0.989765631775203	0.0102343682247967	0.983377945313792	0.983336720502532	208.881464225336	212.421265781047
gene:Smp_158550	0.99409829220215	0.00590170779784965	0.935525557335039	0.935496884489522	1108.27525021591	1184.69223534809
gene:Smp_158560	0.605909825812429	0.394090174187571	1.29089998460446	1.29101781119239	1679.27742885977	1300.73691015206
gene:Smp_158570	1	3.90724153810387e-16	1.50833373869673	28.2902311020958	0.272902311020958	0
gene:Smp_158600	0.984096129463413	0.0159038705365867	1.13450985995308	1.13456620892769	1426.87953820548	1257.64206735187
gene:Smp_158610	1	2.35236671137634e-16	1.13019490756406	1.13035654257543	479.686354416655	424.366147125847
gene:Smp_158620	0.648619804487211	0.351380195512789	0.692129847232387	0.691944199812015	604.553811911016	873.707580225778
gene:Smp_158630	0.990277328102272	0.00972267189772762	0.955221459346644	0.955196020909481	885.848628991079	927.400300712535
gene:Smp_158640	0.908907819439285	0.0910921805607146	0.919739262231424	0.919707954213805	1242.18542839059	1350.63117114487
gene:Smp_158660	1	1.33657116700212e-16	0.703486050226024	0.698803151346374	23.3018967513118	33.3497476004467
gene:Smp_158670	0.992875301026338	0.00712469897366179	1.0145719680743	1.01458145414647	821.118473845156	809.317304859858
gene:Smp_158690	1	1.98481548763428e-16	1.23803349651387	1.23909694477563	146.113276769654	117.917235141487
gene:Smp_158700	0.977473422043441	0.0225265779565594	1.10470435943489	1.1049686639711	230.612945860013	208.704467097362
gene:Smp_158720	1	2.25011838609787e-16	1.1609797654126	1.16129106419267	316.383360856362	272.439664526024
gene:Smp_158730	0.966021866451676	0.0339781335483243	0.905840519743172	0.90541869688864	106.471904657583	117.595153310281
gene:Smp_158740	0.999999999999998	1.64376299113225e-15	1.18065340861313	1.18095211167485	376.287366827158	318.628971984634
gene:Smp_158750	1	1.84959595003126e-17	1.01797398834308	1.01959097099418	5.96114314241806	5.84641037660007
gene:Smp_158770	0.981096265529313	0.0189037344706874	1.03550407534553	1.03562920093024	154.810612077981	149.484251358416
gene:Smp_158810	0.0568799812990842	0.943120018700916	0.823590235437265	0.823487127403442	742.289786843936	901.400310060948
gene:Smp_158840	0.965420058785539	0.0345799412144606	0.896793331966335	0.896491465738979	161.474854268059	180.119828826588
gene:Smp_158860	0.981337502410331	0.0186624975896692	0.87560994598574	0.875433433586888	325.021890598083	371.271102740546
gene:Smp_158890	0.267755874444184	0.732244125555816	0.710777880600788	0.71058967157899	575.300583676047	809.614184935954
gene:Smp_158910	1	1.53442543024864e-16	0.915662045011939	0.915603915897256	699.87938216213	764.391910051102
gene:Smp_158950	0.984072296721796	0.0159277032782043	0.850270065014138	0.847573938035093	24.7892355695284	29.2490822542512
gene:Smp_158970	1	4.29547105434356e-18	0.951906989869609	0.951851501128135	434.639006125591	456.625310876166
gene:Smp_158980	0.983764815839786	0.0162351841602138	1.92998421537718	2.11732168044891	5.52770974255545	2.60543146404724
gene:Smp_158990	0.44414739702646	0.55585260297354	1.33173465906	1.33369958511538	118.62014434408	88.938175187306
gene:Smp_159020	0.968321223071393	0.0316787769286066	0.962444907510614	0.962143668499659	63.1860530807569	65.6725536037701
gene:Smp_159050	0.987964962723349	0.0120350372766509	1.39857750380861	1.39877486368891	1488.30252048342	1064.00148542116
gene:Smp_159060	0.951170474350998	0.0488295256490016	1.43317751432579	1.4401185655515	47.3412349991101	32.8700948281482
gene:Smp_159070	0.484266580430961	0.515733419569039	1.21852362405341	1.21864194086	1185.81467166844	973.060622230188
gene:Smp_159090	0.983369418687759	0.0166305813122414	0.973361506235261	0.973325850553317	383.107139604816	393.606525634269
gene:Smp_159100	0.6355435488951	0.3644564511049	1.11650665157375	1.11655582453298	1393.77961180942	1248.28370926653
gene:Smp_159110	0.571421053223671	0.428578946776329	1.15921288093536	1.15942390481695	460.862983178112	397.491708618708
gene:Smp_159120	0.94294910638387	0.0570508936161304	1.29551271200196	1.29612997373736	326.914728822406	252.221439320646
gene:Smp_159130	0.97786251547562	0.0221374845243795	0.849125996003618	0.848793105667525	202.668404984888	238.774226252042
gene:Smp_159140	0.994434478762916	0.00556552123708364	0.944898330059255	0.944814220272843	326.09469998306	345.142192871195
gene:Smp_159150	0.953540947390384	0.0464590526096163	1.09500823129772	1.09506084643116	1041.78247045179	951.345784335663
gene:Smp_159160	0.980957281013864	0.0190427189861358	0.948316518261633	0.948162315702978	167.420771920403	176.57450367358
gene:Smp_159180	0.617624994891872	0.382375005108128	1.29935125643435	1.29971343109804	565.972538615872	435.457176897382
gene:Smp_159190	1	2.22183387875847e-18	1.02654245152741	1.02655961797711	836.241925011887	814.606034341743
gene:Smp_159330	1	1.54606881686724e-17	1.21073658799157	1.22141102317361	12.6942573006684	10.3912957633694
gene:Smp_159340	0.961937425625205	0.038062574374795	0.863276694391313	0.862699373220613	107.630809433168	124.762096485159
gene:Smp_159350	3.47341787247935e-05	0.999965265821275	1.55073059985723	1.55101669892383	1573.00058962969	1014.17030555127
gene:Smp_159370	0.999999999999999	9.7652850413013e-16	1.27747844317152	1.27875698798966	146.205602730608	114.331977485866
gene:Smp_159380	0.983224907717408	0.0167750922825921	0.933686059781422	0.9335967207286	365.09284181311	391.061255614711
gene:Smp_159450	0.996912793401699	0.00308720659830092	0.994410199223089	0.994400482546265	301.382404850909	303.079560132918
gene:Smp_159490	1	4.2620282033798e-18	1.04784237926621	1.04802187270141	147.162596842028	140.418936337628
gene:Smp_159510	0.974638643455816	0.0253613565441837	0.811976284968812	0.811713291766733	305.73767987418	376.659549427613
gene:Smp_159520	0.81704669557736	0.18295330442264	0.653550164659223	0.647990766114275	21.2652059790386	32.8225758507594
gene:Smp_159550	1	3.51910630781312e-18	0.958909583299389	0.958808343903499	205.018961227666	213.827272622131
gene:Smp_159560	0.870857846709662	0.129142153290338	1.25153147594306	1.25275628851987	135.534437470819	108.186972318506
gene:Smp_159570	0.982860830421284	0.017139169578716	1.03902738249193	1.03911138358462	254.344249645949	244.770543899446
gene:Smp_159590	0.967334244665304	0.0326657553346955	0.907239888275962	0.907174087298048	673.760446336667	742.703505346523
gene:Smp_159600	0.000249684382251592	0.999750315617748	1.35680406723372	1.35689489052907	2808.4688266929	2069.77362605362
gene:Smp_159620	0.935205743497053	0.0647942565029469	1.14069192720717	1.14079027722279	859.781134323198	753.670278917108
gene:Smp_159630	0.99968405524766	0.000315944752340283	0.883966997806904	0.883252557086502	75.5675203572016	85.5572816917753
gene:Smp_159690	0.996705617299063	0.00329438270093736	0.970278571991777	0.970243651632035	435.065049931363	448.408342340637
gene:Smp_159700	1	4.41715600090309e-17	1.24620864850147	1.34192846836603	1.8085414483089	1.34517018319405
gene:Smp_159730	0.999251528642574	0.000748471357426287	0.985442919236358	0.985440920266628	3780.85414311766	3836.7133036098
gene:Smp_159740	0.99000129663703	0.00999870336297031	0.952515468016181	0.952488236270161	875.03160100373	918.680192364261
gene:Smp_159750	0.893971075168165	0.106028924831835	1.20379354821043	1.20415110161984	361.585403009186	300.280721424215
gene:Smp_159780	0.958101422342801	0.0418985776571988	1.07364475253142	1.07367000648871	1649.57839518958	1536.39167390382
gene:Smp_159790	0.949149754451975	0.0508502455480253	1.22440025661688	1.22513235629554	197.836580728677	161.47996450221
gene:Smp_159840	0.914978556452181	0.0850214435478193	1.20052493671924	1.20096577290198	287.805508314529	239.643381310825
