	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.genes.results_Mean
gene:Smp_087760	0.240296209074063	0.759703790925937	1.13534400402047	1.13538431195967	1868.24738764255	1645.47458875387
gene:Smp_087810	0.939783403840677	0.0602165961593228	1.07760263863214	1.07763441024763	1289.88403495635	1196.9581208119
gene:Smp_087860	1	3.27800800864409e-16	1.0475348403685	1.04755340120373	1314.71853523256	1255.03679162115
gene:Smp_087870	0.999999999999997	2.50919248280838e-15	0.883277879532615	0.883089350788078	267.922646763318	303.39377961099
gene:Smp_087920	0.985901829706151	0.014098170293849	1.06024472524801	1.06025566387812	2861.61081308889	2698.98130047736
gene:Smp_087930	0.990592113495049	0.00940788650495072	1.03970752671147	1.03971671562699	2201.74503267344	2117.63897070612
gene:Smp_087940	0.952643720361967	0.0473562796380331	0.882902660157338	0.882887308854464	3300.28268164608	3738.05786953158
gene:Smp_088090	0.999999999999996	3.78515191540842e-15	1.46948625672095	1.48143489829368	28.5154375367966	19.2452757935244
gene:Smp_088240	5.27049346987774e-05	0.999947295065301	0.826693042790254	0.826627811665659	1076.24835949796	1301.97663087477
gene:Smp_088250	1	4.83554523422023e-16	1.06519014192372	1.06523436885662	769.449325889147	722.328058539227
gene:Smp_088270	0.997084837603903	0.00291516239609694	0.983704474757783	0.98370095648854	2232.77948691498	2269.77480826656
gene:Smp_088310	0.486206020768242	0.513793979231758	0.798905576743388	0.798771048568975	585.122858764775	732.531395701634
gene:Smp_088360	0.907480616881154	0.0925193831188464	0.745316012518904	0.742266869775239	30.3729091406422	40.9225949706501
gene:Smp_088390	1	3.05216808520411e-16	0.921727304349221	0.92160556805222	290.379351610631	315.080708733844
gene:Smp_088420	0.967978464523518	0.0320215354764819	1.06366580498584	1.0637545469434	373.983498833213	351.568754617639
gene:Smp_088460	0.97433443852769	0.0256655614723096	1.06068859010783	1.06070498842993	1923.73560345631	1813.63811558383
gene:Smp_088550	0.0199974039449529	0.980002596055047	1.11251003029245	1.11254963569473	1548.8123321291	1392.12773699359
gene:Smp_088600	1	4.82904434695981e-17	1.01587046784496	1.01587738974383	1141.4249516762	1123.58519288448
gene:Smp_088650	0.0487986546976701	0.95120134530233	0.896128571830835	0.89611075778924	2560.58401066947	2857.44259546556
gene:Smp_088660	0.966891121761132	0.0331088782388677	1.1027033106883	1.10272467575373	2597.71218136877	2355.72052683635
gene:Smp_088720	0.999999999999999	9.44508256656676e-16	0.908038375141444	0.888799500508151	2.07197814717522	2.3324609779651
gene:Smp_088920	0.987672427032456	0.0123275729675437	0.941795547759103	0.94162801764754	160.310144039472	170.248468349315
gene:Smp_088940	1	9.60575393292084e-17	0.961068366745465	0.961030878468573	489.081235048214	508.913538260907
gene:Smp_088950	0.981001031271175	0.0189989687288249	1.04382090115072	1.04382590286721	4481.6168841321	4293.45203406321
gene:Smp_088990	2.64746380143066e-05	0.999973525361986	0.675976140549491	0.675695255316911	381.973273654593	565.308863272819
gene:Smp_089000	0.842569564200549	0.157430435799451	1.06082123467286	1.06083276656253	2741.86134137342	2584.63050866192
gene:Smp_089050	0.973983579055071	0.0260164209449293	0.842560388764831	0.842452384419583	601.805733456266	714.351718936666
gene:Smp_089060	1	3.72786573970339e-17	1.01586250100321	1.01586752813506	1570.83689598576	1546.30076639444
gene:Smp_089100	1	1.60861652375788e-16	1.04754148272762	1.04756668289557	968.482714806701	924.50653018374
gene:Smp_089180	0.975287830189875	0.0247121698101253	1.0568796940664	1.0568844839275	6150.44503659447	5819.41031520674
gene:Smp_089200	3.66574152477206e-07	0.999999633425848	0.789220274668258	0.789179293626973	1989.13718833713	2520.5163295686
gene:Smp_089220	0.988769202908198	0.0112307970918018	1.02313338282804	1.02314067482058	1590.63649367107	1554.66037213627
gene:Smp_089230	0.990829176307266	0.00917082369273418	0.967630816162385	0.967608894835032	700.170718528349	723.609555654997
gene:Smp_089240	0.976891819129709	0.0231081808702909	0.934285204949735	0.934268422303683	1792.74022633071	1918.87132311077
gene:Smp_089290	0.619725033142047	0.380274966857953	1.09739641514737	1.09742281477998	1984.09415802183	1807.95693061244
gene:Smp_089320	0.0147989172060049	0.985201082793995	0.807662619223463	0.807389577401519	278.706741857772	345.197257634891
gene:Smp_089400	1	5.37839532269002e-17	0.978475576185382	0.978470938285419	2225.36642668896	2274.33085123519
gene:Smp_089430	0.958277819387726	0.0417221806122742	1.13737257714528	1.1373893408386	4567.55657355643	4015.82381306243
gene:Smp_089460	0.956647977382125	0.0433520226178746	1.03749545966565	1.03749908809428	5254.02806459197	5064.12752540526
gene:Smp_089570	0.990231496136616	0.00976850386338372	1.01433103743772	1.01433399918592	2405.2159119503	2371.22660833678
gene:Smp_089590	0.990709269640632	0.00929073035936818	1.01047359726004	1.01047659398832	1730.68347149678	1712.73968840771
gene:Smp_089630	0.91605390328992	0.0839460967100803	1.12861134046685	1.12866790644388	1257.56976682037	1114.20593512184
gene:Smp_089640	0.976864902846964	0.0231350971530357	1.03236749411285	1.03237144369643	4146.08401479326	4016.07746552316
gene:Smp_089650	1	8.23479518667478e-17	0.962297949015165	0.962243467253008	326.310377769181	339.114544748278
gene:Smp_089670	0.997875828574477	0.00212417142552296	0.927242034683677	0.927236932254929	6479.46340347543	6987.92714754019
gene:Smp_089700	0.995411161389636	0.00458883861036385	0.994579774733372	0.994579381939765	6725.69433871719	6762.35051223966
gene:Smp_089860	0.999999999999996	3.61411512329461e-15	1.43782496322747	1.44641224245053	36.1295231326112	24.9756313932901
gene:Smp_089870	0.803017768446249	0.196982231553751	1.14623084096938	1.1462611194205	2712.89307225776	2366.73089899279
gene:Smp_089880	0.975018614962798	0.0249813850372017	0.948955619130892	0.948915333778446	589.204778216712	620.925037344737
gene:Smp_089930	0.840005587922887	0.159994412077113	0.909918178074958	0.909897662257601	1957.87094583987	2151.74950774734
gene:Smp_090010	0.000123887302034387	0.999876112697966	0.671244747733805	0.670748027164093	217.543138190973	324.334059736982
gene:Smp_090030	0.999999999999997	3.05223425960508e-15	0.890005851134571	0.889890181177104	414.686925823057	465.999103813817
gene:Smp_090070	0.997968479960136	0.00203152003986384	0.922164859370244	0.922092071419419	483.199987937419	524.026593432141
gene:Smp_090080	0.997226944206862	0.00277305579313801	0.93428075122325	0.934277793371093	10172.7206919805	10888.3261717021
gene:Smp_090100	0.999999999999993	6.78925934641715e-15	1.76269626290113	39.1390569222233	0.381390569222233	0
gene:Smp_090110	0.999999999999999	1.00216902882514e-15	1.40849159794526	1.45110488430527	6.80682738459108	4.68768068340195
gene:Smp_090120	0.956190248773988	0.0438097512260125	1.19037535527373	1.19037833416975	37280.838610307	31318.4771903009
gene:Smp_090140	0.82756735329656	0.17243264670344	1.06559060620803	1.06559975642218	3743.24912558152	3512.80905145112
gene:Smp_090150	0.969141128213058	0.0308588717869423	0.930742821163256	0.930717566458677	1250.7840550798	1343.89291980734
gene:Smp_090230	0.804798450915322	0.195201549084678	1.15346596052315	1.15348096517789	5781.50798283473	5012.22527511188
gene:Smp_090240	0.999999999527791	4.722089819921e-10	0.876372543634266	0.876328099821035	1194.57140721111	1363.15684065599
gene:Smp_090440	1	9.4184847191346e-17	1.04462859281537	1.04467837879009	458.90703475879	439.280258203955
gene:Smp_090450	0.024562618110447	0.975437381889553	1.09770597985395	1.09772622052065	2596.77361557854	2365.59224857059
gene:Smp_090690	0.387382441129444	0.612617558870556	0.819514100997298	0.819423032530806	795.835589705786	971.216775561579
gene:Smp_090800	0.999999999999994	6.25914201640607e-15	0.947365612905604	0.947356092862349	2566.77382953685	2709.40818907983
gene:Smp_090860	1	1.13153977635433e-16	1.031526827787	1.03153512091303	1921.71580076177	1862.96660816513
gene:Smp_090890	0.999999869061697	1.30938302502995e-07	1.12834277946591	1.128379677767	1923.37276240449	1704.5428205637
gene:Smp_090920	0.979638236144936	0.0203617638550644	1.05680520508644	1.05684630745004	715.768357953855	677.267625808132
gene:Smp_090930	0.992058290642124	0.00794170935787624	0.996146177418529	0.996144919447084	1495.4983841572	1501.2860011755
gene:Smp_090980	0.999999999999999	6.23082422925409e-16	1.11520082723014	1.11545801428692	244.842820300628	219.498773225459
gene:Smp_091000	0.999999999999999	7.2030307331011e-16	0.770173482149165	0.765670906696051	19.1425531626469	25.0040798026298
gene:Smp_091010	0.976915948145549	0.0230840518544512	1.08413808233605	1.08415330009918	2937.49002630188	2709.47769517481
gene:Smp_091170	0.899607854729238	0.100392145270762	1.13926303895901	1.13946312039221	388.654384151564	341.084307657613
gene:Smp_091190	0.955572444829005	0.0444275551709945	1.07733871201474	1.07737840023951	1028.83255506611	954.940048040123
gene:Smp_091210	0.999999999999996	3.64910167084113e-15	1.08494440626379	1.22234727179793	0.360321558923721	0.292959369622531
gene:Smp_091230	0.813593858934708	0.186406141065292	1.12351230279982	1.12361228092323	680.237741981664	605.401451557589
gene:Smp_091240	0.97862549515458	0.0213745048454199	1.1062708776458	1.10627910193525	7005.27780125047	6332.28696646702
gene:Smp_091360	0.991026272925224	0.00897372707477621	0.947608703575718	0.947579738070936	839.912475931025	886.377120983531
gene:Smp_091380	0.983878600732157	0.0161213992678434	1.08316882631695	1.08319096539394	1994.11089672891	1840.95891539681
gene:Smp_091390	0.980125981040347	0.0198740189596526	1.03534283833501	1.03535347270051	1686.24744121414	1628.66801738847
gene:Smp_091460	0.984759780039996	0.0152402199600036	0.953667255276279	0.95366467868233	8403.93375282962	8812.2527802901
gene:Smp_091470	0.99279702226134	0.00720297773865982	0.992612686599623	0.992610469232846	1620.58029073437	1632.64484393577
gene:Smp_091480	0.969007350327798	0.030992649672202	0.954092437758752	0.954079797372006	1698.05364122064	1779.78205292673
gene:Smp_091640	0.968932994082956	0.0310670059170442	1.11143936603328	1.11145558056473	3743.43738422759	3368.04847186941
gene:Smp_091650	0.950016356042664	0.0499836439573358	0.961733312623327	0.96172742859556	3065.08225414313	3187.05960309864
gene:Smp_091730	0.970505489675409	0.0294945103245912	0.9557155720671	0.955708817392178	3070.54988727035	3212.8513144419
gene:Smp_091740	0.999999999999999	1.04873576613703e-15	1.05463653733392	1.05466011602516	1197.61647526305	1135.54680836468
gene:Smp_091750	0.971212477488928	0.0287875225110718	0.956557026663746	0.95653559631588	950.237751777765	993.416439578064
gene:Smp_091790	0.959043341693405	0.040956658306595	1.09131039928104	1.0914071061432	504.994351518981	462.699422246258
gene:Smp_091820	0.785169697425834	0.214830302574166	1.06170980472586	1.06172075896788	2931.06912355626	2760.67740184154
gene:Smp_091840	0.918347893860421	0.0816521061395792	1.16559448370415	1.16566211199927	1398.72518707859	1199.93908702966
gene:Smp_091850	0.933166624296211	0.0668333757037891	1.13402441552315	1.13430977784565	261.064443005531	230.151502708175
gene:Smp_091950	0.999999999999997	3.24083368425733e-15	0.433083056669721	0.375732332723527	1.81013874542907	4.83424306057358
gene:Smp_091990	0.783011947914095	0.216988052085905	1.07677204523471	1.07680100538819	1398.87849094026	1299.10514192537
gene:Smp_092020	7.32491018895498e-06	0.999992675089811	0.791495479009212	0.791434089710635	1317.28472030587	1664.43020725403
gene:Smp_092150	0.235867843247439	0.764132156752561	0.661707543997298	0.660272877735153	76.2874949068762	115.544488878279
gene:Smp_092170	1	6.13353369008801e-17	0.985588198353629	0.98557251440642	443.799793132112	450.296584898428
gene:Smp_092180	0.930356229142276	0.0696437708577238	0.84963728584478	0.849186187818543	138.703121414835	163.338301473406
gene:Smp_092280	0.809801843113394	0.190198156886606	1.10895845434036	1.10899022652811	1863.73686394388	1680.57006225959
gene:Smp_092320	0.988345655376929	0.0116543446230706	1.01666098109303	1.01667051301725	870.844522356733	856.564978035146
gene:Smp_092380	0.991124907701219	0.00887509229878061	1.01526556304229	1.01526937686106	1991.48607510056	1961.5345127063
gene:Smp_092490	0.575464500461341	0.424535499538659	1.11748701476072	1.11752692085989	1612.32016310109	1442.75628419874
gene:Smp_092500	0.027191021625948	0.972808978374052	0.81357606278916	0.813526293375417	1493.32119794511	1835.61745310801
gene:Smp_092530	0.263219294226018	0.736780705773982	1.06130334013188	1.06131299662753	3301.81053766622	3111.06142582651
gene:Smp_092570	0.970444148264955	0.0295558517350453	1.06656884533379	1.06658772235687	1843.21983116996	1728.14586803954
gene:Smp_092580	0.945441959544663	0.0545580404553375	1.1108291074578	1.11242630161243	37.8179464484667	33.9949011729013
gene:Smp_092750	0.634665865653627	0.365334134346373	1.14224969210221	1.14226580951191	4940.46448034184	4325.14307663186
gene:Smp_092770	3.50994721065589e-08	0.999999964900528	1.09991295083097	1.0999241868802	4793.08787844731	4357.6520421834
gene:Smp_092780	0.772886297962843	0.227113702037157	1.10632893427675	1.10638141678004	1098.45743213208	992.836965316002
gene:Smp_092810	0.985118502161601	0.0148814978383992	0.964151255094669	0.964140124813235	1521.77521436364	1578.37593706327
gene:Smp_092850	0.992075388845167	0.007924611154833	1.04194438350695	1.04198053137578	592.50058859297	568.628828415199
gene:Smp_092880	3.02707081623055e-10	0.999999999697293	1.20290359217297	1.20295145617521	2499.0358333675	2077.41866143014
gene:Smp_092930	0.999999999999997	3.41824855345339e-15	1.10416027781581	1.10426954868896	515.833788916135	467.125754606805
gene:Smp_092950	0.98675405843787	0.0132459415621303	0.966409744718256	0.966396676022933	1217.2459109956	1259.57205486079
gene:Smp_093100	0.753371112445129	0.246628887554871	1.0867765254488	1.08682293612988	995.827562525481	916.273167589018
gene:Smp_093110	0.893782661248493	0.106217338751507	0.808955874421775	0.807824875250592	66.860414779995	82.7683555925427
gene:Smp_093210	0.999999999963949	3.60507921411649e-11	0.82580170184701	0.825631277966639	413.556153838898	500.899019408067
gene:Smp_093220	0.884051380212876	0.115948619787124	0.948180952208001	0.948174663868502	3829.00605548269	4038.29243666341
gene:Smp_093230	0.603180175937041	0.396819824062959	1.09430800522278	1.09434096424935	1534.50886565146	1402.22103747564
gene:Smp_093280	0.993989835545698	0.00601016445430201	1.01261171739635	1.0126160339625	1449.84984579734	1431.78625560919
gene:Smp_093310	0.962954710866837	0.0370452891331629	1.11228976722557	1.11233088028357	1488.80175173135	1338.4512241924
gene:Smp_093320	0.999999999647806	3.52193962805337e-10	1.36534370650914	1.36636217517896	240.185673869112	175.782098341461
gene:Smp_093430	0.943211956141084	0.0567880438589159	0.930666334770493	0.930639611606085	1183.2582264016	1271.44697608931
gene:Smp_093440	0.278620168295213	0.721379831704787	1.18289627158567	1.18291539987239	5542.77277096932	4685.68668766444
gene:Smp_093450	1	3.17514904746261e-16	1.05627927842966	1.05630869350983	990.399349944587	937.603555611025
gene:Smp_093540	0.973531658811145	0.0264683411888554	1.07267964220945	1.07270006777239	1870.51039278315	1743.73967335235
gene:Smp_093580	1.28271728905283e-07	0.999999871728271	1.25102214059563	1.25121354894846	804.123166001746	642.672591375032
gene:Smp_093620	0.999999999999984	1.58272751813692e-14	1.20175775881188	1.2024177281428	180.128795695061	149.803822167522
gene:Smp_093630	1	1.97786584837043e-16	1.04090273058756	1.0409125674595	2121.05964865931	2037.69202701663
gene:Smp_093670	0.870833187441296	0.129166812558704	1.13683511607018	1.1370673757846	328.278197752477	288.70481562467
gene:Smp_093690	0.460712371628891	0.539287628371109	1.11897767356934	1.11900579455656	2320.12170306175	2073.37667444628
gene:Smp_093700	0.926913674425825	0.0730863255741751	1.09825796645315	1.09828775163505	1775.52422759891	1616.62846742863
gene:Smp_093710	1	1.13380712947455e-16	0.971225547507713	0.971152439417992	187.305808652517	192.869923943532
gene:Smp_093720	1.5974622735726e-09	0.999999998402538	4.67582381524645	4.7360096483807	141.738470786822	29.9199370801086
gene:Smp_093740	0.475248818455574	0.524751181544426	1.11207476136383	1.11209725545664	2715.35053976048	2441.64744177249
gene:Smp_093750	0.24580689367588	0.75419310632412	1.15139445454393	1.15146213906991	1262.15354361979	1096.12985626943
gene:Smp_093780	0.770326948379555	0.229673051620445	0.766368402907549	0.765385346177024	89.1312117342573	116.455793576403
gene:Smp_093790	0.871667142651237	0.128332857348763	0.764266246268583	0.752782034435647	7.56242910974124	10.0492585414425
gene:Smp_093800	0.999999999999997	2.68159746692862e-15	1.21868605638328	1.21974043556609	123.96584721483	101.631171842673
gene:Smp_093820	0.922663925525486	0.0773360744745141	1.14646234815324	1.14649360966951	2632.27546548537	2295.93429771323
gene:Smp_093830	0.898895497277632	0.101104502722368	1.09182347860032	1.09187364385602	979.408915821936	896.997562489611
gene:Smp_093840	0.979363229071885	0.0206367709281152	1.07112193634853	1.07112790454572	6255.27547896063	5839.89525539858
gene:Smp_093850	0.54446928168731	0.45553071831269	1.20556353362045	1.20585956763066	410.332587950184	340.280527160179
gene:Smp_093920	1	4.42555495938061e-17	0.999294028209417	0.999293584814557	779.703736176741	780.254927169962
gene:Smp_093930	0.99999999999947	5.30378003426176e-13	1.06992273818002	1.06993456117609	3100.93091825686	2898.24287524899
gene:Smp_093950	1	2.7489847929616e-17	0.996905593489771	0.996904883002766	2127.73877526228	2134.34485324669
gene:Smp_093980	0.978083581167625	0.0219164188323748	1.06222145976142	1.06231132887414	360.424993158428	339.283183986304
gene:Smp_094020	0.782967203600191	0.217032796399809	1.077124037805	1.07715482828384	1322.18905318732	1227.48211020471
gene:Smp_094050	0.999999999999986	1.44148623938347e-14	1.08748528765433	1.0875252039937	1168.06046288834	1074.05288939222
gene:Smp_094060	0.999720511051479	0.000279488948521078	0.97306553042238	0.973050943039369	880.454829456939	904.839674886257
gene:Smp_094140	0.904856230956885	0.0951437690431152	1.09438592564625	1.09443920870051	950.059037714718	868.077537582637
gene:Smp_094190	0.989884647654354	0.0101153523456463	0.981709003953155	0.981703778257104	1683.90073698259	1715.28413890223
gene:Smp_094250	0.987941656144852	0.012058343855148	1.02727078513625	1.02728459896327	993.837613044964	967.441097824254
gene:Smp_094320	0.985748350302203	0.0142516496977972	0.979617118934231	0.97960323910926	704.970633521489	719.649353272982
gene:Smp_094330	0.99664414659307	0.00335585340693034	1.00834697617357	1.00835015095916	1299.17660535405	1288.41803674721
gene:Smp_094340	0.953946110840828	0.0460538891591724	1.03337337741874	1.03337698182591	4688.88483135942	4537.43849539271
gene:Smp_094360	0.974896409759015	0.0251035902409849	1.04404763080034	1.044063926505	1382.98908608678	1324.62065812107
gene:Smp_094380	0.999999999999775	2.25057613283406e-13	0.892995869708079	0.892942145647703	871.556296906247	976.05132844592
gene:Smp_094390	0.999999999999981	1.85633558118475e-14	5.59539189194684	230.795164172193	2.29795164172193	0
gene:Smp_094420	0.994871461045865	0.00512853895413494	0.992971670560789	0.992971029785809	5337.37505783021	5375.15694619129
gene:Smp_094470	0.0111392829534934	0.988860717046507	0.490748439431543	0.49008326443043	183.860355267921	375.171869312786
gene:Smp_094480	0.990774883651665	0.00922511634833457	1.03786808217792	1.03787978965999	1645.12771232479	1585.08466001235
gene:Smp_094560	0.883077534195738	0.116922465804262	0.800849623072989	0.800262443681812	133.001183502951	166.199453602495
gene:Smp_094630	2.16173539281383e-05	0.999978382646072	1.11021775384565	1.11024069981922	2613.40033680179	2353.90328855746
gene:Smp_094640	0.999999999999998	2.32167026611262e-15	0.918336571359082	0.91828405724708	699.790134351602	762.063705656538
gene:Smp_094760	0.260147897134539	0.739852102865461	1.17590775750884	1.17606876634553	629.660561693176	535.392843534219
gene:Smp_094770	0.999999999999999	1.30327576996364e-15	1.17633876091851	1.17725715113741	110.763853971665	94.0848660746216
gene:Smp_094810	0.956792595712878	0.0432074042871218	1.15559088141306	1.15568989488157	889.962476813181	770.068963876706
gene:Smp_094820	0.972983689212967	0.0270163107870329	1.06171425410614	1.06175335712177	821.181166551628	773.419310153286
gene:Smp_094870	1	8.23251569030099e-17	0.967276374356118	0.967228234589513	322.194643038464	333.111626846642
gene:Smp_094880	0.00316185639587485	0.996838143604125	1.1501254112211	1.15014472344977	4381.45856006046	3809.48324961348
gene:Smp_094890	0.987547262428719	0.0124527375712805	1.02340708059852	1.02342508452995	652.040678651528	637.115949429906
gene:Smp_094920	0.98307852533266	0.0169214746673397	1.0386279196701	1.03865471080146	733.873045115035	706.560756848293
gene:Smp_094930	0.994876220225693	0.00512377977430666	1.41225350106886	1.46946014773365	5.17944683753363	3.52153288677976
gene:Smp_094950	0.815227153834029	0.184772846165971	1.09401200201095	1.09407383375288	815.189386862933	745.094545702042
gene:Smp_094980	0.89873684569264	0.10126315430736	0.805361930747494	0.79572233700239	7.86364807685726	9.88496927598955
gene:Smp_095010	0.999999999999966	3.39988250435104e-14	1.10475607109368	1.10482140819704	868.064101533676	785.704410576353
gene:Smp_095130	0.999999999999999	1.12303144642335e-15	1.13082061653777	1.13118985499006	196.393925889794	173.615961215432
gene:Smp_095140	1	2.3682158695917e-16	0.921994615495808	0.921750479173371	144.318118168221	156.570464484982
gene:Smp_095150	0.0909881902920123	0.909011809707988	1.13601633550835	1.13605852988707	1794.65161399087	1579.71636688822
gene:Smp_095190	0.910323835896017	0.0896761641039828	0.903462399498435	0.903352269439011	388.044889334129	429.562053408483
gene:Smp_095290	1	3.10300801879136e-16	1.1089392384972	1.11019849667525	47.0568987490721	42.3850301590437
gene:Smp_095350	0.847478612297443	0.152521387702557	1.37155460189596	1.37741190270552	42.8087851323711	31.0764056338311
gene:Smp_095360	0	1	1.2194375472936	1.21944400987792	20291.3883134104	16639.8669841363
gene:Smp_095410	1	4.93693844464085e-17	1.00485352754307	1.00485673567829	744.986742117293	741.385977820075
gene:Smp_095470	0.999999999999972	2.84301916419478e-14	1.09318170813312	1.09322756218463	1088.69174427378	995.850131899886
gene:Smp_095480	0.999999999999999	1.11390739785677e-15	1.17973007218451	1.2293901846616	2.17046030435279	1.76361128432385
gene:Smp_095520	0.995851854467989	0.00414814553201069	0.989280155938712	0.989279631913161	9917.45017821266	10024.9211299712
gene:Smp_095580	0.882464537012474	0.117535462987526	0.875402269244165	0.875378917812434	2288.9494336609	2614.8112929105
gene:Smp_095630	0.99230581071867	0.00769418928133047	0.974543592433576	0.974541190664383	5061.86526481925	5194.10115026177
gene:Smp_095650	0.999999640180354	3.5981964645491e-07	1.11085238964216	1.11087452483372	2726.28078517815	2454.17427034883
gene:Smp_095670	0.000242642668549786	0.99975735733145	1.19593998665346	1.1959795773929	2900.66196826878	2425.34242499032
gene:Smp_095680	0.979040829911112	0.0209591700888879	1.02575195449647	1.02579416668233	306.664716945327	298.953210072826
gene:Smp_095810	0.977812990304024	0.0221870096959758	0.953756659772744	0.953680694851907	284.491454784174	298.309402206577
gene:Smp_095910	0.999325503512485	0.000674496487514842	1.01653042640822	1.01653222436748	4580.04563827747	4505.55856781136
gene:Smp_095920	1	3.40561994083243e-16	1.07104770588814	1.07111924566948	521.287529610705	486.674868858722
gene:Smp_095980	0.997054631498628	0.00294536850137211	1.19279692337735	1.19293235649405	832.206722054073	697.612725650518
gene:Smp_096000	0.999999999999999	5.46768152821602e-16	0.866407753634658	0.865765536224023	88.2461268834078	101.929986278884
gene:Smp_096010	0.961022388671049	0.0389776113289506	1.06418965326413	1.06421192249243	1503.24748757782	1412.54463860725
gene:Smp_096020	0.999999999999999	1.03657077532036e-15	0.961242438671302	0.961237124234377	3435.3726152738	3573.90795287773
gene:Smp_096160	0.985764396133221	0.0142356038667795	0.994469290519835	0.994461043135546	326.801840905343	328.622120042533
gene:Smp_096200	0.837736635126022	0.162263364873978	1.11785726595708	1.11790102287357	1475.55518242472	1319.93259977666
gene:Smp_096210	1	2.29258657546013e-16	1.0686602710465	1.06873381237462	488.967626194612	457.519854986205
gene:Smp_096240	0.999999999999997	2.73372384837041e-15	1.06486859431808	1.06488860532957	1691.65755111346	1588.57639546613
gene:Smp_096270	1	1.06659573329735e-16	0.948713281016376	0.948660623181173	452.781413994856	477.28546576572
gene:Smp_096290	0.91509406797031	0.0849059320296905	1.06959416241726	1.06960801513295	2633.33604703862	2461.96299364038
gene:Smp_096310	0.989884030734822	0.010115969265178	1.03311009315669	1.03311762169227	2226.60462793408	2155.2282624999
gene:Smp_096320	0.999999999999999	1.18399214822368e-15	0.933481927301977	0.933445705107905	840.028826382299	899.923249235093
gene:Smp_096360	0.978464306215033	0.0215356937849674	1.05162970805129	1.05168716973864	463.067055893953	440.308251680329
gene:Smp_096390	0.999999999999999	1.3339016784775e-15	1.12106673532811	1.1213578904347	228.492026738984	203.762612373025
gene:Smp_096410	0.999999999999999	7.45035852196266e-16	0.925484562139969	0.92540866823815	445.254768750335	481.144741718659
gene:Smp_096450	0.968272143926668	0.031727856073332	1.06706709806682	1.06708679704385	1780.36292563422	1668.43246463023
gene:Smp_096480	0.665029617964918	0.334970382035082	1.17949061420799	1.17978638578065	350.85018401958	297.382975752488
gene:Smp_096520	0.99574263005911	0.00425736994088977	1.04790059891907	1.047983135329	298.044069771752	284.397315083539
gene:Smp_096640	0.999999999999997	2.55420447228468e-15	0.943111191760377	0.943092197731006	1384.22324540691	1467.75025582361
gene:Smp_096720	0.954175775602853	0.0458242243971467	0.843503193706285	0.843055271357996	144.335812489357	171.207495926269
gene:Smp_096750	0.995654431969676	0.00434556803032425	1.25734447249926	1.25751564829058	926.459852101097	736.736181536988
gene:Smp_096760	0.91551736514561	0.0844826348543897	1.11200104745698	1.11200604892182	12203.2933456645	10974.1239604191
gene:Smp_096780	0.283857356647143	0.716142643352857	1.14721217128511	1.14728836435158	1086.28116703301	946.823595446559
gene:Smp_096790	0.998751637749614	0.00124836225038601	0.960764502320312	0.960763219464132	14400.0054237445	14988.0902228376
gene:Smp_096900	0.669488809880553	0.330511190119447	0.885088947533931	0.885014452738224	668.99848394381	755.919444851331
gene:Smp_096910	0.997598975777599	0.00240102422240139	1.00775423009274	1.00775902102983	799.309308373159	793.1551234998
gene:Smp_097020	0.999999986312666	1.36873336725916e-08	0.900365409120891	0.900345422374366	2199.48303614605	2442.93354309661
gene:Smp_097180	0.884243997669473	0.115756002330527	0.90224556379648	0.902182319227087	683.355328229301	757.448125331862
gene:Smp_097210	0.992649581887384	0.00735041811261574	1.00131388627743	1.00131518709344	495.620587940152	494.969597162447
gene:Smp_097240	0.791528130696001	0.208471869303999	1.10199276972453	1.10203402905252	1335.00957573602	1211.40411294151
gene:Smp_097280	0.985322921618924	0.0146770783810761	1.0407397126366	1.04077931491477	524.678851981325	504.120745550311
gene:Smp_097320	0.989391585421971	0.0106084145780292	1.00888999563485	1.0088935065739	1251.88809152631	1240.85247296568
gene:Smp_097370	0.999999999999991	8.94146063330791e-15	1.11584472283382	1.11596282711502	536.410956088494	480.669950133507
gene:Smp_097380	0.392081380410383	0.607918619589617	0.872828703168542	0.872802982532934	2114.78862039493	2422.98655560026
gene:Smp_097490	0.974130687745151	0.0258693122548486	1.07534714252851	1.0753747412325	1438.73332941554	1337.88950075132
gene:Smp_097500	0.920076816929028	0.079923183070972	0.899323298867464	0.899250010219671	605.356121462629	673.180007876395
gene:Smp_097560	0.977474974422852	0.0225250255771479	0.947815754829428	0.947752772833907	384.815149087447	406.029591882985
gene:Smp_097590	0.990190416780094	0.00980958321990631	1.03294763624764	1.03295997403356	1351.80082306753	1308.66686749653
gene:Smp_097620	0.968153563345589	0.0318464366544112	1.07793910934132	1.07797447591524	1164.1597745446	1079.95042629505
gene:Smp_097660	0.0418150637631532	0.958184936236847	1.14029092061735	1.14030158502505	7351.18506001477	6446.70125301756
gene:Smp_097700	0.991922640521296	0.00807735947870367	1.0250254977605	1.02504321254495	709.624007231804	692.286674468917
gene:Smp_097710	0.501692586153238	0.498307413846762	0.761966043962198	0.76172255760831	364.91742148856	479.071809831621
gene:Smp_097730	1	5.35753575844406e-17	0.972444311627989	0.972432029950331	1069.18819855652	1099.49944192072
