	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.genes.results_Mean
gene:Smp_168370	0.499829272014171	0.500170727985829	1.06324535785349	1.06326956798057	1474.66347834559	1386.91343198196
gene:Smp_168400	0.36098277858393	0.63901722141607	0.675710721141605	0.673893146262693	63.8240235200521	94.7142509796482
gene:Smp_168430	0.999999999999998	2.03073253262337e-15	0.588013665678304	0.0257080258723009	0	0.378983582390684
gene:Smp_168450	0	1	0.147610938817216	0.145009710167859	25.2176806142759	173.962353886323
gene:Smp_168460	0.98580409598551	0.01419590401449	0.924251819227349	0.924195504210238	659.972984068053	714.106202753047
gene:Smp_168500	0.999999327963885	6.72036114695791e-07	0.719851884651827	0.719397500527239	235.470191734109	327.319732952266
gene:Smp_168520	0.327231406043722	0.672768593956278	1.16141657565876	1.16146163167695	2209.1190644138	1902.01500380852
gene:Smp_168550	0.860498250641532	0.139501749358468	1.02188944749548	1.02197441722618	139.765637870073	136.76019259391
gene:Smp_168590	0.643565720906132	0.356434279093868	1.42258956522817	1.42335427750298	417.584354773536	293.377501182157
gene:Smp_168600	0.000135492905724344	0.999864507094276	3.23404631207213	3.28200341248446	81.1606799076665	24.7220522577461
gene:Smp_168610	0.517355714082207	0.482644285917793	0.489677634527389	0.426455888831606	1.81756627424601	4.27547552538936
gene:Smp_168620	0.999999999991161	8.83895244177515e-12	1.57219003095141	1.57659784969864	108.647170028045	68.9087607663008
gene:Smp_168660	3.23334547447374e-06	0.999996766654526	1.54494502832506	1.54529916037496	1262.45960379171	816.964237846199
gene:Smp_168670	2.15807088032038e-05	0.999978419291197	1.38002805781858	1.3810208461789	280.649740992526	203.216288559709
gene:Smp_168730	0	1	0.563366411105344	0.563265554902357	1294.62881032298	2298.44194518846
gene:Smp_168760	0.999999999999013	9.86616640840497e-13	1.17972247836049	1.17991856363883	574.146577317308	486.596953234659
gene:Smp_168770	3.3748448480253e-09	0.999999996625155	0.632620162718057	0.632196235381125	290.85850609128	460.082119839858
gene:Smp_168780	0.775656320959821	0.224343679040179	1.20613979499602	1.20947581217655	39.6681714051813	32.7960892212282
gene:Smp_168800	0.999999999999999	1.36793476743738e-15	1.1648329416986	1.16526151920371	237.925334917703	204.180502300545
gene:Smp_168890	0.999954297116559	4.57028834405228e-05	1.48404352460283	1.48534337293227	293.646418434293	197.692715604793
gene:Smp_168930	0.726650258988758	0.273349741011242	0.8427018124979	0.84263191301499	1006.70968108649	1194.72243955879
gene:Smp_168990	9.73451836583372e-07	0.999999026548163	2.64825759515376	2.65842905684032	228.701337547452	86.0225149392127
gene:Smp_169010	2.59576993233424e-09	0.99999999740423	0.737548356776883	0.737448591303488	1029.95313251194	1396.64753607504
gene:Smp_169030	6.34492458573277e-13	0.999999999999366	0.691899428769736	0.691692552853405	546.900887488758	790.674944102136
gene:Smp_169040	0	1	0.792156573618601	0.792080276615248	1145.55282572433	1446.26111612928
gene:Smp_169050	0.10175017646353	0.89824982353647	1.21254455277834	1.21274860107838	670.659692319566	553.006257221988
gene:Smp_169070	0.0288883581231434	0.971111641876857	1.48473774793524	1.48605170436322	291.048775274829	195.850463280145
gene:Smp_169090	0	1	0.297440724195173	0.295205519942448	49.2518969556973	166.863224339779
gene:Smp_169140	0.900038385278562	0.0999616147214377	0.791690659011182	0.791580757855578	796.557558412148	1006.28980012409
gene:Smp_169150	0.843444905835729	0.156555094164271	1.11282778547731	1.11348867259983	100.914237821056	90.6278666479049
gene:Smp_169180	0.95588507484731	0.0441149251526903	1.09613050005454	1.09615015468066	2846.33385635473	2596.66331542178
gene:Smp_169190	0.999999999999998	1.72905053539145e-15	1.65032033580947	36.176476876306	0.35176476876306	0
gene:Smp_169200	0.368001766375432	0.631998233624568	0.692561255624691	0.692505190622559	2016.08358701982	2911.29465781398
gene:Smp_169220	0.0104056228839233	0.989594377116077	0.649470355246302	0.648356686727593	108.333710317034	167.095102075633
gene:Smp_169260	0.839779988691808	0.160220011308192	1.27382486503322	1.27385011722874	7333.51827582883	5756.96892290728
gene:Smp_169280	0.945868312572504	0.0541316874274957	0.996380582684201	0.996379240068951	1426.03311024862	1431.21523322539
gene:Smp_169290	3.15192316691082e-13	0.999999999999685	1.78758502266396	1.78849063314348	825.768515758608	461.708110486945
gene:Smp_169300	1	2.23096853494006e-17	1.05381347658968	1.05390893891675	315.405493189123	299.271542780461
gene:Smp_169320	0.0512091801707298	0.94879081982927	1.21951708628629	1.21962221985765	1351.97894526842	1108.52092314621
gene:Smp_169330	0	1	1.75303737259755	1.7538090613745	908.600092208644	518.068114784367
gene:Smp_169340	0.821160152107194	0.178839847892806	0.84706085440274	0.846721782556859	202.752931744862	239.458188869047
gene:Smp_169350	1.27425690297223e-05	0.99998725743097	5.42620901632155	5.97755025262182	25.4674277756487	4.25218546041901
gene:Smp_169360	0.000423530613478773	0.999576469386521	1.66841902853217	1.66893547221648	1146.78629204115	687.132379757867
gene:Smp_169380	0.202291473612493	0.797708526387507	0.624849350329327	0.623352151212626	82.9140497882535	133.019218920539
gene:Smp_169410	0.947396504142906	0.0526034958570941	0.931507564462274	0.931019638571651	69.3754626655593	74.5163147961184
gene:Smp_169430	0.000290307060755168	0.999709692939245	1.32172663438806	1.32196283428566	955.967029013869	723.139701504614
gene:Smp_169440	2.20381941862247e-06	0.999997796180581	0.690903888586466	0.690820738263155	1363.36669544707	1973.55075162833
gene:Smp_169460	1.26319288362708e-10	0.999999999873681	0.580512449957245	0.580199567035617	412.976179668805	711.790220360131
gene:Smp_169470	0.395487588244881	0.604512411755119	0.893306963618694	0.893259588588491	1068.02420653504	1195.64938074365
gene:Smp_169480	0.999999999999999	8.0453635052498e-16	2.22197242087608	2.49117480562784	5.9935427150876	2.39992430620482
gene:Smp_169520	0.00326562677092823	0.996734373229072	1.2597612621699	1.26007125546979	560.570625389814	444.870099404233
gene:Smp_169530	0.00327094702317587	0.996729052976824	1.43578706174012	1.43634709921299	593.376343557142	413.111830985192
gene:Smp_169550	0.747610055293143	0.252389944706857	1.17141103565974	1.17155851922076	722.893039261405	617.033901266007
gene:Smp_169580	0.00311595804819409	0.996884041951806	1.25639338908261	1.25652652467176	1284.70034063377	1022.41994111833
gene:Smp_169610	0.898936418011707	0.101063581988293	1.17580736666439	1.1758982680918	1207.40625179152	1026.79332521525
gene:Smp_169630	1	3.64621758409089e-16	1.12771098223992	1.12793414321006	342.690428960498	303.820175745178
gene:Smp_169640	0.619522568496267	0.380477431503733	1.11509597236726	1.11522329042518	535.235287316789	479.934502515481
gene:Smp_169660	0.00306699101333052	0.996933008986669	1.17589546453292	1.17598646877893	1206.73695234404	1026.14717474797
gene:Smp_169670	0.00131912164291215	0.998680878357088	1.28275057668831	1.28327648973538	366.284748739089	285.427122606853
gene:Smp_169690	0.944458859553274	0.0555411404467255	1.04639320061704	1.04640655661398	1929.73256818911	1844.15138831687
gene:Smp_169700	0.924280855651321	0.0757191443486786	0.969873887049613	0.969849446933687	634.684977209091	654.416291849489
gene:Smp_169720	0.876895847627895	0.123104152372105	0.862154740397774	0.861980464460694	361.960129177449	419.918460216229
gene:Smp_169730	1.1040890424141e-10	0.999999999889591	1.28490717106878	1.28502987912357	1584.02376708143	1232.67244016379
gene:Smp_169750	0.765858294560998	0.234141705439002	1.09970367234007	1.09977520372307	813.83060991108	739.996327798615
gene:Smp_169760	1	8.53549643993198e-17	0.834295566105978	0.83077051423068	20.7234031038937	24.9468355505413
gene:Smp_169780	0.985171237989888	0.0148287620101124	0.990964005429554	0.990955064976212	531.720145401543	536.573508369582
gene:Smp_169800	1.30082018490185e-08	0.999999986991798	1.29746739617485	1.29775155418034	721.25014407969	555.7667523039
gene:Smp_169820	0.000246627217692974	0.999753372782307	1.29327885054642	1.29350683019619	883.424367201734	682.966190444806
gene:Smp_169860	1	5.97589695812435e-17	1.06420654993645	1.0654760349655	28.5998998110901	26.8417534624947
gene:Smp_169870	0.100574619474451	0.899425380525549	1.36071680955691	1.36169402518609	266.845654198421	195.963287142794
gene:Smp_169880	1	9.21712840926116e-17	1.17801571745142	1.18680651405816	12.7494201659449	10.7410533644742
gene:Smp_169890	0.882055064140909	0.117944935859091	0.917438711695121	0.917168338017661	148.68008420203	162.108640644971
gene:Smp_169930	1.4546050608466e-07	0.999999854539494	0.261120669252392	0.259377488979105	58.3592882144667	225.0260601616
gene:Smp_169940	1.29156685346743e-11	0.999999999987084	1.38983323393573	1.3899803146484	1955.91719590907	1407.15179595956
gene:Smp_169950	0.91234507625783	0.0876549237421704	1.03959427932096	1.03961404782927	1105.4717632073	1063.34785430715
gene:Smp_169960	0.912754610583041	0.0872453894169594	0.981233778143445	0.981220461832871	734.132603051625	748.183328215234
gene:Smp_169970	0.308444904531582	0.691555095468418	0.588137806349646	0.584804462731616	38.3521926208684	65.5883239965012
gene:Smp_169980	0.170801626562182	0.829198373437818	1.32172057582063	1.32190928731649	1196.46336317349	905.100036409808
gene:Smp_169990	3.85797982449532e-09	0.99999999614202	1.78155233662444	1.78211190414042	1321.47258024924	741.516150618832
gene:Smp_170010	0.985651510517197	0.0143484894828034	1.08358541348853	1.08384551334134	184.907781049039	170.602673829284
gene:Smp_170020	2.15050199869893e-13	0.999999999999785	0.545904195603356	0.545461745742705	297.20356376812	544.874340813729
gene:Smp_170030	0.180348692803834	0.819651307196166	0.709992323044872	0.709934462869424	1889.150723072	2661.02537985234
gene:Smp_170060	0.9651714701817	0.0348285298183	0.96930610179611	0.969288986056794	922.83882497922	952.07842590227
gene:Smp_170150	0.933999527036604	0.0660004729633959	0.870307631675744	0.870245004415975	956.773001027716	1099.43095762988
gene:Smp_170160	0.00380761903574101	0.996192380964259	0.830799282581434	0.83075934295168	1868.49515436643	2249.1433441293
gene:Smp_170170	0.0347113538381967	0.965288646161803	1.63183176025753	1.63211959274949	1902.09511684686	1165.41018446243
gene:Smp_170190	0.418885834623026	0.581114165376974	2.5580461251962	3.02098912173535	5.38787538307075	1.77679073825001
gene:Smp_170200	0.71355191976542	0.28644808023458	0.834771923616124	0.834578474658535	378.437405869593	453.449341884456
gene:Smp_170210	0.0108161335387791	0.989183866461221	0.552308393822219	0.54863129917667	35.4530124214483	64.6290617426815
gene:Smp_170230	1	2.25064743902323e-16	1.10363634494085	1.1038656704168	264.838130683328	239.917862403155
gene:Smp_170260	0.104362391933837	0.895637608066163	0.704223789067191	0.703939163094058	388.359164342956	551.698421273137
gene:Smp_170280	0	1	2.5292088789693	2.5296557552191	4595.79784902903	1816.7620408388
gene:Smp_170290	0.42769458125622	0.57230541874378	1.38938817955053	1.38995486663994	507.051975714129	364.794633505759
gene:Smp_170300	0.974264475091255	0.0257355249087452	1.07504674168016	1.07519097753658	296.995926513518	276.225508592161
gene:Smp_170320	0.0161071037827478	0.983892896217252	0.330241455931958	0.324617766426757	20.5153283709634	63.2192206212148
gene:Smp_170340	0.254557030075385	0.745442969924615	1.1769298811435	1.17693800094648	13615.3829694222	11568.4778544774
gene:Smp_170350	1.50938535337097e-07	0.999999849061465	0.811628238090633	0.811592318538328	2259.65320174667	2784.22433801876
gene:Smp_170380	0.989515004028539	0.0104849959714609	0.937484711114127	0.937274761580885	148.159614914546	158.075569982308
gene:Smp_170390	0.788304896855674	0.211695103144326	1.11558060729119	1.11569487113839	599.149523469912	537.01812387993
gene:Smp_170400	0.936705763273241	0.0632942367267585	1.05571111451529	1.05576707094718	558.049937422231	528.572442831418
gene:Smp_170430	1	2.70480923627623e-17	1.01255706320256	1.01261928581892	108.48429607943	107.132237560376
gene:Smp_170440	0.00331522911647619	0.996684770883524	1.48613890814586	1.48702528364026	432.984015488084	291.171340527114
gene:Smp_170450	1.15463194561016e-14	0.999999999999988	1.22935619356206	1.22943890153672	1810.04152489867	1472.24821684691
gene:Smp_170490	1	4.85378186112267e-16	1.29803634746468	1.54385437202772	0.983762811376979	0.633689475757844
gene:Smp_170540	7.07212066686225e-14	0.999999999999929	2.03500856145279	2.03578750335723	1436.11492179491	705.429501630984
gene:Smp_170550	0.980342296085015	0.0196577039149846	1.20612485380897	1.20613606021194	11778.2551738485	9765.27731905981
gene:Smp_170560	0.973226232055221	0.0267737679447788	0.597379907509392	0.596347828155649	123.500220312192	207.101042383063
gene:Smp_170570	0.438939645404713	0.561060354595287	1.25810854201715	1.25822512824877	1478.87487556856	1175.36382012622
gene:Smp_170580	0.999999999999998	1.61610046531201e-15	0.79132074741656	0.789976309953225	65.0888977225398	82.3961391491529
gene:Smp_170600	0.905706649167504	0.0942933508324961	0.953289444248311	0.953197949655918	258.349007628019	271.034443309263
gene:Smp_170610	0.299238895306484	0.700761104693516	0.55522950776546	0.535985505991262	6.56679832727081	12.2604779397114
gene:Smp_170620	0.00119672482005662	0.998803275179943	1.88489600692066	1.89210491337993	123.297348471239	65.1594034507689
gene:Smp_170630	0	1	3.58301018672034	3.58405542268914	4702.25813365276	1311.98648975423
gene:Smp_170690	0.596894162889902	0.403105837110098	1.29789165140321	1.29866114176324	266.904332596798	205.520391272351
gene:Smp_170700	0.000370145314289472	0.999629854685711	0.453895060114858	0.453424382327693	279.294654156967	615.979490294131
gene:Smp_170740	1	9.31660312603031e-17	1.01397668544978	1.01475948441545	9.60917814385323	9.46926902047563
gene:Smp_170760	0.00973340960528379	0.990266590394716	1.42422478475481	1.42455008317085	986.298355537479	692.354815522732
gene:Smp_170770	0.999999999999997	2.92230771151103e-15	0.514994550993017	0.0192525473148629	0	0.50941178673432
gene:Smp_170790	0.882491915555603	0.117508084444397	0.757342798843944	0.755666703163932	58.0725351888095	76.8526365904722
gene:Smp_170800	2.1316282072803e-14	0.999999999999979	1.53052502158469	1.53079278990301	1610.2054490222	1051.87335066839
gene:Smp_170810	0.0272630453817387	0.972736954618261	2.27831512020092	2.31895368451687	38.7168830814509	16.6901537546962
