	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.genes.results_Mean
gene:Smp_171740	0	1	7.01858460896206	7.04293272680539	692.391072591745	98.3014704413501
gene:Smp_171750	0	1	8.09811211861168	8.11271139705611	1568.73627135624	193.358923726967
gene:Smp_171770	0.999999999999123	8.76471321815406e-13	1.02770852306016	1.02773253374205	471.688184847938	458.959789669352
gene:Smp_171780	0	1	9.11015146079691	9.11317762689279	9713.61326418581	1065.87762579598
gene:Smp_171790	1.59397710702835e-05	0.99998406022893	1.44480650535591	1.4449400039541	1914.772530267	1325.15403797194
gene:Smp_171820	0	1	2.01510026802593	2.01530357609282	4001.92493749468	1985.76275650622
gene:Smp_171860	0	1	1.86601024501013	1.8669906694019	655.872867302536	351.294844770676
gene:Smp_171870	0.763901355077895	0.236098644922105	0.949083396390519	0.949056613296045	717.562868518043	756.080688864108
gene:Smp_171880	0	1	1.68954113173782	1.68994051888168	1160.4033914319	686.649310470767
gene:Smp_171940	0.0422662053412645	0.957733794658736	0.855200725281139	0.855002270120424	248.101259926796	290.177837620419
gene:Smp_172030	0	1	0.720807333444042	0.720686667178774	663.182856839607	920.213568774715
gene:Smp_172040	0	1	5.93077820510706	5.95358617854767	511.887054106728	85.9712957694688
gene:Smp_172050	0	1	2.89052437276089	2.89425924569389	582.65522067018	201.307563911068
gene:Smp_172060	3.44169137633799e-15	0.999999999999997	0.58105176200144	0.580871953870488	538.268044821495	926.66246410301
gene:Smp_172070	0	1	4.46187054596402	4.46580325486103	1563.47538401728	350.09171626245
gene:Smp_172090	0	1	0.283123103616798	0.282822019962162	267.811748839163	946.952152646369
gene:Smp_172110	2.34471097648736e-07	0.999999765528902	0.754218695260196	0.754201889115857	4386.74711191566	5816.412863987
gene:Smp_172120	3.43582916195739e-05	0.99996564170838	0.623629581352758	0.622613791230224	91.7398683344276	147.352409292507
gene:Smp_172130	0.999999999993627	6.37295837730874e-12	1.0788916337291	1.07897021529098	430.809116872287	399.277311889421
gene:Smp_172140	0	1	3.84853445343426	3.8566168446118	540.574166563606	140.160566157972
gene:Smp_172150	0.0371312647770337	0.962868735222966	0.766370319932381	0.765769662695743	118.450803547484	154.685085635106
gene:Smp_172160	0.999999999860299	1.39700586755517e-10	0.915279503618471	0.915230785865656	632.994913282941	691.624200967381
gene:Smp_172170	0.999999999897896	1.02103515731072e-10	1.55579738800504	23.6608584126912	0.226608584126912	0
gene:Smp_172180	0	1	11.0808663041494	11.0958483994679	2969.33753224649	267.598877243571
gene:Smp_172190	2.16476836456536e-11	0.999999999978352	0.681977578848394	0.681872270828575	818.972344707443	1201.06882332898
gene:Smp_172200	0	1	2.37065244061952	2.37379252562334	412.091232763731	173.594570877784
gene:Smp_172210	1.39110944985532e-13	0.999999999999861	0.603488475143869	0.60310224367025	246.238908772572	408.293751738669
gene:Smp_172220	0.999999999758134	2.41866388516642e-10	1.09169309964802	1.09173078644707	1056.41379935737	967.649621283931
gene:Smp_172240	0	1	2.76409146146707	2.76623610566227	904.951928265361	327.135584721772
gene:Smp_172250	0	1	2.97891804022912	2.97999059145008	2186.74372840426	733.802292789882
gene:Smp_172270	0.999999999999307	6.92649704223425e-13	1.00253126116304	1.00253304034396	567.261224392994	565.827934077834
gene:Smp_172280	0.426511725707374	0.573488274292626	0.95950808686725	0.959501188636837	2240.00710057265	2334.55417469898
gene:Smp_172340	0	1	0.347002576479963	0.346683489266207	282.159742348233	813.901683378622
gene:Smp_172360	0	1	2.37432588567316	2.38035674696774	215.728499277399	90.6228429770964
gene:Smp_172370	0.99999999711954	2.88046044453335e-09	2.12836464381408	2.17998891822334	18.9406893092857	8.6830209373405
gene:Smp_172400	0	1	2.36649085802501	2.36742394060788	1378.90628145874	582.444311543659
gene:Smp_172420	0	1	2.26883641988722	2.269304056087	2448.85824340796	1079.11742536167
gene:Smp_172440	0.999999999928979	7.1021178487778e-11	2.10617846512076	46.1008840959914	0.451008840959914	0
gene:Smp_172460	0	1	2.94122235887112	2.96096426578944	115.786269358972	39.0976213572943
gene:Smp_172470	0	1	7.41845092922272	7.55247281075196	143.842992841837	19.0371381289904
gene:Smp_172480	0	1	2.69678626441863	2.70047460869518	494.085618483394	182.956215232119
gene:Smp_172490	0	1	1.74114518832905	1.74198786447536	609.334555182319	349.788392749329
gene:Smp_172510	6.10622663543836e-14	0.999999999999939	0.401158003552196	0.400990546846961	570.31060010782	1422.26941429623
gene:Smp_172520	0	1	8.67850618552079	8.7570967063535	340.274317132047	38.8481202814813
gene:Smp_172530	0	1	0.374427309602049	0.374228398237559	468.080839491147	1250.80592336561
gene:Smp_172540	0.573016660512942	0.426983339487058	1.06407489554057	1.06412603071705	530.308077374318	498.35021492395
gene:Smp_172580	0	1	41.082777895936	41.5872303503583	1314.22426935622	31.5918705329556
gene:Smp_172590	0	1	2.57747271711906	2.57767903446248	7838.43969601107	3040.88438258771
gene:Smp_172610	0	1	0.237638288622648	0.236693031506526	75.9127288892589	320.754529509039
gene:Smp_172640	1.8052226380405e-13	0.999999999999819	8.02439825475714	8.48252565157587	51.7177109619909	6.08814966517442
gene:Smp_172660	3.39728245535298e-13	0.99999999999966	0.587962642730031	0.587700788501245	367.787261469538	625.814005456068
gene:Smp_172700	3.77475828372553e-15	0.999999999999996	0.71948033874247	0.719315644369243	487.270763081076	677.412723800711
gene:Smp_172730	0.979222610717897	0.0207773892821034	1.00392378806929	1.00392564084263	845.580342115587	842.273838278953
gene:Smp_172780	0	1	1.82462050705281	1.82556805093534	631.860444765301	346.112646286212
gene:Smp_172790	0	1	0.675473167746057	0.67529091038411	478.214312492347	708.165254751067
gene:Smp_172810	0	1	3.57471899076122	3.58369479057069	408.838972496662	114.075879626918
gene:Smp_172850	0	1	0.482902439211487	0.482810564618737	1080.74945445609	2238.46515704123
gene:Smp_172990	0	1	2.87181318901902	2.87339280635723	1354.18382126388	471.277398739149
gene:Smp_173000	0.933902604723866	0.0660973952761341	0.506031387479705	0.504005226037427	48.8592376301105	96.9517676672295
gene:Smp_173010	2.41695552460897e-13	0.999999999999758	4.8497542979074	4.90608055311917	133.351977079452	27.1729978402339
gene:Smp_173020	0	1	1.98054915063818	1.98298980824179	316.84328170104	159.775632979111
gene:Smp_173060	0.00169681359639884	0.998303186403601	1.45303053159076	1.45315902807252	2037.61657534543	1402.19480758265
gene:Smp_173100	0	1	7.96476149848476	7.9809725792843	1363.71032720609	170.861446262804
gene:Smp_173110	0	1	6.34829022730821	6.35413955589799	2310.67589502698	363.640479297731
gene:Smp_173120	3.03220806352478e-07	0.999999696779194	0.683722885589038	0.683481267864636	355.818566620146	520.602024572147
gene:Smp_173140	4.59042799672016e-06	0.999995409572003	0.722031715247425	0.721919397124618	710.56404241823	984.274457861119
gene:Smp_173150	0	1	0.0350179489712815	0.0349980474554903	674.909711632313	19284.4861562687
gene:Smp_173160	0.999999999968833	3.11667248248128e-11	1.35144875222052	1.78241880878916	0.568095890378235	0.314332243088789
gene:Smp_173180	0	1	0.375730382646867	0.375530319432209	466.032130815578	1241.0139778248
gene:Smp_173190	0.470124082202559	0.529875917797441	0.924990630116245	0.924942079921299	568.3379446886	614.458686230557
gene:Smp_173200	0.999999999874664	1.2533642302502e-10	6.73509558884735	234.83015452556	2.3383015452556	0
gene:Smp_173210	0	1	2.77154621176126	2.77372184315354	898.256683967516	323.83886977212
gene:Smp_173230	0	1	1.40718175322894	1.40738981796721	1095.40692035393	778.322276082623
gene:Smp_173240	0	1	3.36576446455167	3.36964461132537	817.104027545369	242.482642933041
gene:Smp_173250	0.725651892402056	0.274348107597944	0.944377452447447	0.944306602822762	294.840293974803	312.230000327673
gene:Smp_173280	0	1	0.490578633257657	0.49043211960679	678.182821424137	1382.83748145755
gene:Smp_173310	0.999999999949067	5.09331517978061e-11	0.878507537183985	0.72952532216212	0.226608584126912	0.314332243088789
gene:Smp_173320	7.63960250838025e-06	0.999992360397492	0.452553982447225	0.452477338162103	1285.37602138273	2840.76436143826
gene:Smp_173330	0.0951953349227597	0.90480466507724	1.07361555562366	1.07363161886812	1956.88189883395	1822.6746754914
gene:Smp_173340	0.000180486718508788	0.999819513281491	1.25125178619185	1.25132987566799	1601.25672448284	1279.64195718519
gene:Smp_173350	0.999999999896666	1.03333890157855e-10	1.55038107711574	23.4400256833002	0.224400256833002	0
gene:Smp_173360	0.999999997109555	2.89044533457359e-09	6.07594765661	9.23691190921741	5.88928759836789	0.628664486177578
gene:Smp_173380	0	1	20.1686328916465	20.2360078998462	2289.76266239817	113.143378558207
gene:Smp_173410	0	1	0.502538973658203	0.502438690651552	991.255536152507	1972.89844554
gene:Smp_173420	3.39655085157542e-06	0.999996603449148	0.712950515254373	0.712726897115044	363.861555674504	510.524339516824
gene:Smp_173480	0	1	17.4613126654044	17.6023835144182	816.899374027169	46.3990203101208
gene:Smp_173550	0.124961217261376	0.875038782738624	1.10328689780808	1.10333223912447	999.604699834484	905.986094728197
gene:Smp_173580	1.27693411400287e-11	0.999999999987231	1.43777598566632	1.43828744389311	489.613970918534	340.411501277406
gene:Smp_173610	0	1	1.97344035668733	1.97582951178873	320.166672811675	162.03671045824
gene:Smp_173620	0	1	2.24292863068031	2.24380796926173	1261.38459713533	562.156911970797
gene:Smp_173640	0.400448335685959	0.599551664314041	0.904409800406343	0.904303617358708	323.768246764485	358.031525599751
gene:Smp_173650	0	1	0.397543324123122	0.397310245430199	408.429963126372	1028.00266220588
gene:Smp_173700	0	1	0.593296781289887	0.593140844551138	615.254999669513	1037.29000272552
gene:Smp_173730	0	1	2.74735962618555	2.75046440143313	615.639278078233	223.824665068724
gene:Smp_173760	0	1	9.11316125378967	9.23089856375721	252.975246177223	27.3963510101287
gene:Smp_173790	0	1	2.28556179551766	2.28648506552292	1266.20605741877	553.772780614482
gene:Smp_173810	1.79436195901772e-08	0.99999998205638	0.7134839221715	0.713286785780559	412.2978381952	578.029361466659
gene:Smp_173840	0	1	0.713128222055519	0.713081727703572	1749.8453556744	2453.92380266478
gene:Smp_173880	0	1	0.281532929795998	0.280074222707194	54.8539573702371	195.880777951369
gene:Smp_173900	2.48735006547207e-06	0.999997512649935	1.41659632479388	1.41687571654686	840.240588959259	593.020552465869
gene:Smp_173910	0	1	0.353656108828719	0.352939906547497	126.668797332394	358.914550560413
gene:Smp_173920	0.000193361108395629	0.999806638891604	0.288900437038964	0.287241080118433	48.946726242594	170.427759885907
gene:Smp_173940	0	1	7.61478352059071	7.62696505247489	1647.16864286127	215.957771128933
gene:Smp_174060	3.68652663951252e-10	0.999999999631347	4.64388840855695	4.87573840376583	30.4670965271957	6.24076532072688
gene:Smp_174090	0	1	6.73583648874814	6.81973530632708	185.421562460888	27.1804339584634
gene:Smp_174110	0	1	1.83141655841965	1.83244451322221	589.445059101376	321.666893814845
gene:Smp_174130	0.407973534576205	0.592026465423795	0.929398083225597	0.92926499581803	196.052403068906	210.97653661899
gene:Smp_174170	0	1	16.983569508401	17.1647177271361	602.34370881378	35.0825496352034
gene:Smp_174190	1.41775480244632e-13	0.999999999999858	3.75963719826822	3.78393631827059	170.905118355536	45.1586032691086
gene:Smp_174220	0	1	2.48321227448197	2.48488552321416	876.030952863971	352.537811430293
gene:Smp_174230	0	1	2.7426392965908	2.74387260272741	1541.95945483809	561.958311978249
gene:Smp_174240	1.94352763882577e-08	0.999999980564724	1.4255322930598	1.42590368408067	649.770287480662	455.687179785042
gene:Smp_174260	0.504093722420877	0.495906277579123	0.990552717884152	0.990504645231456	77.40774733298	78.1499033439055
gene:Smp_174300	7.7715611723761e-16	0.999999999999999	2.10875155602537	2.11467327176387	157.46266564255	74.4566647775808
gene:Smp_174310	0.999999895300913	1.04699086515528e-07	1.16336656675842	1.16348253350203	651.86571884911	560.269763622231
gene:Smp_174320	0	1	12.0681837084984	12.5907449240527	106.053469139623	8.41392326898821
gene:Smp_174350	0	1	17.1801054088387	17.3150069179418	825.956483589929	47.6923478826371
gene:Smp_174370	0	1	0.621326733285813	0.621083108467017	383.934147321017	618.174816310146
gene:Smp_174380	1.69030595076336e-08	0.99999998309694	2.33956888107913	2.34596468689512	195.408856532765	83.2899991962375
gene:Smp_174390	0	1	0.432494589145252	0.432333704903996	606.517939560448	1402.90615638696
gene:Smp_174410	0	1	1.7960054641495	1.79700096165196	571.467847673761	318.007552505042
gene:Smp_174420	2.7798901238052e-05	0.999972201098762	0.571783604336997	0.571013094073165	126.203597994843	221.024507448039
gene:Smp_174450	4.14953197580559e-07	0.999999585046802	0.425466728984025	0.425373492007057	1042.48177911867	2450.75808665214
gene:Smp_174460	0.999999999942664	5.73357282486488e-11	2.94915242451055	80.4704474505147	0.794704474505147	0
gene:Smp_174490	0	1	2.46874405633302	2.46930516168203	2570.69175619945	1041.05280426205
gene:Smp_174510	0	1	4.91214699878277	4.91457911404999	3144.06254670412	639.73400935285
gene:Smp_174520	0.999999991014713	8.98528720450985e-09	12.1043124716261	453.742776631251	4.52742776631251	0
gene:Smp_174580	0	1	0.218633959050602	0.21860222859525	2140.94741856961	9793.83991785086
gene:Smp_174610	0.999999974228466	2.57715340238873e-08	3.03858437468602	3.18051377711318	18.1589075369062	5.7025699840223
gene:Smp_174630	0	1	2.32060620431422	2.32388867640356	371.835754870359	160.000141039039
gene:Smp_174660	0	1	0.34409522739729	0.343853805744472	371.536884756723	1080.52736369819
gene:Smp_174670	0	1	0.611611447142448	0.611533050608094	1204.92801765365	1970.34633062758
gene:Smp_174680	0	1	0.281499907155797	0.280987908945131	156.817144349554	558.117732037672
gene:Smp_174690	0	1	3.12149729678712	3.12867165820961	367.944769040837	117.597345620729
gene:Smp_174700	0	1	2.11960127125719	2.12494141964324	177.177155703377	83.3744895983655
gene:Smp_174710	4.27487389931258e-09	0.999999995725126	0.480515539279199	0.480148546915263	270.30264915383	562.967126329896
gene:Smp_174720	5.32109379802748e-06	0.999994678906202	0.791475673503375	0.791397610159938	840.76449774569	1062.38200997306
gene:Smp_174780	0.999999999997219	2.78104830515782e-12	1.11568164858368	1.11606682149259	133.303505978684	119.43939443715
gene:Smp_174800	6.26195539865648e-08	0.999999937380446	1.47641181573808	1.47701887694116	461.00102161489	312.112633510023
gene:Smp_174810	0	1	5.12101550369806	5.21083469965649	95.0762233992738	18.237791165884
gene:Smp_174850	0	1	0.493578318572682	0.493482025922967	1032.1944073257	2091.6657918288
gene:Smp_174870	0.0011743663420889	0.998825633657911	1.36735422574711	1.36816882222142	245.380316158328	179.346752012447
gene:Smp_174880	0	1	5.18779814482873	5.22660148287123	224.332345969064	42.913178035342
gene:Smp_174890	0.0214400563520606	0.978559943647939	0.864078507119639	0.864013682345477	720.504889773369	833.906064636197
gene:Smp_174920	0	1	6.55052190928646	6.61503592607282	226.343472950435	34.2080262480926
gene:Smp_174950	0	1	0.258725363037611	0.258690202099723	2169.06159274434	8384.81314033749
gene:Smp_174960	0.000266471647660027	0.99973352835234	1.54277085101272	1.54302764618675	1297.10530149633	840.619981388768
gene:Smp_174990	0	1	0.647117872781979	0.647055368206987	1452.8859649565	2245.386663631
gene:Smp_175020	0	1	15.5567332086009	16.2206493946468	141.43712340702	8.71018869070069
gene:Smp_175080	0.999999999897896	1.02103515731072e-10	1.55579738800504	23.6608584126912	0.226608584126912	0
gene:Smp_175090	0	1	4.64399070911982	4.64611933781371	3163.308536641	680.841761790849
gene:Smp_175200	0.529651304682303	0.470348695317697	1.11104887086044	1.11116325314363	429.040559927131	386.117383814476
gene:Smp_175210	0	1	0.617593922186454	0.617490597454872	908.910850375486	1471.94901301463
gene:Smp_175230	9.79771819231701e-13	0.99999999999902	0.161243678940412	0.158482711874627	19.1383647098462	120.813050560834
gene:Smp_175240	0.999999999897896	1.02103515731072e-10	1.55579738800504	23.6608584126912	0.226608584126912	0
gene:Smp_175270	0	1	22.3170874470957	22.6025770827241	671.218976154617	29.6870108186318
gene:Smp_175310	0	1	0.0534183653954838	0.053259338420544	126.073501288372	2367.34012164059
gene:Smp_175340	0.00902792224596072	0.990972077754039	0.633153782477175	0.632959503727004	475.336046718993	750.979666669117
gene:Smp_175390	0	1	7.94490836658305	7.97171373000504	821.422215679795	103.033366019025
gene:Smp_175410	1.11022302462516e-16	1	16.8285658401108	21.4689200357322	29.1156650604198	1.3466432317948
gene:Smp_175420	0	1	0.228650854593666	0.228599416586836	1363.3708993261	5964.05114977203
gene:Smp_175430	9.66067385033131e-06	0.99999033932615	0.833004118149651	0.832966481647723	1469.928795965	1764.69341646552
gene:Smp_175500	0.999999858748864	1.41251135984452e-07	2.94936108822701	3.08639425981884	17.4519685858084	5.64772455358096
gene:Smp_175510	0	1	11.7685971456093	11.8157776131085	1072.58165948582	90.7662226580735
gene:Smp_175550	0	1	0.318171771320411	0.317920055518478	342.48768467706	1077.2975769583
gene:Smp_175570	0.7129033037286	0.2870966962714	0.961592188705667	0.961582645889459	1539.22465673618	1600.72048667844
gene:Smp_175580	0.53984147975112	0.46015852024888	1.02576221913711	1.02579990258649	278.904113608348	271.889142225579
gene:Smp_175590	0	1	3.63323527275577	3.64082030982008	502.687144748067	138.062495199003
gene:Smp_175610	0	1	0.504029839657107	0.503913123985307	851.632370716412	1690.0479289958
gene:Smp_175630	0.999999994142243	5.85775696596244e-09	6.2429526389643	9.98119814710445	5.55757413412021	0.547806192409412
gene:Smp_175640	0	1	1.32772493513794	1.32779942893922	2323.24587707302	1749.69392849849
gene:Smp_175660	0	1	0.385518064213616	0.385457536173595	1556.32923840474	4037.63122464537
gene:Smp_175680	0	1	0.313812715335787	0.313674926130039	621.263015076244	1980.61695906617
gene:Smp_175710	0.999999988152252	1.18477484959396e-08	14.101409027444	535.167992482494	5.34167992482494	0
gene:Smp_175740	0	1	0.203438836278118	0.203419983105709	3418.23762037508	16803.8829518481
gene:Smp_175780	0.00287951251642649	0.997120487483574	0.774664337030432	0.774560079462436	665.803609103278	859.592278451233
gene:Smp_175810	0	1	0.426812222730882	0.426761731150937	1926.79890694157	4514.9424109042
gene:Smp_175840	0	1	0.638874714718619	0.638755507949722	769.593184621611	1204.83782525302
gene:Smp_175860	0.854537917913459	0.145462082086541	1.5383206999715	1.53963536508262	250.727353270568	162.845023310739
gene:Smp_175900	0	1	4.88920343801041	4.8942659281335	1495.39645745914	305.532542930322
gene:Smp_175910	0.00725163303172038	0.99274836696828	0.908869846607451	0.908843007444793	1227.3083450333	1350.40842758289
gene:Smp_175920	0.000761425131073357	0.999238574868927	0.878229907617999	0.878172271071933	737.890194323795	840.258155384916
gene:Smp_175930	0	1	15.0128891642468	15.2062894304401	438.186685832796	28.8068055617573
gene:Smp_175950	0	1	0.288788141091582	0.288568859726862	372.229061192125	1289.93882380746
gene:Smp_175980	0	1	19.6043634735631	19.6728629609749	2125.04550270001	108.00963633435
gene:Smp_176000	0	1	0.288861402712929	0.288377516663329	168.547376652534	584.492490356484
gene:Smp_176010	0	1	0.442320483578568	0.441540410761603	125.533786391177	284.32136204822
gene:Smp_176020	0.999999417743869	5.82256131300167e-07	19.390762090874	750.824423138547	7.49824423138547	0
gene:Smp_176040	0.999999999998882	1.11801697149695e-12	1.03199593737286	1.03202393000869	469.144653191941	454.586680900598
gene:Smp_176050	3.38501471297548e-09	0.999999996614985	1.99005554492303	1.99193507173748	417.302534423288	209.491072773062
gene:Smp_176070	0	1	2.08936725534518	2.09006830185249	1291.69452946018	618.010247623154
gene:Smp_176080	0	1	4.59497808827286	4.59589535130077	7163.86017442196	1558.74398085258
gene:Smp_176090	0.476926959207248	0.523073040792752	0.90415677188108	0.904040573070537	296.557044428657	328.03616658009
gene:Smp_176100	0	1	8.40175215095941	8.76673953160746	70.6982371174938	8.05551134119628
gene:Smp_176110	0	1	5.46515210815158	5.48156656913313	593.037584583072	108.179434006428
gene:Smp_176150	1.77834857406634e-06	0.999998221651426	0.73616029143827	0.736012022720002	520.885673969251	707.717126581752
gene:Smp_176160	0.99999999975652	2.43480048927498e-10	0.200463100034931	0.0855236110782193	0.226608584126912	2.75658785970241
gene:Smp_176180	0.999999999888596	1.11404371118256e-10	0.564667060092235	0.0308325805191758	0	0.314332243088789
gene:Smp_176200	5.75048897388797e-11	0.999999999942495	0.693370275366133	0.693330418771787	2121.42406283902	3059.76352990955
gene:Smp_176230	0.0235923392101762	0.976407660789824	0.802745797008584	0.802701525820552	1422.43143427426	1772.05768458573
gene:Smp_176260	0	1	0.20890340147756	0.208476821693417	153.756681295417	737.562071784289
gene:Smp_176270	0.289271898335564	0.710728101664436	0.758842273787637	0.758529742045501	232.774939065433	306.879665839193
gene:Smp_176290	2.59628688659141e-07	0.999999740371311	0.766565998872547	0.7663082380815	276.000732252387	360.172389456489
gene:Smp_176300	0	1	31.1300572741379	32.76076346271	240.732889421249	7.33851279321605
gene:Smp_176310	0	1	12.2353031658568	12.3067264914711	769.939946611107	62.5533426683126
gene:Smp_176340	5.65479773758648e-05	0.999943452022624	1.23661360508796	1.23675470826357	824.814806414744	666.916756699247
gene:Smp_176350	0	1	12.4664691014575	12.5132888163522	1218.83260188276	97.3938575925773
gene:Smp_176370	0	1	1.60285241675286	1.60314926477207	1294.85957874761	807.693691229093
gene:Smp_176380	9.70591347293492e-08	0.999999902940865	0.622398913055027	0.622195026510679	458.286375566666	736.569940435767
gene:Smp_176390	0	1	18.9814847610596	19.247211058606	517.995103215717	26.9032552055692
gene:Smp_176410	0	1	4.83676127799231	4.84804261708731	655.751281094359	135.253101603743
gene:Smp_176420	0	1	1.39062622322981	1.39082134300443	1107.39549014897	796.214112981161
gene:Smp_176430	0	1	4.79342124826669	4.80318485668167	742.197327333539	154.513998030403
gene:Smp_176440	0.0017358612666778	0.998264138733322	1.25998973385449	1.26009665163098	1218.65785356623	967.112523489661
gene:Smp_176460	0.999999999346852	6.53147639731664e-10	0.797154546235945	0.796683851151573	136.538472591881	171.386059295674
gene:Smp_176490	0	1	0.58123500843098	0.580892294432418	282.289010621574	485.964789693853
gene:Smp_176540	0	1	48.1391818305883	48.7996401121033	1385.24104404575	28.3765012295896
gene:Smp_176570	0.0111610475729885	0.988838952427011	0.707536887907548	0.706993191474038	151.243370446173	213.928935014097
gene:Smp_176580	0.0186717180873187	0.981328281912681	1.47712519007873	1.47730129078081	1591.88915629565	1077.5624398469
gene:Smp_176600	0.100524898964017	0.899475101035983	1.1902193629778	1.19034546089441	714.14922199791	599.949629754288
gene:Smp_176620	0.252475271124353	0.747524728875647	1.09117683728302	1.09122631295014	799.792783085936	732.929422000982
gene:Smp_176630	0	1	0.379696933002444	0.379017448164597	137.602719748145	363.067532220584
gene:Smp_176640	0	1	0.691867233988168	0.691778927551046	960.027207879922	1387.77035821145
gene:Smp_176650	0	1	11.8141065239808	12.0080153893579	266.331861424862	22.1703397804525
gene:Smp_176710	0	1	4.04976924726791	4.0573739031952	647.144029892368	159.490712858317
gene:Smp_176720	0	1	5.26894177231633	5.29812769137049	308.198417323619	58.1630821296783
gene:Smp_176750	0	1	3.81393889327152	3.81854097196642	928.59986483535	243.174470627049
gene:Smp_176760	0	1	0.474874247623984	0.474616340601201	384.332182447649	809.785511803912
gene:Smp_176780	0	1	1.98335090459265	1.98421333557328	899.793656056385	453.471306634004
gene:Smp_176810	0	1	0.52355254106495	0.523386760129553	598.234036772006	1143.01478080249
gene:Smp_176820	0.999999999976061	2.39385561042573e-11	1.14736572378577	1.14769265870756	205.738173891808	179.261142261645
gene:Smp_176840	0.000337763343569386	0.999662236656431	0.823628682698146	0.823568558639515	960.837896961748	1166.67841577562
gene:Smp_176850	0	1	8.4708117269445	8.64313815719205	149.016180918293	17.2321380068173
gene:Smp_176910	9.85471038191799e-05	0.999901452896181	0.75278977175056	0.752516048162493	270.28947003768	359.184293195077
gene:Smp_176930	0	1	29.3283389293944	29.7323956630938	829.046027863365	27.8739296119167
gene:Smp_176940	1.36890498936282e-13	0.999999999999863	1.72793436391984	1.72855253680179	809.533281477763	468.32594249649
gene:Smp_176950	1.60422675143934e-08	0.999999983957732	4.30951829273864	4.40990190325065	57.8137321988405	13.1022490856808
gene:Smp_176960	4.98490138056695e-14	0.99999999999995	0.638588871464294	0.638264733940944	283.030301024461	443.442827601547
gene:Smp_176980	0.999999999977225	2.27753916616204e-11	0.696989756690627	0.690816639797077	13.4762378859888	19.5121671121736
gene:Smp_177010	0	1	7.76385085631357	8.0339427885862	80.0077549657907	9.94996076540049
gene:Smp_177020	0	1	3.19899252550757	3.20498321204216	467.884708127798	145.979753197385
gene:Smp_177040	1.03478021706849e-08	0.999999989652198	1.31458643682312	1.31486979897519	580.562043331867	441.533370898292
gene:Smp_177060	4.65183447317941e-14	0.999999999999953	0.560867087158727	0.560784514125568	1186.1109578715	2115.1000431527
gene:Smp_177080	2.30220398300673e-10	0.99999999976978	0.632084729819663	0.631962773610053	758.236839163402	1199.8183298112
gene:Smp_177100	0.999999999981453	1.85472462381121e-11	0.648288808530531	0.624972151387529	3.73934827368909	5.98922455002994
gene:Smp_177120	6.89799339870234e-09	0.999999993102007	0.739101552657915	0.738808269927862	261.381805810772	353.791948963423
gene:Smp_177180	0.00190773944921607	0.998092260550784	0.753188530824238	0.753037509300491	489.451250474146	649.972563191062
gene:Smp_177290	8.90398865749376e-14	0.999999999999911	0.0966738618433007	0.0894269753106271	4.42339956215732	49.5656403116373
gene:Smp_177720	0.999999999874587	1.25412788085917e-10	0.393404933721178	0.015657673499039	0	0.628664486177578
gene:Smp_177780	0.999999999886522	1.13477956324985e-10	2.5785049583971	2.84937606094695	6.59401822217173	2.30770678243748
gene:Smp_177790	7.62748505467314e-08	0.999999923725149	0.680979355288503	0.680735862959303	354.711369103762	521.075179149682
gene:Smp_178230	0	1	16.9058407819109	17.8720862441137	116.99909807174	6.53703074243935
gene:Smp_178360	0.311407423962083	0.688592576037917	1.25010816954571	1.25068473281555	215.766413805875	172.516623332259
gene:Smp_178410	0	1	0.544474926826506	0.544309880336766	597.47558092226	1097.68379999605
gene:Smp_178420	0.999999999994808	5.19197355510252e-12	1.0709254912686	1.07392250352154	10.0979246025583	9.40215457299108
gene:Smp_178490	0	1	0.670183336337042	0.670056884411218	695.068790347163	1037.33295776684
gene:Smp_178700	0	1	0.52654355868867	0.526361086029064	543.166807736333	1031.93712176413
gene:Smp_178710	0	1	2.65039189052819	2.65378178821071	513.845390822345	193.621365285993
gene:Smp_178740	0.802417368298807	0.197582631701193	1.04854696534376	1.04862587640377	256.568343678023	244.67053807517
gene:Smp_178750	0.314321435855649	0.685678564144351	0.757441654280172	0.75725047913585	382.109823790922	504.604832633694
gene:Smp_178760	0.99999999455	5.45000044331727e-09	2.84865757543081	2.99594756115524	14.945215620134	4.98181488155529
gene:Smp_178780	3.95841074551928e-06	0.999996041589254	11.4852215422486	16.878508158804	13.0406873360862	0.763213320353722
gene:Smp_178810	0	1	0.551996309268154	0.55192896616561	1460.30610540678	2645.83066959189
gene:Smp_178850	0.81380616341699	0.18619383658301	1.00570638791624	1.00570716289554	2945.21138943694	2928.49791770969
gene:Smp_178990	0	1	3.25043526348399	3.25400384893502	816.128194529922	250.800457644981
gene:Smp_179000	0.0104581349876508	0.989541865012349	0.798961709706437	0.798878096441039	763.930137093647	956.256219460717
gene:Smp_179010	0	1	0.224452153209868	0.224229013407628	309.94494922289	1382.30419972142
gene:Smp_179070	5.60970830565388e-07	0.999999439029169	1.24789434402756	1.24799015345309	1284.22575565584	1029.03317962963
gene:Smp_179080	0	1	0.406798198741519	0.406478715551108	300.1601309334	738.454572558065
gene:Smp_179110	0.999925778754781	7.42212452188483e-05	0.405922794849599	0.400100245852432	16.2258029543506	40.5693376101519
