	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.isoforms.results_Mean
transcript:Smp_180790.1	0.000198258942958218	0.999801741057042	0.493205921976824	0.492920956545635	378.376187730394	767.630699194664
transcript:Smp_180790.2	0.409224169651179	0.590775830348821	1.37077475679975	1.37252433600638	125.539574188809	91.463477660964
transcript:Smp_180800.1	0	1	0.117840956088437	0.117635238756415	217.726925493075	1850.93983267674
transcript:Smp_180810.1	0	1	71.5946007466371	71.9785732342597	5712.0564767257	79.3478730455707
transcript:Smp_180890.1	0	1	8.52329896740979	8.68697069406265	172.344113617797	19.8305312608683
transcript:Smp_180900.1	0.533420965060866	0.466579034939134	1.04663857078606	1.04682882475136	110.75583582945	105.800838611325
transcript:Smp_180900.2	0.214777379282379	0.785222620717621	1.53345720211642	1.53670756392848	108.852360053683	70.8312990272427
transcript:Smp_180900.3	0.00114265422385029	0.99885734577615	2.54500653833931	2.64366662467683	17.859572346181	6.749389470435
transcript:Smp_180910.1	1.6788845202953e-08	0.999999983211155	1.51506841287798	1.51524879319359	1867.56633366135	1232.51124802897
transcript:Smp_180910.2	0.000103654868038316	0.999896345131962	0.361771783687389	0.360094716272301	59.1408335566187	164.254652836198
transcript:Smp_181000.1	4.48797792841349e-05	0.999955120220716	0.460254412785247	0.459733168897908	205.471441694315	446.948052182538
transcript:Smp_181000.2	0	1	0.379877817760111	0.378869799232086	100.594493767763	265.528435556685
transcript:Smp_181000.3	5.40933964288115e-12	0.999999999994591	0.173097276934852	0.168117727408015	12.0402627577748	71.6675258835688
transcript:Smp_181040.1	0	1	3.86322070148771	3.89652400427378	144.588409468833	37.0995903195347
transcript:Smp_181050.1	0.789377049473762	0.210622950526238	1.11458348544779	1.11459529793306	4666.76212779749	4186.95556180676
transcript:Smp_181060.1	0.694461412644507	0.305538587355493	0.975162650908288	0.97513694604543	406.690027672071	417.059652956338
transcript:Smp_181070.1	6.11650275061937e-06	0.999993883497249	0.588947164770353	0.588931094622811	6502.19876764371	11040.6852986718
transcript:Smp_181080.1	1.80289116968879e-12	0.999999999998197	2.27317635457818	2.27543476825879	553.681808532293	243.324511828696
transcript:Smp_181080.2	0	1	95.0268368830525	99.6351292815146	877.481519588577	8.79704954082274
transcript:Smp_181090.1	1.05796902349908e-08	0.99999998942031	0.559729741884052	0.558902912900765	128.447264633865	229.828245013178
transcript:Smp_181090.2	1.32542701700711e-05	0.99998674572983	3.33024403890553	3.37214354355827	80.9400666259041	23.9955221790725
transcript:Smp_181120.1	7.11537781583615e-07	0.999999288462218	19.9957969078584	30.4957000952475	23.8038421901306	0.77089180165573
transcript:Smp_181120.2	3.04626995162316e-06	0.999996953730048	0.800623673621538	0.800544878738118	874.329091983401	1092.16998291564
transcript:Smp_181120.3	0.079888017338605	0.920111982661395	0.691411316644949	0.688248402453887	28.9738743323389	42.102519591763
transcript:Smp_181130.1	7.64610597059345e-13	0.999999999999235	0.610617593013105	0.610408554790477	490.773409366725	804.014461182702
transcript:Smp_181150.1	0	1	3.21029946291786	3.22309080046189	240.385503238308	74.5753958578698
transcript:Smp_181150.2	0	1	4.95097032708368	4.99367420845298	199.413008434612	39.9251259433467
transcript:Smp_181150.3	0.364947315688919	0.635052684311081	0.719270549262378	0.71818151913994	79.8999666028522	111.257088435454
transcript:Smp_181160.1	1.47881706880071e-13	0.999999999999852	3.96575203226142	3.98601870648261	251.763677333066	63.1541986334878
transcript:Smp_181160.2	0.00463521594856953	0.99536478405143	0.239261345700422	0.236142160103378	24.8491594030942	105.262008150562
transcript:Smp_181170.1	1.34336985979644e-14	0.999999999999987	1.57030358343779	1.57112186438443	472.631850916907	300.820802263764
transcript:Smp_181180.1	0	1	85.2562814147486	3722.06892584663	37.2106892584663	0
transcript:Smp_181180.2	0.00160520886907278	0.998394791130927	2.32925292920913	2.3419160594342	106.100049719414	45.2990747176693
transcript:Smp_181230.1	2.44249065417534e-15	0.999999999999998	1.96083562338672	1.96596327800504	158.999976457543	80.871458080386
transcript:Smp_181240.1	0.0742006771881115	0.925799322811888	0.71203692274261	0.711656758746369	232.667849021255	326.942349094714
transcript:Smp_181250.1	0	1	31.3676994554088	39.4484148512402	63.9797301321752	1.61211156958981
transcript:Smp_181270.1	0	1	30.3341975789196	32.1641415846523	222.539702149154	6.90918674600497
transcript:Smp_181270.2	0	1	4.05993001475334	4.07527678865981	350.717766768755	86.0523179619892
transcript:Smp_181270.3	0.000128518495011942	0.999871481504988	3.87506442036953	3.96604968008364	54.0845274719436	13.6293973438081
transcript:Smp_181290.1	0	1	0.526911169164382	0.52662728234008	378.798271042222	719.300001105486
transcript:Smp_181390.1	0	1	0.116438365027327	0.116374828251211	698.526926196862	6002.46438981369
transcript:Smp_181410.1	0	1	0.285286616017657	0.285094893108262	458.729336808828	1609.06595294815
transcript:Smp_181440.1	3.31522217889013e-06	0.999996684777821	2.00934404368092	2.01470471029451	163.728371963909	81.2616479627298
transcript:Smp_181440.2	0.999999332677226	6.67322774279656e-07	21.5716987531464	909.522281032057	9.08522281032057	0
transcript:Smp_181440.3	0.0826231674526458	0.917376832547354	3.55409894178466	4.99419107259598	3.81323712114433	0.755536813784142
transcript:Smp_181440.4	0.171469659909551	0.828530340090449	2.03207072645569	2.09514546913401	14.7874470620165	7.05273014452442
transcript:Smp_181440.5	0.999997951714513	2.04828548668605e-06	3.36046483988914	3.51217624073128	23.577084253649	6.70580314794734
transcript:Smp_181450.1	0	1	7.36366342300025	7.43018860597807	306.778871626513	41.2795133482455
transcript:Smp_181460.1	3.28270294858157e-06	0.999996717297051	0.796897522010039	0.796803831666726	745.563470045693	935.695176625631
transcript:Smp_181470.1	0	1	0.206755786806116	0.206554462019185	351.277653277977	1700.69232249619
transcript:Smp_181480.1	3.40986794356013e-09	0.999999996590132	0.644295783981126	0.643971110755449	304.518232732522	472.881140062598
transcript:Smp_181490.1	0	1	4.49720669201201	4.53784212066241	168.561626699077	37.1379708232929
transcript:Smp_181490.2	0	1	3.93551238151183	3.94890789799027	373.515364774891	94.5795357460705
transcript:Smp_181730.1	0.999999999991943	8.05685645913987e-12	1.51180170225832	23.6030555644186	0.226030555644186	0
transcript:Smp_181870.1	4.88498130835069e-15	0.999999999999995	0.437644113304542	0.436263995098051	76.7196068615284	175.868843369331
transcript:Smp_182620.1	0	1	29.4454165683955	29.6854395542865	1518.51374875499	51.1438239471922
transcript:Smp_183710.1	3.22382351147787e-07	0.999999677617649	0.79131372444497	0.791307817160684	12066.1787044453	15248.4033769086
transcript:Smp_184350.1	0.409470349729078	0.590529650270922	0.842825386652344	0.842548435509846	206.381951028599	244.951526637583
transcript:Smp_184350.2	0.109361397997957	0.890638602002043	0.438894359192728	0.400900811263567	2.5455851698498	6.36460712986601
transcript:Smp_184350.3	4.6012083032565e-12	0.999999999995399	0.0183979362999435	0.000424212976240666	0	23.5630648520444
transcript:Smp_185180.1	0.999999999991439	8.56099548285978e-12	0.58784353101002	0.0312845855827919	0	0.309646235157435
transcript:Smp_185420.1	0.999997456543467	2.54345653304846e-06	0.3680878916637	0.359867468148768	11.9305329948862	33.1703623603732
transcript:Smp_185870.1	0.219042198553132	0.780957801446868	2.74072285090605	3.72587121823775	2.83167540653627	0.75268750047682
transcript:Smp_185930.1	0.999999999996165	3.83511356266113e-12	0.887113126945408	0.734675390922955	0.224836222771339	0.309646235157435
transcript:Smp_186560.1	0	1	0.522509770417279	0.52227925545093	466.95763230151	894.08569196528
transcript:Smp_186670.1	7.12836456528976e-11	0.999999999928716	0.520063282826486	0.519969134136427	1144.09504161119	2200.32260918715
transcript:Smp_186780.1	0.996457919906944	0.00354208009305595	5.06683791392204	5.45062278500065	24.9206602748893	4.56391040588885
transcript:Smp_186920.1	0.290596217994132	0.709403782005868	0.86529861745764	0.837286261316203	1.72786092934501	2.06558753754435
transcript:Smp_186930.1	0	1	0.105268922911025	0.100105605290678	7.47756692259027	74.786679974598
transcript:Smp_187090.1	0	1	6.9553166497231	7.14219602944218	98.2312502154228	13.7450481407181
transcript:Smp_187140.1	0	1	3.52817243827027	3.52893528834423	5048.11191346805	1430.48432789022
transcript:Smp_187190.1	0	1	0.18473929902771	0.184545835385605	335.665804080102	1818.91917485086
transcript:Smp_187360.1	0	1	0.319114519959285	0.318705067133108	228.748799417836	717.765846727578
transcript:Smp_187410.1	0.999999999971636	2.83637533894575e-11	7.18437965161478	274.12507223032	2.7312507223032	0
transcript:Smp_187800.1	0	1	17.3865072512743	17.566121679198	691.724923258136	39.3689213060785
transcript:Smp_187940.1	0	1	0.554831476706809	0.554635964988181	545.092687989034	982.801650161651
transcript:Smp_187940.2	0.126536898334303	0.873463101665697	0.657473364756062	0.656406755949382	90.9773184482158	138.604232141194
transcript:Smp_188200.1	0.999999999997109	2.89119948792926e-12	2.15668327857983	3.04858581785081	1.69653076574415	0.549777833955554
transcript:Smp_188430.1	0.0354892112807559	0.964510788719244	1.31844870943157	1.31992351894309	123.008654042376	93.1913501364694
transcript:Smp_188430.2	0	1	0.116623778315335	0.113512569957011	13.9016680007118	122.546189204247
transcript:Smp_188580.1	0	1	15.3741109295544	15.6628236706584	336.581962485013	21.479864762735
transcript:Smp_188900.1	0.0227504919813754	0.977249508018625	0.472504869330921	0.468767042697107	28.5445296935132	60.904115312419
transcript:Smp_189830.1	7.97140131680862e-14	0.99999999999992	5.4330913993089	5.65168233212904	49.4633052056019	8.74373071206655
transcript:Smp_189960.1	0	1	0.681996945976871	0.681847501717806	626.254722594572	918.472096094505
transcript:Smp_190020.1	1.24497457898443e-08	0.999999987550254	1.60233220340261	1.60421941563716	220.992785935429	137.753440450352
transcript:Smp_190020.2	0.000842180333429199	0.999157819666571	0.656267841282289	0.655867940030316	243.323803462168	371.000364450686
transcript:Smp_190140.1	0	1	5.27124956487154	5.28352826714873	793.304064886959	150.138541802933
transcript:Smp_190390.1	0.999999999986153	1.38467703227988e-11	5.35326168259984	193.256132138833	1.92256132138833	0
transcript:Smp_190710.1	0.999999999999423	5.77246232933414e-13	1.20314698564444	1.22514039315027	4.87452526852368	3.97691063965644
transcript:Smp_190740.1	0.999999999997597	2.40255368279905e-12	1.48883176661034	2.14892984339826	0.676897334059712	0.309646235157435
transcript:Smp_190770.1	0.000106386640904454	0.999893613359096	1.23355957372944	1.2338015652248	513.988116947623	416.587069929937
transcript:Smp_190940.1	0.999999999999066	9.33868637390079e-13	1.35479461736592	1.42895013401256	2.94100042019992	2.05515283490919
transcript:Smp_191160.1	3.01147995429574e-12	0.999999999996989	0.609231641169462	0.608774157849495	224.439672335043	368.681195973092
transcript:Smp_191210.1	0.0218531628931371	0.978146837106863	0.836734810634056	0.83661122630971	477.049487381547	570.218407627107
transcript:Smp_191210.2	2.30120367206155e-11	0.999999999976988	0.218151183910905	0.209788989290739	8.45649863837002	40.3472116296181
transcript:Smp_191310.1	0	1	25.8559962134347	26.4837162980159	452.64020020767	17.0816420910906
transcript:Smp_191360.1	0	1	0.487961565656821	0.487845311893732	927.452411892295	1901.13036002938
transcript:Smp_191670.1	0.013379469891324	0.986620530108676	0.486743544007745	0.484994685617295	61.4277632491394	126.667188577731
transcript:Smp_191870.1	0	1	0.667484676716834	0.667421909424562	1526.14052068367	2286.62533386174
transcript:Smp_191870.2	0.000621346895637975	0.999378653104362	0.465140450594402	0.463630143863056	70.860402814746	152.849782205359
transcript:Smp_191910.1	0	1	0.00993165247781266	0.00993111580381759	7908.07467945632	796293.662903944
transcript:Smp_191970.1	0	1	0.116802591424413	0.116465734978653	131.794347716792	1131.69064775661
transcript:Smp_192010.1	0.999999999991943	8.05685645913987e-12	1.51180170225832	23.6030555644186	0.226030555644186	0
transcript:Smp_192400.1	0.130004465671907	0.869995534328093	0.775944573924554	0.775758525617765	403.240525110873	519.804493549716
transcript:Smp_192570.1	0	1	0.280280198515118	0.278321972664563	44.1436698904654	158.632414997827
transcript:Smp_192610.1	0	1	20.6715384527823	23.1419007674261	79.5317863139949	3.42713280570089
transcript:Smp_192670.1	0	1	0.0354787275073222	0.0345514282020135	15.5023116110358	448.952963856057
transcript:Smp_192780.1	2.22044604925031e-16	1	6.11401436079415	6.26450617728337	91.877099135976	14.6578918554157
transcript:Smp_193150.1	0.0271689888344185	0.972831011165581	2.19996032890905	2.23637583380804	31.7985581611615	14.2132614394686
transcript:Smp_193150.2	0.0415383126575366	0.958461687342463	0.739841429821055	0.739176843347836	124.887467632374	168.958317604074
transcript:Smp_193400.1	0.999999999994842	5.15775446651347e-12	2.05431150665214	47.5622944627023	0.465622944627023	0
transcript:Smp_193440.1	0.81983008914663	0.18016991085337	0.965153705079187	0.96514847753908	2776.96522221004	2877.2418289525
transcript:Smp_193610.1	0.000680156405344245	0.999319843594656	1.75466499283422	1.76508933409236	55.14576534464	31.2381438074079
transcript:Smp_193750.1	0	1	0.196950488494576	0.196406936017711	125.239587483074	637.694502817452
transcript:Smp_193750.2	0	1	0.12486351488606	0.124343715237982	90.3512622540848	726.695504022799
transcript:Smp_193750.3	0.625761299084197	0.374238700915803	1.23020178586662	1.23091080644945	172.492371677483	140.132056413547
transcript:Smp_193800.1	0.999999998526273	1.47372702145655e-09	2.75025904793466	2.88688541315075	15.9530547540739	5.51950757288693
transcript:Smp_193940.1	0.0421222022409147	0.957877797759085	6.4658568238082	20.7797828100382	3.41498858535915	0.154823117578718
transcript:Smp_194030.1	0	1	2.35445252098624	2.35622971753238	775.102239716294	328.952933430808
transcript:Smp_194030.2	8.26705103593728e-05	0.999917329489641	54.6159727560357	2368.87960258356	23.6787960258356	0
transcript:Smp_194040.1	5.6460600639241e-08	0.999999943539399	12.2202398092801	14.1718822905779	35.1580309715701	2.4715356387028
transcript:Smp_194050.1	0	1	30.176337524271	30.2040939382156	13704.1326732691	453.708052304491
transcript:Smp_194090.1	0	1	32.5513382100062	32.6842013143419	3350.18360835861	102.491926730225
transcript:Smp_194090.2	0.0111700797823699	0.98882992021763	2.52186760598773	2.62544602186605	16.6405790882493	6.33200015904908
transcript:Smp_194090.3	0.336223690517013	0.663776309482987	0.487544951063096	0.485857997180482	63.6960329865209	131.110684142729
transcript:Smp_194100.1	0.999999999997969	2.03095233869492e-12	1.26434025168907	1.51619154068772	0.676897334059712	0.443041265319385
transcript:Smp_194160.1	0.0858359092343655	0.914164090765635	0.771740437157	0.77167912356986	1240.00702436658	1606.89756882232
transcript:Smp_194160.2	0.375796187090412	0.624203812909588	0.550728228478904	0.550257237574154	226.548841547079	411.722597186506
transcript:Smp_194170.1	0.999999999999719	2.81210999836548e-13	0.943484776505431	0.943456821334511	823.263178547633	872.603520757761
transcript:Smp_194240.1	3.2680718065059e-07	0.999999673192819	1.43784235981718	1.43832648938098	561.467414011289	390.358541604858
transcript:Smp_194270.1	5.25570698073352e-11	0.999999999947443	1.7371163433261	1.73791103141423	695.791751269084	400.356726887552
transcript:Smp_194280.1	0	1	13.4153415147165	13.5942914061622	407.091260127602	29.9364862098708
transcript:Smp_194370.1	5.29997471943044e-06	0.999994700025281	2.33312424063993	2.33451889395049	963.198700555634	412.584090821722
transcript:Smp_194370.2	0.665251465225601	0.334748534774399	0.660058425261294	0.659709689248993	277.564130288027	420.741938029006
transcript:Smp_194380.1	0	1	2.37484738388371	2.37883113746796	354.349662410764	148.953773354651
transcript:Smp_194390.1	0	1	5.90232285050019	5.93324675510396	405.983083437973	68.4167990520915
transcript:Smp_194410.1	0.999999999996156	3.84372408265952e-12	2.28786013245499	57.876665326891	0.56876665326891	0
transcript:Smp_194420.1	0.630781874154491	0.369218125845509	1.04840053709608	1.04841528773464	1484.8699561658	1416.29895079205
transcript:Smp_194430.1	0.00747307238133799	0.992526927618662	0.723640087216232	0.723117468619142	165.040817828022	228.238970590078
transcript:Smp_194520.2	0	1	0.628356710918374	0.628129719515234	443.889716985631	706.690707185476
transcript:Smp_194520.3	1.32386290818687e-09	0.999999998676137	2.41331877019993	2.42826004121581	99.1339955305534	40.8192332154479
transcript:Smp_194520.4	1.46907895504089e-06	0.999998530921045	0.0710120504962327	0.0684182743409158	10.5671422116862	154.585279018326
transcript:Smp_194560.1	0	1	0.418288726206152	0.417809813097988	219.042408655658	524.277371403322
transcript:Smp_194570.1	0	1	0.471784422468689	0.471380256675887	265.904292194077	564.108433956633
transcript:Smp_194570.2	1.20039455486776e-07	0.999999879960545	0.10639239242098	0.0992823485661543	5.37598649790661	54.2391850333072
transcript:Smp_194580.1	0.000873585773300434	0.9991264142267	0.827619837790873	0.827519085224707	611.111872570289	738.488825564057
transcript:Smp_194590.1	0	1	1.32989109966382	1.33001523680442	1525.60207611167	1147.05360791565
transcript:Smp_194610.1	0	1	5.15513589927929	5.16897812739999	669.724336362223	129.558034504162
transcript:Smp_194620.1	0	1	0.43339262860004	0.433016541412618	281.57972874519	650.287856582031
transcript:Smp_194650.1	0	1	2.34746039166004	2.34850236027055	1310.89437670787	558.177378852307
transcript:Smp_194680.1	2.33463248733301e-11	0.999999999976654	1.65434165325835	1.65477131688729	1087.74878526831	657.336893898575
transcript:Smp_194700.1	0.999999999996861	3.13880192763427e-12	0.486711798936915	0.408086277225493	1.13992197228351	2.80784033538601
transcript:Smp_194710.1	0.00391064435987531	0.996089355640125	1.32688094846725	1.32750632908895	299.492485075174	225.602849078256
transcript:Smp_194720.1	0	1	18.027120652038	18.3503947353611	417.180466647307	22.7246862377507
transcript:Smp_194730.1	0.999999999999583	4.17407778778111e-13	0.942267480716643	0.942239785299089	847.788552078493	899.7594273856
transcript:Smp_194740.1	0	1	11.8539316886256	12.8687021259592	59.4017939123997	4.60676658072238
transcript:Smp_194750.1	0	1	0.0149029734622354	0.0146619530806059	25.8563830207887	1764.17399912924
transcript:Smp_194770.1	0	1	2.19194092474312	2.19210332601195	6944.55384028648	3167.98110602171
transcript:Smp_194780.1	0.61478917232298	0.38521082767702	0.921314811838589	0.921010209797276	102.683572694479	111.491014431841
transcript:Smp_194800.1	0	1	3216.64284685064	142015.677993402	1420.14677993402	0
transcript:Smp_194800.2	0	1	9.16200106661695	9.19242496131733	1064.45300340417	115.787845278426
transcript:Smp_194800.3	0	1	8.03882479457957	8.07128292053538	755.496012854745	93.5942039776041
transcript:Smp_194820.1	0.000751431890645082	0.999248568109355	0.508595405601588	0.507509756970102	99.1446212101318	195.364807771377
transcript:Smp_194820.2	2.22044604925031e-16	1	0.153450683946363	0.151860856537557	34.8933223841321	229.827518238284
transcript:Smp_194830.1	0.00240761920461596	0.997592380795384	15.1010704618309	15.5278167404442	221.458200743483	14.2526748142024
transcript:Smp_194840.1	1.78398826137238e-05	0.999982160117386	0.517562439082115	0.517539167529349	4631.02021322278	8948.16340169749
transcript:Smp_194870.1	1.16573417585641e-14	0.999999999999988	0.279762874337743	0.279465905589206	292.548167946363	1046.83744040442
transcript:Smp_194900.1	0	1	1.69432269028562	1.69540102420286	471.183373485289	277.914436023527
transcript:Smp_194910.1	1.87977375351034e-05	0.999981202262465	1.75841923489132	1.7584360008103	34334.2097796019	19525.4204187246
transcript:Smp_194920.1	0	1	2.43572744323916	2.43730032949962	960.27992090061	393.987370483168
transcript:Smp_194930.1	8.88178419700125e-16	0.999999999999999	0.202140021043442	0.199181484034024	23.1755434043205	116.394110134856
transcript:Smp_194940.1	9.7062136106274e-10	0.999999999029379	0.733804859492695	0.733669268299315	621.699649565383	847.387698702222
transcript:Smp_194940.2	0.999999999999234	7.65948683489437e-13	1.48576734242017	1.54407431095295	5.54257827977576	3.58605638173521
transcript:Smp_194970.1	0	1	7.04538535929659	7.05262040825287	2543.6066883317	360.652639003681
transcript:Smp_194980.1	0	1	8.62955411261332	8.63990100401317	2749.88855965358	318.268943054588
transcript:Smp_195060.1	0.00372647581083096	0.996273524189169	1.54281467369704	1.54579436108992	121.538956530394	78.6220351464416
transcript:Smp_195060.2	0.166226152339449	0.833773847660551	1.64083119081203	1.78963705277297	3.3166507228994	1.84884099669533
transcript:Smp_195070.1	0.00451700668377653	0.995482993316223	0.339154881344561	0.315159113295736	3.73639479554944	11.8773122733847
transcript:Smp_195070.2	0.00451700668377653	0.995482993316223	0.339154881344561	0.315159113295736	3.73639479554944	11.8773122733847
transcript:Smp_195080.1	5.86366497227209e-05	0.999941363350277	0.84853310144108	0.848498657044236	1610.52047943447	1898.08431760893
transcript:Smp_195090.1	0.381566083376253	0.618433916623747	0.773887904220998	0.771474448021237	31.1878424567029	40.4292427211589
transcript:Smp_195190.1	0	1	8.78187748746622	8.79637068872464	2038.63792430312	231.750119763518
transcript:Smp_196020.1	0.000105505497170921	0.999894494502829	1.21625170762871	1.21636897185186	968.218781722034	795.989243755747
transcript:Smp_196030.1	2.43927100740393e-12	0.999999999997561	46.676283517117	69.478775429001	60.0629895627219	0.854623609034522
transcript:Smp_196030.2	2.41973563408493e-08	0.999999975802644	1.70726371731445	1.70812467480015	605.662533819257	354.573329164845
transcript:Smp_196030.3	5.5443305502223e-10	0.999999999445567	0.466960087208316	0.464996740805088	54.4818242602823	117.177540209284
transcript:Smp_196040.1	0	1	2.26975107958373	2.27080484451976	1181.05364064377	520.097944764203
transcript:Smp_196040.2	0.000152339938806478	0.999847660061194	1.60041636985825	1.60263815373534	186.931116255488	116.635866579288
transcript:Smp_196040.3	0.379660741712679	0.620339258287321	0.853947022800776	0.852505452552407	37.2712451944149	43.7213862131845
transcript:Smp_196090.1	0	1	6.81372455152707	6.82071747087572	2447.61360495877	358.841340113421
transcript:Smp_196110.1	0	1	13.3463676685026	13.3654377902921	3734.96387529458	279.440170948193
transcript:Smp_196140.1	0	1	0.326142459136185	0.326067374853929	1263.11126450624	3873.79450151473
transcript:Smp_196150.1	0	1	1.76811774278204	1.76874295705315	937.945594865242	530.285027395014
transcript:Smp_196150.2	4.37538894004774e-13	0.999999999999562	1.59534217777448	1.5963129606407	422.543038733966	264.695636772108
transcript:Smp_196160.1	0.271011148237031	0.728988851762969	0.908042288583382	0.908014562327153	1299.88530710717	1431.5698017332
transcript:Smp_196220.1	0.95288579341747	0.0471142065825296	1.13049629772543	1.13066875704312	369.278309272667	326.600518750349
transcript:Smp_196230.1	0.999999999694425	3.05574747006931e-10	0.688640889466601	0.687226281830007	65.2795958183294	94.9945094964507
transcript:Smp_196230.2	0	1	0.558757440496952	0.55850164202097	415.82643326444	744.547225937083
transcript:Smp_196230.3	0.256164107456319	0.743835892543681	1.6549871921378	1.72156157613168	7.30083281354305	4.23662870901799
transcript:Smp_196260.1	0	1	0.44204852333899	0.441647945761689	265.514531249547	601.203101515981
transcript:Smp_196290.1	4.77395900588817e-15	0.999999999999995	0.573608909747025	0.573532010144699	1372.64162820256	2393.32045745127
transcript:Smp_196290.2	2.84755798940495e-08	0.99999997152442	0.0065830540348811	0.00569173800958226	2.72818880662533	481.071315059737
transcript:Smp_196290.3	0.0118461019309665	0.988153898069034	0.178656614467645	0.159940192551377	3.01955047181909	18.9317708175256
transcript:Smp_196300.1	2.16916329942585e-06	0.999997830836701	0.500147667469965	0.499838369110414	348.658198348377	697.551891794978
transcript:Smp_196300.2	0	1	0.010245906958333	0.000234345105878943	0	42.6621094195403
transcript:Smp_196370.1	0	1	29.2027131593085	31.3401874936652	178.478488738538	5.68519530713135
transcript:Smp_196370.2	0.999999999829924	1.70076251130191e-10	8.52348502319733	333.264916796953	3.32264916796953	0
transcript:Smp_196400.1	0	1	341.418685343966	713.558344512629	281.734576178071	0.384844483768888
transcript:Smp_196400.2	0.00219740174034389	0.997802598259656	2.92233874449282	2.9985452732851	32.638782444092	10.8782072700284
transcript:Smp_196410.1	0.999999472749408	5.27250592020999e-07	6.20625916175335	7.48635344141201	13.1323428744731	1.74550659975176
transcript:Smp_196480.1	3.6558659166297e-05	0.999963441340834	0.271674838113389	0.271138510525544	158.919685292903	586.146813301259
transcript:Smp_196510.1	0.000213897075455272	0.999786102924545	1.13222010418676	1.13224812185558	2306.34282834323	2036.95767857161
transcript:Smp_196600.1	8.88178419700125e-16	0.999999999999999	1.57587388887541	1.57653824352972	589.852186117662	374.140255179992
transcript:Smp_196600.2	0.0174372454650104	0.98256275453499	3.0249459500441	3.09070104680517	41.0727639234333	13.2823771342752
transcript:Smp_196620.1	0	1	0.270529954630596	0.270420210873404	775.853686730954	2869.09391876801
transcript:Smp_196690.1	0	1	4.66234523614431	4.66584873470682	2105.25433407486	451.197155177342
transcript:Smp_196700.1	0.0774787732779506	0.922521226722049	2.59141202664709	2.6478515019117	32.2164104357386	12.1607771045588
transcript:Smp_196700.2	6.50479670127879e-13	0.99999999999935	6.12708507515324	6.25646157041233	107.009412714924	17.09542157264
transcript:Smp_196700.3	0.180836388302479	0.819163611697521	1.24188530785372	1.27292340406092	4.27188823265545	3.35382237846774
transcript:Smp_196790.1	0.999999999999521	4.79108702203292e-13	0.891353214090552	0.884826579864917	6.34776409906831	7.17532223573
transcript:Smp_196790.2	0.000105480385259704	0.99989451961474	1.3195190064877	1.3201754072325	277.371767130884	210.09978208749
transcript:Smp_196810.1	0	1	16.3346169183873	16.4154315526329	1344.46850829023	81.8933300452334
transcript:Smp_196810.2	0	1	24.3050247622873	25.4487195860237	223.822935252384	8.78544978660975
transcript:Smp_196840.1	0	1	37.6952799669298	37.7162748814245	28454.0031513418	754.41267935521
transcript:Smp_196840.2	0	1	226.012816660668	9938.39797121729	99.3739797121729	0
transcript:Smp_196840.3	0.0172101614884818	0.982789838511518	0.38747369461783	0.387082904673299	261.871003204586	676.540165462915
transcript:Smp_196880.1	0.0914159298570475	0.908584070142953	0.847707305247752	0.847634986183926	770.456553026641	908.950301998978
transcript:Smp_196880.2	0.010194952108353	0.989805047891647	1.96367920856644	1.96610623283059	336.954377368492	171.376658432676
transcript:Smp_196900.1	0.0838192595125692	0.916180740487431	1.93277302283969	1.97295870666894	19.7570222105452	10.0089741142221
transcript:Smp_196910.1	0	1	0.257688847751395	0.257282272788744	202.746067064326	788.058547695121
transcript:Smp_196920.1	0	1	3.64858190685739	3.65312823652154	918.610307158517	251.451281313578
transcript:Smp_196920.2	0.133870646710052	0.866129353289948	0.78392886185363	0.74596990922567	1.82283128163712	2.44697749864955
transcript:Smp_196950.1	0	1	0.0403803267968056	0.0402187208304838	103.073379104902	2563.05956005349
transcript:Smp_196950.2	0	1	0.0599774839222494	0.059633647815579	70.3614973881702	1180.05360445698
transcript:Smp_197070.1	0.0030074970090378	0.996992502990962	0.366054782503396	0.363447746112501	38.137427541833	104.949868233782
transcript:Smp_197070.2	0	1	0.202528030025092	0.202284886438399	286.364724694212	1415.69005419768
transcript:Smp_197150.1	0.999999999881736	1.18263605647917e-10	4.95133502391571	6.85466673620121	6.13234711566058	0.88608253063877
transcript:Smp_197180.1	0	1	0.693440961575081	0.693357410562567	1098.08069109816	1583.7196528023
transcript:Smp_197230.1	0	1	3.62977045182416	3.64312122799276	309.73449024486	85.0117357206965
transcript:Smp_197230.2	6.34455782768661e-05	0.999936554421723	5.24187767698607	5.52929622463083	35.2134464797566	6.36033087915423
transcript:Smp_197370.1	0	1	24.11935474054	24.1256562161791	38205.9593077883	1583.61404593027
transcript:Smp_197390.1	0	1	1.89479901041268	1.89607969691588	571.80809020678	301.569143079737
transcript:Smp_197390.2	0.00283535839072213	0.997164641609278	2.01824693227773	2.01957650186218	667.59716361515	330.557900250163
transcript:Smp_197390.3	1.15753901439586e-05	0.999988424609856	5.40663050488397	5.47079617777073	162.160949236379	29.6330252502044
transcript:Smp_197480.1	4.76285677564192e-14	0.999999999999952	0.258620757473269	0.257912265617977	116.482025642382	451.663073257135
