	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.genes.results_Mean
gene:Smp_048380	0.956296710075854	0.043703289924146	0.772826218843118	0.765801430527314	13.2148172540539	17.259251175135
gene:Smp_048420	0.98831383815163	0.0116861618483697	1.03717293656071	1.03720706711014	603.240373475567	581.600357858762
gene:Smp_048430	0.996072881191424	0.00392711880857631	1.05186321288749	1.0518649370925	16895.800739766	16062.7088377135
gene:Smp_048520	0.0609899669699833	0.939010033030017	1.19539670303093	1.19551195013838	1082.39467791873	905.380094840498
gene:Smp_048540	0.990638746061416	0.00936125393858425	0.938405086562051	0.93834658190269	527.543139496628	562.205656422924
gene:Smp_048550	0.975439558444054	0.0245604415559457	1.06368562292145	1.06377535204505	403.176925011622	379.005103364179
gene:Smp_048560	0.986736899819282	0.0132631001807176	0.880720290796136	0.880652749201224	830.506942549975	943.059721071416
gene:Smp_048620	0.580684342307355	0.419315657692645	1.1930882451565	1.19340774456623	385.134028466399	322.716268720829
gene:Smp_048650	0.984279590537805	0.0157204094621948	1.09568647778556	1.09574766803405	915.00338713247	835.048484563468
gene:Smp_048660	0.990706334811202	0.00929366518879799	0.935697191810863	0.935687951152945	3477.00548417875	3715.98899292751
gene:Smp_048760	0.983518153477723	0.0164818465222769	0.962563605590127	0.962533443265019	637.950172467513	662.782734040994
gene:Smp_048830	0.97124022832941	0.02875977167059	0.929401234493541	0.929353869952541	739.720332316327	795.951964793995
gene:Smp_048870	0.975902593655408	0.024097406344592	1.07127743295427	1.07164867114706	109.865375315149	102.519288071193
gene:Smp_048880	0.983887762856209	0.0161122371437908	0.979680545643536	0.979659441663716	503.689301285419	514.147552985971
gene:Smp_048930	0.437855787043544	0.562144212956456	0.736227225532534	0.735208137975094	101.609561207857	138.208765488284
gene:Smp_048940	0.924023471749847	0.0759765282501531	0.825433728626795	0.825331495461317	752.557549011171	911.826702161142
gene:Smp_048970	0.985323321011636	0.0146766789883636	1.08487297589436	1.08497010411521	506.269461407043	466.619872552953
gene:Smp_048980	0.971630967483436	0.0283690325165638	1.12476595392462	1.12491371005549	507.235651311667	450.909609902029
gene:Smp_048990	0.999665976432346	0.000334023567654154	0.817109406342052	0.817023554731853	929.440024777668	1137.59493120999
gene:Smp_049000	0.841773161627729	0.158226838372271	0.609862366999378	0.609651471741414	602.246086908983	987.859487444512
gene:Smp_049010	0.988508154657099	0.0114918453429014	1.02330009109979	1.02330983915671	1306.14661374367	1276.3938454082
gene:Smp_049140	0.99378808604979	0.00621191395021031	0.97463524006247	0.974627707694114	1752.6049069668	1798.23038772029
gene:Smp_049150	0.985664810572818	0.0143351894271817	1.28987615395656	1.28989616870151	9976.2032606771	7734.11116629494
gene:Smp_049160	0.96811887188757	0.0318811281124297	1.21927678112497	1.22220465978635	48.8700959103911	39.9833804203756
gene:Smp_049170	0.976309898332993	0.0236901016670065	0.955197671011035	0.95518106516937	1376.16588775452	1440.73871030918
gene:Smp_049230	1	2.71056546718291e-17	1.24278085364382	1.33370182275075	1.89176856304271	1.41593234154867
gene:Smp_049270	0.989756156240903	0.0102438437590971	1.05543800756507	1.05548687104238	639.466545985161	605.849308655943
gene:Smp_049330	0.970176243033875	0.0298237569661251	1.14408502075602	1.14412427424039	2242.64444555284	1960.13934395286
gene:Smp_049380	0.945189762565074	0.0548102374349261	1.08600371212366	1.08604861963443	1110.68808570057	1022.68646645694
gene:Smp_049390	0.991911013593754	0.00808898640624565	1.05400256399515	1.05401664871983	2158.0426219857	2047.44591505295
gene:Smp_049500	0.989658756870434	0.0103412431295658	1.05350965306194	1.05353161632208	1370.65538196779	1301.00969483634
gene:Smp_049510	0.975154757036973	0.0248452429630273	1.16161637593602	1.1617126677959	1041.21132743469	896.27128908173
gene:Smp_049520	0.990522806248203	0.00947719375179742	1.05591526257769	1.05593210966789	1871.4907494239	1772.35844328232
gene:Smp_049550	0.352762557758881	0.647237442241119	1.286282428219	1.28628761344053	37923.9784069189	29483.2781935951
gene:Smp_049580	0.971591494793383	0.0284085052066165	0.820771807554059	0.820298488804068	165.861995268457	202.199314697489
gene:Smp_049600	1	9.3304830549742e-19	1.00182294275637	1.00182392306951	994.818319772839	993.007132915692
gene:Smp_049610	1	3.88622589133347e-16	0.691837746344804	0.687714132972434	27.4346687329633	39.8970884501707
gene:Smp_049630	0.988801061295661	0.0111989387043387	1.07722659072821	1.07725825843601	1402.86380876304	1302.2532203347
gene:Smp_049680	0.99999999744774	2.55225976735777e-09	1.179444860519	1.17954302241719	1151.45410375117	976.185087307214
gene:Smp_049730	0.99199140651054	0.00800859348945983	1.02920524724448	1.02921809598748	1249.25967958846	1213.79461970002
gene:Smp_049740	0.963769870589234	0.0362301294107657	1.05553544074497	1.05586299349949	95.5871790671373	90.5293783622399
gene:Smp_049760	0.983865725826924	0.0161342741730756	0.974003593623462	0.973954280899181	274.173574298535	281.505857238598
gene:Smp_049880	0.999999605008915	3.9499108529513e-07	1.21064879406645	1.21077621402803	1068.8822527331	882.805701488795
gene:Smp_049890	0.91756960397466	0.0824303960253399	0.850213168168064	0.850013344720585	340.242616001882	400.280910860616
gene:Smp_049910	0.999999999999882	1.17710491177976e-13	1.16277476285694	1.16292380434299	678.22422424926	583.204671259081
gene:Smp_049920	0.991609946283206	0.00839005371679413	1.00629518093051	1.00629906614952	870.689555450565	865.239292918644
gene:Smp_049930	0.98732977914582	0.01267022085418	0.994164561977757	0.994157123936822	416.493319416847	418.941199351176
gene:Smp_049970	0.992283005803237	0.00771699419676281	1.02131586035674	1.02132584638034	1164.17806402813	1139.86917583218
gene:Smp_049990	0.711983072389888	0.288016927610112	0.837517457196368	0.837416542539859	720.006647551877	859.797050584514
gene:Smp_050080	0.987248659121128	0.0127513408788716	1.08224691012966	1.08232532420157	606.212353346847	560.101031120938
gene:Smp_050110	0.000323227489432809	0.999676772510567	0.801650822428129	0.80153870646643	757.23427439161	944.728249422675
gene:Smp_050130	0.982644147395048	0.0173558526049518	1.11027220114648	1.11032288292598	1290.05626998572	1161.87388965386
gene:Smp_050160	0.886670132191383	0.113329867808617	0.804146775395175	0.803930894531953	389.468815346868	484.458028279498
gene:Smp_050220	0.938901242822772	0.061098757177228	0.74877861739426	0.746108100825688	37.4710390030856	50.2254001539547
gene:Smp_050250	0.00213777671841375	0.997862223281586	0.886721794672285	0.886695811679182	2064.32597126409	2328.11193773054
gene:Smp_050270	0.988872866590704	0.0111271334092962	1.24819202500341	1.24819741666446	30682.936357574	24581.7956886928
gene:Smp_050280	0.989937244570413	0.0100627554295868	0.759129423886641	0.759119021407756	9386.52542664512	12365.0278424692
gene:Smp_050350	0.495889913213167	0.504110086786833	0.893010510497549	0.892943272961721	758.745300191448	849.713966982586
gene:Smp_050360	0.00328628560919797	0.996713714390802	0.711195210466641	0.711162483247269	3351.28503272035	4712.40820493379
gene:Smp_050380	0.640909283400959	0.359090716599041	1.27514934319268	1.27669445913059	121.396775057606	95.0846204781695
gene:Smp_050430	1.13638791645609e-05	0.999988636120835	1.20132011627698	1.20146244904751	907.478254258875	755.309698071552
gene:Smp_050470	0.983007212678702	0.0169927873212976	0.958135125049952	0.958108733622623	811.605364274097	847.091519683854
gene:Smp_050520	0.806040499866522	0.193959500133477	1.38852974480247	1.39693181443814	34.4854445290838	24.6837210338776
