	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.isoforms.results_Mean
transcript:Smp_048560.3	0.999999999999994	5.55299273442525e-15	0.369945438019781	0.010829404105073	0	0.913411842699228
transcript:Smp_048620.1	1	1.62688229786003e-16	1.10303020996653	1.10324043562344	284.567862742795	257.937273825203
transcript:Smp_048650.1	0.679887507952642	0.320112492047358	0.890901135241824	0.890802495418801	518.552906314154	582.120055743004
transcript:Smp_048660.1	0.0516313939713756	0.948368606028624	0.78242211439947	0.78231767555842	857.793722464399	1096.48027404641
transcript:Smp_048760.1	1	7.67580593610038e-17	0.941378937278331	0.941314993265131	454.183431835641	482.499505410282
transcript:Smp_048830.1	0.506118930437933	0.493881069562067	0.868519765149139	0.86843986876818	752.175906971753	866.124702036048
transcript:Smp_048870.1	0.999991768796577	8.23120342343787e-06	0.506082989852885	0.503461131960406	49.9086530159473	99.140956939955
transcript:Smp_048880.1	0.706481803002996	0.293518196997004	0.892669605302764	0.892532965418351	368.985934908478	413.415553122871
transcript:Smp_048880.2	0.503689954358648	0.496310045641352	0.68027339923903	0.677404777250087	39.7279791930162	58.6520887947261
transcript:Smp_048930.1	0.999999999990095	9.90516096837654e-12	0.61081502480781	0.608464164006548	53.0071321679842	87.1227110193027
transcript:Smp_048940.1	2.79495343935565e-06	0.999997205046561	0.670555351496717	0.670410796351663	804.149095939154	1199.49200729962
transcript:Smp_048970.1	0.119416519226411	0.880583480773589	1.22035620208794	1.22078613422568	329.309184987148	269.749932353778
transcript:Smp_048980.1	0	1	1.41248041299184	1.41267689357455	1560.90268634042	1104.92255282939
transcript:Smp_048990.1	0.903663761475254	0.0963362385247457	1.04554379164188	1.04557118967781	914.767420971391	874.896873871758
transcript:Smp_049000.1	0.851504379233277	0.148495620766723	1.04165099004343	1.04176134012119	206.943605890823	198.647406375578
transcript:Smp_049000.2	0.528898094640903	0.471101905359097	0.715112235320226	0.714415911778535	153.82881068632	215.325084437494
transcript:Smp_049000.3	0.618890229895377	0.381109770104623	0.65341153371342	0.652705427100256	168.611569250774	258.332526735071
transcript:Smp_049010.1	0.0675009965400444	0.932499003459956	0.807116471092584	0.807073639024398	1912.88589842555	2370.15277812999
transcript:Smp_049140.1	0.869266138938038	0.130733861061962	0.971436959534957	0.971392939017336	331.728829615347	341.498380687773
transcript:Smp_049140.2	0.804248301560499	0.195751698439501	0.759649875034424	0.759247811199159	238.872846516319	314.620932078719
transcript:Smp_049140.3	3.61748964117226e-10	0.999999999638251	27.7584275613258	30.7528784295233	144.627612428134	4.69322193610596
transcript:Smp_049150.1	1.74681818942979e-06	0.999998253181811	1.34123291160245	1.34152888774351	814.031063272624	606.790994529357
transcript:Smp_049160.1	0.0520188830741607	0.947981116925839	2.99062608882723	3.00674776457535	195.391809855017	64.9777625776215
transcript:Smp_049170.1	0.508117759831403	0.491882240168597	0.850012543328954	0.849956529420208	1197.85493354362	1409.31493848919
transcript:Smp_049230.1	0	1	0.171217341471695	0.167071317379202	17.5677307010456	105.200942110126
transcript:Smp_049270.1	0.902450733763986	0.0975492662360145	0.944578878193594	0.944576382377796	11039.5544974508	11687.3079378683
transcript:Smp_049330.1	0.00679441726132457	0.993205582738675	1.53820080661232	1.53862769874134	1020.95726814819	663.547057359217
transcript:Smp_049330.2	0.643543947454498	0.356456052545502	0.837706235053027	0.833204626969759	15.8002195906424	18.9651941826605
transcript:Smp_049330.3	0.999472481499748	0.000527518500252152	36.7889948536129	1920.44492374771	19.1944492374771	0
transcript:Smp_049330.4	0.002522214065246	0.997477785934754	0.0725379163712439	0.0689592201139252	9.39623320127135	136.392836136076
transcript:Smp_049380.1	3.31068505943222e-13	0.999999999999669	1.23705881748117	1.23712544753223	2316.59390256622	1872.5599218194
transcript:Smp_049390.1	0.000201446451951415	0.999798553548049	1.44895534483766	1.44969440796853	463.49043712473	319.712856470307
transcript:Smp_049390.2	0.000201446451951415	0.999798553548049	1.44895534483766	1.44969440796853	463.49043712473	319.712856470307
transcript:Smp_049390.3	0.77660011575774	0.22339988424226	1.19924542776004	1.20059268590851	93.4412928591045	77.8276329923984
transcript:Smp_049500.1	6.44928555004753e-13	0.999999999999355	1.25663818121085	1.25675518096134	1450.89538678519	1154.47530371312
transcript:Smp_049510.1	2.65154904699472e-07	0.999999734845095	1.95627470609104	1.95725207415137	1007.90373571903	514.953682517003
transcript:Smp_049510.2	0.796254786580294	0.203745213419706	0.921508603179612	0.921094145702644	91.8017312118893	99.6668154919191
transcript:Smp_049520.1	4.8716186640263e-10	0.999999999512838	1.71979666185407	1.72017642307163	1716.01765937574	997.578175468369
transcript:Smp_049520.2	4.61286697728269e-09	0.999999995387133	0.612509962831348	0.612298477777487	590.457659618266	964.336117209922
transcript:Smp_049520.3	0.999993659507402	6.34049259836866e-06	1.81367470934139	1.81927188206468	139.187614099191	76.5028156332608
transcript:Smp_049520.4	0.999999999999997	2.73894861367814e-15	2.27973343906481	69.6350053531941	0.686350053531941	0
transcript:Smp_049550.1	0.0118556710151424	0.988144328984858	1.36126614554158	1.361291384923	10255.3693651423	7533.55664026957
transcript:Smp_049580.1	0.248752426037432	0.751247573962568	1.19624527253626	1.19629473077175	2498.32602837408	2088.38507866289
transcript:Smp_049600.1	0.00024240054721647	0.999757599452784	1.29216384699511	1.29234567407713	1092.93592287541	845.697108243996
transcript:Smp_049610.1	0.736137885980282	0.263862114019718	1.10272790543215	1.10334730209889	96.302771948865	87.2814373974996
transcript:Smp_049610.2	0.555097428372191	0.444902571627809	1.25963883155887	1.27328875409548	12.7373067935521	10.0013244168308
transcript:Smp_049630.1	1	1.95074077959964e-17	1.02277683610807	1.02278560767824	1397.81478997674	1366.67406309496
transcript:Smp_049680.1	0.902542852424075	0.0974571475759252	0.966009224707303	0.965995423800496	1252.20987318657	1296.29000550105
transcript:Smp_049730.1	0.341135604153762	0.658864395846238	0.604554455701044	0.597277059137405	17.0719936058242	28.5897818675544
transcript:Smp_049730.2	5.79536418854332e-14	0.999999999999942	1.230230712095	1.23031768861172	1714.06803450491	1393.18953729923
transcript:Smp_049730.3	0	1	5.8465291480487	5.91288430869059	227.294263324723	38.4321969817061
transcript:Smp_049740.1	0.931195970779339	0.0688040292206605	0.996408646926848	0.996407013310208	1152.90371738527	1157.06105829687
transcript:Smp_049760.1	0.000142116911921564	0.999857883088078	2.78593266542627	2.85417240905476	39.3051532975975	13.7646245366508
transcript:Smp_049760.2	0.287098087209258	0.712901912790742	1.22303375472019	1.22317582721236	1010.64182002463	826.242283228909
transcript:Smp_049880.1	0.867492112550873	0.132507887449127	1.07220707998975	1.07226712481652	678.660939362852	632.920846853094
transcript:Smp_049890.1	0.999999999999997	3.29956979516011e-15	0.854815507584819	0.854513922061196	216.501494519264	253.363864286507
transcript:Smp_049910.1	0	1	1.52377549666633	1.5241189947429	1223.17407731583	802.54156030134
transcript:Smp_049920.1	0.649728363236806	0.350271636763194	1.13128550627977	1.13141992288943	581.610551186853	514.052497416084
transcript:Smp_049930.1	0.00262407978637458	0.997375920213625	1.21015206753293	1.21036641297244	624.570410387309	516.015894054224
transcript:Smp_049970.1	0.941273559978574	0.0587264400214257	1.00829654958942	1.00830006995505	1250.68557718813	1240.39016901306
transcript:Smp_049970.2	0.841637407212361	0.158362592787639	1.01275472916758	1.01279871808023	154.552179436049	152.598980122944
transcript:Smp_049990.1	0.195556525734499	0.804443474265501	1.12975243476743	1.12987676123083	620.623320425644	549.282933283766
transcript:Smp_049990.2	8.86415385537020e-11	0.999999999911358	0.380805654342012	0.379385738936328	87.0658230309699	229.507913021986
transcript:Smp_050080.1	0.892158052212981	0.107841947787019	1.00885100620234	1.00886423210918	355.336454347724	352.214256781132
transcript:Smp_050110.1	2.90545994939828e-05	0.999970945400506	0.786334704124845	0.786207804503893	696.717720420372	886.177743786156
transcript:Smp_050130.1	0.0017854117469992	0.998214588253001	0.815029945262504	0.81498029507471	1598.0008126024	1960.78687111442
transcript:Smp_050160.1	3.98909641570189e-05	0.999960109035843	0.808879458419675	0.808710309471249	480.921385973116	594.679322419493
transcript:Smp_050220.1	2.94737539929812e-08	0.999999970526246	1.87179449583226	1.87232172962405	1629.44900417363	870.277930964098
transcript:Smp_050250.1	7.58865748018422e-10	0.999999999241134	0.684828874500372	0.684633972071606	582.68285466266	851.091286866489
transcript:Smp_050270.1	0.0178906325585064	0.982109367441494	0.17178127505761	0.160289679522851	6.0702627828134	37.9229648728044
transcript:Smp_050280.1	0.00132774947293568	0.998672250527064	0.690509801419261	0.690444182541112	1713.94236972303	2482.38092031306
transcript:Smp_050350.1	0.838473803627795	0.161526196372205	0.912737342468503	0.912598881170465	302.703677409531	331.695071806884
transcript:Smp_050350.2	8.20235574897632e-05	0.99991797644251	0.777455268081546	0.777224169784723	393.919900742886	506.832061862279
transcript:Smp_050360.1	0	1	0.464212012044368	0.464058810828246	854.182705581165	1840.68925115011
transcript:Smp_050380.1	0.00142684945128468	0.998573150548715	11.4506207106879	11.8092547494223	181.109473024692	15.3270790001419
transcript:Smp_050380.2	0.999999999999993	7.46088747509144e-15	0.708651007018109	0.0433840747755283	0	0.220499326117719
transcript:Smp_050430.1	0.999999999999664	3.35630185040087e-13	1.22632041631213	1.22674459201402	344.485992328439	280.811284700231
transcript:Smp_050470.1	0.000305457792567077	0.999694542207433	1.63337360550025	1.63583469597037	221.566589445301	135.441699362485
transcript:Smp_050470.2	3.8216011066794e-07	0.999999617839889	6.9039776513658	7.31894322678391	54.7966287505942	7.47832543884581
transcript:Smp_050470.3	9.43084932369942e-09	0.999999990569151	0.0589640259631129	0.0545035753159169	6.04207853697119	111.030028142957
transcript:Smp_050520.1	1.20762193578372e-08	0.999999987923781	4.04838650113929	4.05777833030561	693.192690552872	170.823060390626
transcript:Smp_050520.2	0	1	2.59917710412616	2.60965568742587	209.608341201298	80.3141370926074
transcript:Smp_050520.3	0.398579626609859	0.601420373390141	0.656447687225155	0.654686858860508	67.2197583650253	102.679946277583
transcript:Smp_050540.1	0	1	0.638098470670257	0.637619596745106	253.609685750916	397.75018027925
transcript:Smp_050570.1	0.900268529627978	0.0997314703720218	1.05331083285128	1.0533322758438	1378.30201143701	1308.51537517934
transcript:Smp_050570.2	1	2.3553745427473e-16	1.15349086523091	1.15429700307068	115.665895624648	100.203285936743
transcript:Smp_050590.1	0.741897579849009	0.258102420150991	1.12820927207803	1.1283643191079	491.075830522276	435.20921263031
transcript:Smp_050700.1	1.58972787467349e-06	0.999998410272125	1.39168640334163	1.39203353419805	826.688309491311	593.86815679855
transcript:Smp_050730.1	0.0109964193028567	0.989003580697143	1.26751610557503	1.26793044574176	430.854192444388	339.806899177247
transcript:Smp_050740.1	0.96492555969652	0.0350744403034797	1.03014356143746	1.03016157597133	907.244134602918	880.681102992725
transcript:Smp_050760.1	1	2.54936630377212e-16	1.09014805008756	1.09028306493431	383.137637049095	351.410332363117
transcript:Smp_050820.1	0.883750624905921	0.116249375094079	1.01601116304191	1.01605093421205	215.279111924602	211.878109813668
transcript:Smp_050830.1	0.199492911363883	0.800507088636117	0.723060105603636	0.722536479484148	201.11963928061	278.356068692069
transcript:Smp_050830.2	0	1	2.07441032329013	2.07690965472209	469.901423047301	226.245110316861
transcript:Smp_050880.1	0.999999918039589	8.1960410999711e-08	0.723794126639775	0.723350159082075	236.844876422334	327.43152116162
transcript:Smp_050880.2	0.00101923508431789	0.998980764915682	0.355618638918477	0.351559238880751	29.3618775927728	83.537449033862
transcript:Smp_050890.1	0.114093144850525	0.885906855149475	1.4743917224719	1.47698030918985	142.45269808102	96.4453807485517
transcript:Smp_050890.2	0.332892772047997	0.667107227952003	1.18182862708128	1.1819783835073	755.322901097922	639.031213982789
transcript:Smp_050920.1	1.02020512082746e-05	0.999989797948792	1.44130000062398	1.44162151462302	1041.43747524137	722.403937831461
transcript:Smp_050940.1	7.69291297331165e-11	0.999999999923071	0.681316083326498	0.6812683594025	2394.37672213266	3514.59138884569
transcript:Smp_051000.1	0.999999999997951	2.04854242723791e-12	1.27108508774022	1.27169506690986	297.448022020375	233.896720062365
transcript:Smp_051000.2	0.999999999959682	4.03184665778122e-11	17.551748881458	888.707813522298	8.87707813522298	0
transcript:Smp_051010.1	0.999999996305315	3.69468481965803e-09	0.792163646081202	0.79194633368737	398.633646992773	503.362046861628
transcript:Smp_051070.1	0.999999991155052	8.84494808041705e-09	0.590541365032683	0.588716949716564	69.5316418729195	118.114069480928
transcript:Smp_051080.1	0.893362834068737	0.106637165931263	0.952442315639614	0.952427758069002	1637.62048654701	1719.41750793742
transcript:Smp_051090.1	0.0529055021429802	0.94709449785702	0.731476632294879	0.730396058996935	95.5196860880495	130.781623135593
transcript:Smp_051090.2	5.08447579483651e-07	0.999999491552421	0.0220298234467129	0.000419833299542493	0	23.8089777011432
transcript:Smp_051120.1	0.595599631822295	0.404400368177705	1.33999653293257	1.34202540941941	118.357287024324	88.1904812975426
transcript:Smp_051130.1	0.0629392356416066	0.937060764358393	2.26989043556216	2.28561848260457	97.1186310423013	42.4855572338646
transcript:Smp_051210.1	0.967151027146795	0.0328489728532047	1.00534735282653	1.00534778035853	6618.1706425582	6582.96633103443
transcript:Smp_051220.1	0.00148266618837634	0.998517333811624	0.441141961510197	0.439595928133465	83.6250600867362	190.244401222169
transcript:Smp_051230.1	2.0108133957919e-05	0.999979891866042	1.58963715805184	1.59080684714991	422.059460673292	265.307855168572
transcript:Smp_051230.2	3.17599018195835e-08	0.999999968240098	1.39258460274881	1.39274480019619	1796.38274382892	1289.81189958697
transcript:Smp_051260.1	0.965211955338673	0.0347880446613272	1.0445370107254	1.04454223538585	4686.40855903078	4486.56641622279
transcript:Smp_051280.1	4.09411238244672e-09	0.999999995905888	1.41397658280649	1.41437620195798	771.153557247651	545.222277084482
transcript:Smp_051290.1	0	1	0.233170148043031	0.230700463261243	37.6914477708059	163.411638768506
transcript:Smp_051290.2	5.6621374255883e-15	0.999999999999994	0.0464519536922561	0.0409580191592691	3.73153766220086	91.3405520775195
transcript:Smp_051300.1	0.00216171092169237	0.997838289078308	0.814630722797933	0.814536302816254	841.64937516634	1033.28878884011
transcript:Smp_051320.1	0.999999999999734	2.6643033728703e-13	0.790444122581589	0.789974169514763	185.390253910555	234.68153937582
transcript:Smp_051360.1	0.163172136622064	0.836827863377936	1.34887151322447	1.34901003565005	1788.17594707715	1325.54422111109
transcript:Smp_051390.1	2.28389529510764e-11	0.999999999977161	1.4007336131949	1.40113839847906	730.059436403653	521.044477699095
transcript:Smp_051390.2	0.142968639731823	0.857031360268177	0.314558089357651	0.298064629079692	6.50960665101263	21.8631309083626
transcript:Smp_051400.1	5.32907051820075e-15	0.999999999999995	0.503498977040862	0.503035480274512	283.601693177101	563.790575304015
transcript:Smp_051410.1	1.58310398123973e-09	0.999999998416896	1.68769476287383	1.69030741573603	234.160282409179	138.52709699736
transcript:Smp_051420.1	0.0217745851747895	0.978225414825211	0.697061560384176	0.696424697249791	174.345043226911	250.347352224075
transcript:Smp_051530.1	0.0321248710332533	0.967875128966747	0.583561922472417	0.582416468072609	111.434425600579	191.338342139745
transcript:Smp_051530.2	0	1	3.50132270536017	3.51654002763324	304.217961899195	86.5034363631719
transcript:Smp_051530.3	5.91239279756905e-11	0.999999999940876	2.13937918675116	2.1404893876082	1156.18710660844	540.145495888903
transcript:Smp_051550.1	0.00479086271094187	0.995209137289058	0.677494185332775	0.677253530022349	477.679233263817	705.322954481689
transcript:Smp_051550.2	0.168345355927357	0.831654644072643	0.510637615874709	0.508026096867799	50.0943566582211	98.6155567718591
transcript:Smp_051640.1	0.777785025080842	0.222214974919158	1.03016663774437	1.03032663597106	102.234214276922	99.2247578984593
transcript:Smp_051640.2	2.68438541676241e-05	0.999973156145832	0.283252320411352	0.282450767002715	132.921732323182	470.626825432674
transcript:Smp_051660.1	2.46280773552598e-11	0.999999999975372	0.504477547680827	0.504303511067477	755.720206331352	1498.55225417045
transcript:Smp_051670.1	0.999999999999997	2.80850960043913e-15	3.6047298400072	7.1858494420656	2.74089522104774	0.372821160285399
transcript:Smp_051810.1	0.917657216294672	0.082342783705328	0.921400608115078	0.921368816274384	1198.9069426275	1301.22455607647
transcript:Smp_051920.1	0.491490466509141	0.508509533490859	1.19382573625323	1.19446736414414	189.902946614195	158.983834670628
transcript:Smp_051930.1	0	1	1.58522419939478	1.58548878368951	1845.74249520239	1164.14361255804
transcript:Smp_052060.1	0.0143898268718702	0.98561017312813	0.877896826530132	0.877860592974161	1557.00796391617	1773.64059598022
transcript:Smp_052140.1	0.0867349621192853	0.913265037880715	0.745353872203681	0.744747972071573	164.729382724753	221.191519040754
transcript:Smp_052140.2	0.0857632778345485	0.914236722165451	1.54113504811356	1.54786833771113	65.4633347878274	42.2890335758431
transcript:Smp_052150.1	1	1.35725382062722e-16	1.10992182064061	1.11053555252657	104.676280089291	94.2564823752114
transcript:Smp_052160.1	0.0868692828873707	0.913130717112629	1.35574052821364	1.35701291655095	199.67696807081	147.141855104183
transcript:Smp_052230.1	0.0181528246101519	0.981847175389848	1.44561931343333	1.4458562319674	1431.32784816289	989.948625564899
transcript:Smp_052280.1	0.189482354478916	0.810517645521084	0.88665118993085	0.886617182888247	1555.36931595136	1754.27510293986
transcript:Smp_052290.1	0.99999999999999	1.01442070388375e-14	1.43711677914745	1.44228749144921	64.162803995047	44.4837672797581
transcript:Smp_052330.1	0.00300551832987583	0.996994481670124	1.18109024860864	1.18128380613744	581.679630984366	492.411573852242
transcript:Smp_052330.2	0.272076751738649	0.727923248261351	0.511123678825626	0.505365145492981	22.5710680221288	44.6726779082699
transcript:Smp_052350.1	0	1	27.6599206323609	28.7544547036952	368.616691853124	12.8098115962099
transcript:Smp_052350.2	0.606706176801562	0.393293823198438	0.783028330097258	0.782877409278759	592.369084912046	756.659023644183
transcript:Smp_052350.3	0.00360126493156387	0.996398735068436	0.149004794751729	0.146186133806913	23.2196427743652	158.894556604853
transcript:Smp_052390.1	0.672705790249578	0.327294209750422	1.15517520942857	1.15733616471961	43.7309446916068	37.7845026043527
transcript:Smp_052500.1	0	1	0.412527118044496	0.412045767102636	264.671465685091	642.349385332945
transcript:Smp_052630.1	1	2.12788173767715e-16	0.861770698624731	0.86065705195955	56.2157036699287	65.3188130759095
transcript:Smp_052640.1	0.993309692809499	0.00669030719050149	1.25251668546712	1.25268272560493	1002.68802430072	800.430529597399
transcript:Smp_052710.1	0.999999999999998	2.19454305336752e-15	0.900889215787146	0.900806230513909	566.23364541069	628.586501922115
transcript:Smp_052740.1	3.3005767052785e-06	0.999996699423295	1.58128432248627	1.58324751867992	246.722181349221	155.829297670236
transcript:Smp_052750.1	0	1	0.558439693147331	0.557936604400136	257.730314264345	461.942688229613
transcript:Smp_052760.1	0	1	0.436474763338318	0.435499283076038	132.404152047635	304.041366313077
transcript:Smp_052780.1	4.7995654006705e-07	0.99999952004346	0.564533719845532	0.563310534305557	105.540948845157	187.366131666487
transcript:Smp_052780.2	1	9.98634296625344e-17	0.935846905724764	0.934934345224146	34.5830720437744	36.9905361558099
transcript:Smp_052790.1	0	1	1.57843949676491	1.57911944903145	707.034212923276	447.735870875658
transcript:Smp_052800.1	0.999999999999998	2.49020472613774e-15	1.13205047098851	1.13225468029108	385.344675538048	340.332753486327
transcript:Smp_052870.1	0.88321293417185	0.11678706582815	1.06140587517797	1.0614281985546	1536.70289607412	1447.7684725964
transcript:Smp_052890.1	0.758306297679148	0.241693702320852	1.11525303715744	1.11542742202429	387.994692074088	347.842925625527
transcript:Smp_052910.1	0	1	0.584935439283422	0.584882436809027	2410.6733305547	4121.64450497503
transcript:Smp_053020.1	0	1	0.5476625305663	0.547357208933822	426.793435185174	779.743017260026
transcript:Smp_053030.1	1	3.58602468075026e-17	1.0352080965871	1.03522959097891	892.485713302828	862.11345655507
transcript:Smp_053040.1	0	1	0.670474178904286	0.670276769129155	588.870319424735	878.552925863935
transcript:Smp_053060.1	0.216451973181858	0.783548026818142	1.14659064197836	1.14662199857974	2821.29219637033	2460.52381137369
transcript:Smp_053120.1	0.000641813793266111	0.999358186206734	0.497814484852566	0.496311251380553	87.2557731662774	175.818722245439
transcript:Smp_053130.1	0.883619630307761	0.116380369692239	0.888346663794892	0.888334384936002	4251.4905961193	4785.91371095214
transcript:Smp_053140.1	0.999999999999993	6.56793072722145e-15	1.13314254357845	1.13327572107095	596.302174607186	526.174549373093
transcript:Smp_053160.1	0.999999999999995	4.81183467196965e-15	0.865107286607751	0.864896029173805	290.654818813871	336.059086930056
transcript:Smp_053160.2	0.567600119097375	0.432399880902625	1.29416928593264	1.30149046417987	27.5138645362028	21.1379571258686
transcript:Smp_053220.1	1.24703247728064e-10	0.999999999875297	1.38734032621131	1.38741233203129	3928.09184778084	2831.23328441694
transcript:Smp_053230.1	0.849275918062266	0.150724081937734	0.852339943170928	0.85232890397634	6000.45538188341	7040.07200811876
transcript:Smp_053300.1	0.999999999999997	3.03257016467768e-15	1.89125665288869	48.8001146760589	0.478001146760589	0
transcript:Smp_053390.1	6.65063766869256e-06	0.999993349362331	0.82731982591601	0.827292581145533	2759.74500503709	3335.87752991804
transcript:Smp_053420.1	8.43769498715119e-15	0.999999999999992	1.33654856487804	1.33667391485773	1888.85545330795	1413.0986365286
transcript:Smp_053430.1	0.910523906442709	0.0894760935572911	0.969887519705754	0.969867444382888	765.672017180623	789.460789658081
transcript:Smp_053470.1	0.999999999999979	2.08390828222392e-14	1.26607034761564	1.2670725762411	177.034826771679	139.717455310335
transcript:Smp_053510.1	9.58221058167119e-07	0.999999041778942	1.37876546143503	1.37902973568431	1040.2483936789	754.330799738232
transcript:Smp_053550.1	2.21117568699469e-11	0.999999999977888	0.743932221735287	0.743721602280274	475.893523928899	639.884716611383
transcript:Smp_053550.2	0.41235006798915	0.58764993201085	0.532523681780772	0.527279337180537	24.727808446289	46.9059451204114
transcript:Smp_053560.1	2.52235519797583e-05	0.99997477644802	1.4918421427403	1.49272605041918	437.160671474718	292.857315708702
transcript:Smp_053610.1	0.951906776660516	0.0480932233394843	1.0654602743694	1.06547151061782	3266.99956703387	3066.24708381398
transcript:Smp_053640.1	0.81165418713841	0.18834581286159	0.923277090732919	0.923061443533114	172.837827686864	187.244953500464
transcript:Smp_053640.2	5.05456019639361e-06	0.999994945439804	57.5752176810954	3035.25717408597	30.3425717408597	0
transcript:Smp_053700.1	0	1	0.65662582816575	0.656545866444044	1483.88316835976	2260.14156625197
transcript:Smp_053780.1	3.90593557497709e-10	0.999999999609406	0.65897509207569	0.658735449116569	493.373404577257	748.975659173094
transcript:Smp_053790.1	0.56331901392661	0.436680986073391	0.707982329770403	0.699753667218524	13.0600466536196	18.668068105841
transcript:Smp_053800.1	0.0053469296783597	0.99465307032164	0.783152895106727	0.78293140060754	403.418402369434	515.269374484637
transcript:Smp_053820.1	0.340461862674904	0.659538137325096	2.69253078995699	3.8772636097791	2.90536921238089	0.741914108967944
transcript:Smp_053820.2	0.495700283676226	0.504299716323774	1.08008830012025	1.0801009033906	3612.44319307601	3344.54158933389
transcript:Smp_053830.1	0.191778558385971	0.808221441614029	0.722389652162582	0.72232723863131	1690.98749040607	2341.03073606615
transcript:Smp_053900.1	2.39716854588679e-06	0.999997602831454	1.77260629324807	1.77278398500832	4056.93245108679	2288.44842775805
transcript:Smp_053940.1	1.33722211081988e-09	0.999999998662778	1.62934193209207	1.62942782947201	6283.3791407082	3856.18358345207
transcript:Smp_053990.1	0.821192986802531	0.178807013197469	0.922052181292649	0.921989045272713	599.097287420472	649.788704759299
transcript:Smp_054010.1	0.489653274465728	0.510346725534272	0.742482035519995	0.738780522718049	27.0417763272229	36.6067968636973
transcript:Smp_054070.1	0.0140933161558875	0.985906683844113	0.756318207463896	0.7561919121018	767.916725048224	1015.50829999584
transcript:Smp_054120.1	0	1	0.585194761644314	0.58496698868198	560.683467257002	958.494459406042
transcript:Smp_054120.2	0.140510136668932	0.859489863331068	0.63565543858599	0.631697022022878	30.5921332028507	48.4343208309795
transcript:Smp_054200.1	0	1	0.640929960165513	0.640818690519846	1088.39295098115	1698.44693810555
transcript:Smp_054220.1	0.338364441763447	0.661635558236553	0.80055358159086	0.800502175171349	1634.63510295675	2042.01456115357
transcript:Smp_054220.2	0.869828396497885	0.130171603502115	1.0516231997199	1.05306396061878	19.8491122991326	18.8484103547361
transcript:Smp_054230.1	0	1	0.327573291024095	0.326168042903258	82.1358117496504	251.841196145587
transcript:Smp_054230.2	0.999999999999994	5.95287688280643e-15	0.687967325252101	0.684194079214771	29.7694269661339	43.5148241263807
transcript:Smp_054240.1	0	1	0.735140346831215	0.735114332509945	3939.21032942091	5358.639879633
transcript:Smp_054240.2	0.771633418243141	0.228366581756858	0.911211390403853	0.910609522489419	70.693404531171	77.6340425725863
transcript:Smp_054300.1	0.0139283983650629	0.986071601634937	0.632644097519938	0.630831076267818	67.2643147194149	106.633945186451
transcript:Smp_054310.1	0.879369508147224	0.120630491852776	0.953609775297644	0.953561092656079	478.237753835433	501.528661254841
transcript:Smp_054320.1	0.0472394212276545	0.952760578772346	1.3792579202232	1.38047270937154	226.826875461909	164.308261362209
transcript:Smp_054330.1	0.704832890922322	0.295167109077678	0.854378866867701	0.854149060046868	284.860340290743	333.503614444664
transcript:Smp_054340.1	0.950635938109228	0.0493640618907721	1.02397470868247	1.02397899514355	3014.36707055653	2943.77799257885
transcript:Smp_054350.1	0	1	2.67926900599551	2.683647687223	541.684616187353	201.840123161245
transcript:Smp_054360.1	1.38777878078145e-14	0.999999999999986	0.401508991532118	0.400353792749469	109.158396254062	272.669810285641
transcript:Smp_054360.2	0.999999999913798	8.62024472646361e-11	0.873666712144941	0.873612353126099	1068.59458109027	1223.1922329657
transcript:Smp_054410.1	0	1	0.801402650504296	0.80133569228188	1250.92889224997	1561.05723349338
transcript:Smp_054450.1	1	3.22251003553907e-16	0.826971411445708	0.825658277237356	57.2512948610359	69.3422931213524
transcript:Smp_054450.2	0.622357730330918	0.377642269669082	0.755671866075141	0.751278399502137	21.9796911443831	29.2596970376832
transcript:Smp_054470.1	0.933180455000208	0.0668195449997921	0.915847147965593	0.915737108977597	368.581351636624	402.497824596241
transcript:Smp_054540.1	1	4.09497408765068e-16	1.04054791529435	1.04055496912353	3148.17826679325	3025.47962833267
transcript:Smp_054560.1	0	1	0.631237804493129	0.631102558007261	905.665080811393	1435.0579922311
transcript:Smp_054600.1	0.000580002309715333	0.999419997690285	1.21264179169585	1.21280946181688	809.528666798241	667.480395058011
transcript:Smp_054610.1	0.15830622848532	0.84169377151468	2.89221330117574	2.92381793911473	92.1243706450665	31.5016647355146
transcript:Smp_054610.2	0.0790661505248101	0.92093384947519	0.166128449836525	0.128574892920868	1.49264477661315	11.6769222480159
transcript:Smp_054620.1	0.622561891703399	0.377438108296601	1.30071454973419	1.30583084243162	40.3859714948879	30.9250722790907
transcript:Smp_054620.2	0.562889539497088	0.437110460502912	0.711469946276352	0.703941850575267	14.1902106330237	20.1624199540334
transcript:Smp_054730.1	0	1	3.74145441112891	3.75878499799839	312.934497030764	83.2468229354466
transcript:Smp_054770.1	0.832643354526777	0.167356645473223	0.96803074561654	0.967935849792929	171.616386542558	177.301736701636
transcript:Smp_054770.2	0.999999999999999	6.59206199559761e-16	0.816150261806272	0.815189733414911	82.1127694132071	100.730681643753
transcript:Smp_054770.3	0.000416169549304124	0.999583830450696	0.587653193273905	0.586807093034477	150.507933833327	256.493262520181
transcript:Smp_054770.4	0.520509572067055	0.479490427932945	0.721527938522516	0.544189766016051	0.439761055019742	0.816478341025024
