	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.genes.results_Mean
gene:Smp_194570	0	1	0.378865690150489	0.37849380563311	284.282321293103	751.104858584183
gene:Smp_194580	0.0112133897303216	0.988786610269678	0.822058236974589	0.821944752751435	579.57075904203	705.123474119642
gene:Smp_194590	0.233401378702052	0.766598621297948	1.10898351905172	1.10902337685166	1363.68464960346	1229.62562181599
gene:Smp_194610	0	1	4.47034317798552	4.48081721468802	667.633295910354	148.990341661301
gene:Smp_194620	0	1	0.474627416393295	0.474239588808765	288.89525899993	609.186840199753
gene:Smp_194650	0.197520721804787	0.802479278195213	1.61338022464722	1.61377260308321	1134.4675564141	702.98715972784
gene:Smp_194680	1.72275527177135e-11	0.999999999982772	1.4234864399002	1.42376565258011	971.107577852609	682.066840449672
gene:Smp_194700	0.99999999999972	2.79768565459773e-13	1.2030502459601	1.25862508784776	2.05800031312481	1.63306300032608
gene:Smp_194710	3.33066907387547e-16	1	1.68671160089212	1.68863455966195	271.177093677213	160.585489489154
gene:Smp_194720	0	1	21.0170441283018	21.4589033119332	437.162178317548	20.3625312502078
gene:Smp_194730	0.503124516869753	0.496875483130247	0.928604507698581	0.92857161249354	906.31201502083	976.028899775363
gene:Smp_194740	0	1	7.46756399238362	7.87752872479318	55.8773045544106	7.08452247105298
gene:Smp_194750	0	1	0.0218949198202051	0.021505643520811	24.2901484140733	1129.93286316325
gene:Smp_194770	1.86646842426086e-09	0.999999998133532	1.6842251849701	1.68430407828493	6569.12646351076	3900.19813236995
gene:Smp_194780	0.220961735673196	0.779038264326804	0.758899484881819	0.757929784864119	84.7358891748002	111.802322021351
gene:Smp_194800	0	1	11.1312816462134	11.1488033961419	2898.9625282909	260.0154417702
gene:Smp_194820	0	1	0.338750385199511	0.338037766883916	141.049586903998	417.279429534182
gene:Smp_194830	0	1	93.0468498934021	101.633142266867	489.957803384975	4.81094514108819
gene:Smp_194840	0.0141842912253721	0.985815708774628	0.573012491145932	0.572986335062135	4206.43918522052	7341.26312960154
gene:Smp_194870	0	1	0.0690981384582079	0.0687136096989932	74.7977801752575	1088.67942416154
gene:Smp_194900	0.00019889725428468	0.999801102745715	1.50719146969234	1.50809184917962	382.024930142081	253.313383685087
gene:Smp_194910	0.0436522955787334	0.956347704421267	1.9055720387188	1.90560349544436	24670.0930510361	12946.0740673382
gene:Smp_194920	0.0858698654151447	0.914130134584855	1.41640383075569	1.41670307722695	886.520022138151	625.759814711946
gene:Smp_194930	0.350609521279956	0.649390478720044	0.63291874077974	0.630538093850778	43.7127514217935	69.331966565054
gene:Smp_194940	0.665757497101074	0.334242502898926	1.05888465326654	1.05891800195412	840.832468041426	794.048148496615
gene:Smp_194970	5.88418203051333e-15	0.999999999999994	5.00747720453479	5.01236443132708	1848.32266644637	368.744644992363
gene:Smp_194980	0.000473697358203351	0.999526302641797	4.66718763209007	4.67131129660348	1868.16496296038	399.915169688164
gene:Smp_195060	0.093193469101746	0.906806530898254	1.45690093390078	1.45881826010225	156.324979558075	107.155494039756
gene:Smp_195070	0.999999999983124	1.68759540409824e-11	0.472687285337351	0.458643779580556	7.7345670878016	16.8757999009258
gene:Smp_195080	0.388268974399832	0.611731025600168	0.847006430200563	0.846972001378032	1692.56917814861	1998.37858355975
gene:Smp_195090	0.207632285697089	0.792367714302911	0.714174230022772	0.711915036854362	40.4946714662268	56.885372859659
gene:Smp_195190	0	1	6.99415885704874	7.00245906237459	2274.13903762045	324.754345976664
gene:Smp_196020	0.763380703478819	0.236619296521181	1.02307453588041	1.02308614280094	914.644547620135	894.005185384151
gene:Smp_196030	0.000187112243678844	0.999812887756321	1.27985555407957	1.28011792528701	614.030006174668	479.664562823576
gene:Smp_196040	0	1	2.28453265240032	2.28553269440384	1320.20078726551	577.628110580554
gene:Smp_196090	0	1	10.292895428173	10.3117550683013	2284.95298609875	221.578174948298
gene:Smp_196110	0	1	10.6281645605678	10.6416361369862	3420.27599897431	321.396027695941
gene:Smp_196140	4.57734515846298e-07	0.999999542265484	0.422528473532423	0.422452996565971	1453.51821127925	3440.67623750965
