	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.isoforms.results_Mean
transcript:Smp_140440.2	0.942112340554538	0.0578876594454619	1.18089957695352	1.18305863011141	54.8258599591857	46.3409234145242
transcript:Smp_140460.1	0.961600664713201	0.0383993352867988	1.02478395369085	1.02527531404211	28.5985044367122	27.893241251293
transcript:Smp_140460.2	0.96474264791341	0.0352573520865896	0.95927428001255	0.95866599177448	35.4967439103158	37.0276588039733
transcript:Smp_140460.3	0.96290294662518	0.0370970533748204	0.900077072503747	0.8992079524032	57.1812605404326	63.5918180083758
transcript:Smp_140480.1	1	1.82034864669409e-19	1.00155244765019	1.00155336235859	940.346572518628	938.888123515005
transcript:Smp_140490.1	0.99490312256169	0.00509687743831025	0.993246383992597	0.993244333805797	1810.00928465514	1822.32034012861
transcript:Smp_140510.1	0.997742041247581	0.00225795875241859	0.914717206184979	0.914701555002024	2757.25077805634	3014.37295690909
transcript:Smp_140510.2	0.993230425466789	0.00676957453321098	0.800597082717385	0.800447745252436	591.251898161431	738.653956102425
transcript:Smp_140510.3	0.985631218869995	0.0143687811300053	0.879981385908952	0.879780973826629	291.453011129489	331.280423185402
transcript:Smp_140520.1	0.989228849390915	0.0107711506090846	1.30567558343164	1.30606821219135	562.497964318173	430.678044519807
transcript:Smp_140520.2	0.958448708607788	0.0415512913922119	1.34932914936325	1.35035531170373	254.292708549246	188.312811296528
transcript:Smp_140520.3	0.985678258306866	0.0143217416931342	0.923353531553358	0.923206375928908	266.0001775296	288.127283781156
transcript:Smp_140530.1	0.997045194485581	0.00295480551441929	0.88957036764399	0.888912800824983	82.5726986686099	92.8930368242717
transcript:Smp_140540.1	0.938103813118165	0.0618961868818351	0.758827966144375	0.755360872998569	29.0569923374511	38.4709345790753
transcript:Smp_140550.1	1	3.95158371420064e-19	0.971776658273123	0.971746928501287	510.323654673523	525.161358617623
transcript:Smp_140560.1	0.985886830337065	0.0141131696629351	0.888599939785713	0.888540394318267	919.588104779172	1034.94362806182
transcript:Smp_140560.2	0.972148414520702	0.0278515854792978	0.894764813797273	0.894453643692929	167.332063724113	187.078581844452
transcript:Smp_140570.1	0.569375518522083	0.430624481477917	4.60115527967322	6.69423875796561	6.36148509160533	0.941786352708703
transcript:Smp_140570.2	0.867541588934168	0.132458411065832	0.506175129494038	0.422800753274268	1.3753524843978	3.2666083637962
transcript:Smp_140580.1	0.947879255105251	0.0521207448947486	1.31322583474292	1.31631195120586	73.8974576252653	56.1373726327255
transcript:Smp_140580.2	0.96237698872297	0.0376230112770303	1.14373138734421	1.14383924521615	843.225608922189	737.187654695651
transcript:Smp_140580.3	0.00154883122920191	0.998451168770798	0.753604867130933	0.753353350909184	408.261461377474	541.928866913849
transcript:Smp_140590.1	0.986414711803812	0.0135852881961878	2.01096429870542	2.01201167311951	1074.34678113748	533.961445340449
transcript:Smp_140590.2	0.013760460863996	0.986239539136004	0.595373573963555	0.595245282119013	1038.55894003455	1744.76475291757
transcript:Smp_140610.1	0.995046939557515	0.00495306044248503	1.10822017388258	1.10825777864898	1764.36256078717	1592.01362011663
transcript:Smp_140620.1	0.890859187489786	0.109140812510214	0.581661109681829	0.572356912300986	14.2264081935723	24.8633052534286
transcript:Smp_140620.2	0.999999999999998	1.84310559127826e-15	15.7998320622252	834.53031819121	8.3353031819121	0
transcript:Smp_140640.1	0.970622331953432	0.0293776680465676	0.876211897397056	0.875249128100143	62.2447560537257	71.1180412113735
transcript:Smp_140640.2	0.97266529424015	0.0273347057598497	1.2605588462841	1.26297702833043	75.2729200865259	59.5975133575823
transcript:Smp_140650.1	0.929066045462385	0.0709339545376152	0.803367621064931	0.802510463972343	101.832602541061	126.895015090957
transcript:Smp_140680.1	0.484580625043799	0.515419374956201	0.796023482507333	0.796001102000671	4013.34985612029	5041.8923868599
transcript:Smp_140690.1	1	1.38733757477008e-17	1.16012187971661	1.16071612918983	173.008311103078	149.051692822209
transcript:Smp_140700.1	0.982021002809777	0.0179789971902227	1.14366147250553	1.14385782313661	462.972135243495	404.744966813915
transcript:Smp_140720.1	0.999999999999995	4.97309902837944e-15	0.659943434632078	0.65786526766942	59.5413841880367	90.5121587377699
transcript:Smp_140730.1	0.979649034650699	0.0203509653493014	0.863522445091169	0.832346468263315	2.00571663072976	2.41172785923576
transcript:Smp_140760.1	0.985104941774727	0.0148950582252733	1.10320470525305	1.10344537412023	261.756819986012	237.216804448491
transcript:Smp_140760.2	0.97668030281271	0.02331969718729	0.656407492067391	0.654541353469063	66.6585569019938	101.845377889649
transcript:Smp_140770.1	0.974140082903913	0.0258599170960875	1.11017919485127	1.11096213629416	86.4775798884747	77.8392597209224
transcript:Smp_140770.2	0.974261372884188	0.0257386271158121	0.729339869790055	0.72766943848698	65.2149832877624	89.625457857599
transcript:Smp_140790.1	0.969339480479124	0.0306605195208755	1.12057410471107	1.12139573777664	91.0272673394409	81.1721057211597
transcript:Smp_140790.2	0.977249290217982	0.0227507097820181	1.02402949580884	1.02415073331518	112.283784445695	109.635758961866
transcript:Smp_140800.1	0.967115174467289	0.0328848255327106	1.22194758495348	1.22217850190815	649.840439883847	531.704834510064
transcript:Smp_140800.2	0.580273234166505	0.419726765833495	0.639479101359671	0.63837850923589	115.672183488344	181.202528013844
transcript:Smp_140800.3	0.987450139501793	0.0125498604982068	0.572517183630505	0.549734131125237	5.69615582473872	10.3698463687509
transcript:Smp_140810.1	0.0177270135827966	0.982272986417203	0.729274842490766	0.728923483933778	310.692106104596	426.237902492908
transcript:Smp_140810.2	0.998311274042229	0.00168872595777056	1.456995153528	1.49062807339105	11.1947066990034	7.50676887012712
transcript:Smp_140820.1	0.878751985073184	0.121248014926816	0.625557379217993	0.625348590819143	620.409247541443	992.107447212533
transcript:Smp_140820.2	0.994140442285898	0.00585955771410239	1.07991397430023	1.07996476287018	940.039029256865	870.434167787971
transcript:Smp_140830.1	0.989977318262598	0.0100226817374015	0.811477433528512	0.810854864085174	135.822233947858	167.507320255712
transcript:Smp_140840.1	0.986438961425005	0.0135610385749953	1.12767332380859	1.1277964461404	646.951190442292	573.640673094737
transcript:Smp_140840.2	1	6.32513049849749e-19	0.967337612943963	0.967132662257062	85.2546017844945	88.1522605791297
transcript:Smp_140860.1	0.984384598733438	0.0156154012665617	0.937862364917589	0.93783517421632	1185.60859930139	1264.19786071724
transcript:Smp_140880.1	1	5.44324926628619e-18	0.614688953531148	0.568654380431342	2.62305483383184	4.62032542162883
transcript:Smp_140900.1	0.991505238193505	0.00849476180649493	0.990923704589809	0.990915262564626	589.352734136617	594.756027330394
transcript:Smp_140920.1	0.964385427103462	0.0356145728965377	0.918972221098367	0.917471833225526	27.3998907101933	29.8654574446489
transcript:Smp_140920.2	0.865096685771637	0.134903314228363	2.29954534561852	2.41790586670643	14.6761558722778	6.06391547971329
transcript:Smp_140920.3	0.944349049314932	0.0556509506850682	1.07149383137823	1.07544943370894	10.7430116774348	9.9886213580963
transcript:Smp_140940.1	0.987711327968301	0.0122886720316988	1.0372908930207	1.03735918049936	313.372712519328	302.086629991238
transcript:Smp_140940.2	0.999999999204725	7.95275381411761e-10	23.0612181300317	1243.49343440497	12.4249343440497	0
transcript:Smp_140940.3	0.00304131693699616	0.996958683063004	1.44988087740918	1.45094963364879	337.864473584341	232.85437085667
transcript:Smp_140940.4	0.999999999999995	5.39422571098294e-15	0.0975870943841139	0.00191641423976074	0	5.20807853047913
transcript:Smp_140940.5	0.935230574265219	0.0647694257347805	0.902816121743097	0.847876622655409	0.819710080701088	0.968574073787497
transcript:Smp_140940.6	1	5.68259718866511e-17	0.387408115501081	0.0111041018551609	0	0.890568108113336
transcript:Smp_140940.7	1	5.31113840454937e-17	1.8584870541351	49.3502099474954	0.483502099474954	0
transcript:Smp_140950.1	1	2.52335809305043e-19	1.00977873261405	1.00978795804145	592.110963916112	586.371486529679
transcript:Smp_140950.2	0.953732790714319	0.046267209285681	0.961152452664459	0.958144463333619	6.8354575561969	7.13449419493578
transcript:Smp_140990.1	0.993169925382785	0.00683007461721467	0.920776899048912	0.920757632262631	2094.44994751237	2274.70364246586
transcript:Smp_141000.1	1	1.03543620276386e-17	1.09486756845578	1.09498029436098	509.772022588902	465.552736803777
transcript:Smp_141000.2	0.915071329403307	0.0849286705966926	0.727247177578424	0.725635696323406	67.9333269220657	93.622834308339
transcript:Smp_141010.1	0.992154984384972	0.0078450156150276	2.47640512590891	2.47760948210688	1680.21569327821	678.154055075136
transcript:Smp_141010.2	0.864031181998742	0.135968818001258	1.6536564824116	1.6553606013153	351.248196828758	212.184368133239
transcript:Smp_141010.3	0.991860911504977	0.00813908849502305	0.831449765418401	0.831415570532947	2267.08926570154	2726.7843325241
transcript:Smp_141010.4	0.973634643943247	0.0263653560567533	0.752497600908766	0.750931776053035	65.6530251295996	87.4320649432768
transcript:Smp_141010.5	0.993293083442288	0.00670691655771249	0.585590329657465	0.58535489469838	569.973599514722	973.730212437144
transcript:Smp_141020.1	1	6.11688817177887e-17	1.64306146377161	37.2173857284609	0.362173857284609	0
transcript:Smp_141040.1	0.955634566051639	0.044365433948361	0.629501860498528	0.628694166708996	159.527540821908	253.750173499038
transcript:Smp_141040.2	0.961895825374714	0.0381041746252865	1.45180381894703	1.45256857324529	474.722308788308	326.812648880302
transcript:Smp_141040.3	0.999247566147052	0.000752433852948293	0.695913791693101	0.591884624791771	0.947112164705649	1.60705867092318
transcript:Smp_141070.1	0.987314672488573	0.0126853275114272	1.05491228144858	1.05497520461349	509.30369745425	482.763145024624
transcript:Smp_141080.1	0.999999999739	2.60999951520093e-10	0.772064102756682	0.771769789310357	330.644602046837	428.426830032314
transcript:Smp_141120.1	0.972645117620855	0.0273548823791448	1.10143034742861	1.10164011276142	294.675056483294	267.486665262689
transcript:Smp_141140.1	0.969596034415296	0.0304039655847044	1.10120043751999	1.10130764995812	575.07236250603	522.171392754239
transcript:Smp_141140.2	1	4.71339579519278e-18	1.28095377451964	1.29755386740634	12.1388151469995	9.35285995685369
transcript:Smp_141140.4	0.969227685634293	0.0307723143657072	1.14032298716686	1.14143031496821	80.0077241098345	70.093030435163
transcript:Smp_141140.5	0.895079527506254	0.104920472493747	0.442455783681385	0.438578824778044	34.8815250179352	79.5458815125038
transcript:Smp_141140.6	0.904207473383474	0.0957925266165263	1.59774121051134	1.68243120582243	6.55905018391746	3.89449853829613
transcript:Smp_141150.1	0.975653682043364	0.0243463179566361	1.24502248140294	1.24625504550643	137.042676901375	109.961612468524
transcript:Smp_141150.2	0.989298064968287	0.0107019350317135	1.01102513268423	1.01103762441368	493.632732540965	488.243572983735
transcript:Smp_141160.1	0.9473843402801	0.0526156597199003	0.832221187376792	0.830861297331026	56.6982213400558	68.2423322752179
transcript:Smp_141170.1	1	2.00109522422269e-17	0.967456572197924	0.922817277573082	0.362173857284609	0.393301787178703
transcript:Smp_141220.1	0.905066176255963	0.094933823744037	1.23787313230655	1.23818048044525	530.120671688629	428.142987436851
transcript:Smp_141220.2	0.385810362388248	0.614189637611752	0.619840124831542	0.616802880586308	42.6987761344378	69.2321800848928
transcript:Smp_141230.1	0.984856454087742	0.0151435459122578	0.941003190216191	0.940886759731091	263.734464227996	280.304779116857
transcript:Smp_141240.1	0.974447845469367	0.0255521545306333	1.55179338602889	1.55660189977596	98.8060203450576	63.4718834277925
transcript:Smp_141240.2	0.982847759752865	0.0171522402471349	0.820723218866632	0.820035886928829	118.314466450959	144.281814952275
transcript:Smp_141250.1	0.966763967285689	0.0332360327143108	0.821692096706573	0.821104555410288	137.842558955053	167.876730193782
transcript:Smp_141270.1	0.936566483573021	0.0634335164269788	0.733921777939498	0.733578368944941	314.423170899575	428.619283810269
transcript:Smp_141280.1	0.972541907919901	0.0274580920800992	0.886295570354098	0.886060033584151	236.617922881015	267.046309857296
transcript:Smp_141290.1	0.820678988124361	0.179321011875639	0.311691910430797	0.305052928456555	17.4860800654608	57.3442439142737
transcript:Smp_141290.2	0.983360368698631	0.0166396313013686	0.896441089150747	0.89616685896259	187.206993433062	208.89863298581
transcript:Smp_141290.3	0.987653319713702	0.0123466802862983	2.30671078964839	2.30748447270078	2155.94332976547	934.320590420852
transcript:Smp_141290.4	0.946723845790742	0.0532761542092581	0.727554247858273	0.727438138936875	944.256738205013	1298.06153029538
transcript:Smp_141310.1	0.728604043618809	0.271395956381191	0.715670738158514	0.712184614455285	32.123314577685	45.1093608026231
transcript:Smp_141320.1	0.992498545221491	0.00750145477850863	0.936282988545259	0.936050675216977	142.015002761544	151.717899484312
transcript:Smp_141330.1	1	1.69711924561496e-18	1.07103284812868	1.07110984276944	546.649520750619	510.357376829613
transcript:Smp_141350.1	0.941740974916516	0.0582590250834838	0.856773036008458	0.855814505703776	70.7328832363839	82.6514678354963
transcript:Smp_141360.1	0.631844026440255	0.368155973559745	1.65066313839723	1.65138409691134	824.466347688503	499.253829190651
transcript:Smp_141360.2	0.987775759080618	0.0122242409193816	0.889637688962563	0.889467007368895	318.151858784511	357.689449387848
transcript:Smp_141360.3	0.94249540708581	0.0575045929141904	1.10017485373226	1.1072144467987	8.70619786510118	7.86218581757349
transcript:Smp_141380.1	0.998907670754336	0.00109232924566453	0.969969347421774	0.969917960400093	313.557106477719	323.28240129585
transcript:Smp_141390.1	0.995371934919591	0.00462806508040903	0.887410837518349	0.887369856159506	1348.63945260764	1519.81788602323
transcript:Smp_141410.1	0.910915890714149	0.0890841092858507	1.16401750955719	1.16413144182157	927.096611375939	796.38341234977
transcript:Smp_141430.1	1	1.6115128434615e-18	0.963966331535225	0.962867337661654	17.4548088411453	18.1283334526218
transcript:Smp_141440.1	0.965208722489053	0.034791277510947	0.848595405683201	0.848248739840029	204.934089859194	241.598481372863
transcript:Smp_141450.1	0.999475886584304	0.000524113415695936	1.82966871241341	2.05594013294021	4.16032256824437	2.01842607205705
transcript:Smp_141460.1	0.925881944276387	0.074118055723613	0.780979303317494	0.778025185120521	31.9006109008146	41.0048816659084
transcript:Smp_141460.2	0.999999999999986	1.42798697118271e-14	0.986225760063195	0.559721257895542	0	0.00786603574357407
transcript:Smp_141460.3	0.921479437103116	0.0785205628968843	0.739873891150349	0.736905120228165	35.7093054559972	48.4620549165645
transcript:Smp_141480.1	0.928549426569491	0.0714505734305089	1.72894558691937	1.73212785947397	219.483598877831	126.709051181643
transcript:Smp_141490.1	0.017716336290589	0.982283663709411	0.581410849283093	0.581155696312412	527.419008658488	907.541989948934
transcript:Smp_141500.1	0.940641925732095	0.059358074267905	1.27729117379263	1.27746970709982	1097.60891166263	859.203260058042
transcript:Smp_141520.1	0.902331747670292	0.0976682523297082	1.42325763021318	1.42406068643664	415.203548090329	291.56012200744
transcript:Smp_141540.1	0.918422895215871	0.0815771047841288	0.78959660373324	0.789104422115932	186.604767720119	236.479319397962
transcript:Smp_141570.1	1	1.23118930036133e-18	0.954860508575859	0.953894640711156	24.6517294009911	25.8437246656561
transcript:Smp_141580.1	0.505192377744138	0.494807622255862	1.26767228259611	1.26802577773567	531.158378512337	418.883990831048
transcript:Smp_141610.1	0.996345621977223	0.00365437802277686	1.88275579137624	1.88288240108444	7262.40292713684	3857.06196740172
transcript:Smp_141630.1	0.961855054459647	0.0381449455403533	1.09279137059209	1.09283521550239	1279.45161010395	1170.76267638723
transcript:Smp_141630.2	0.869791811152159	0.130208188847841	1.69356687601123	1.6975474089445	163.616337221798	96.3798482950396
transcript:Smp_141650.1	1	1.52362286156861e-18	1.07030804273643	1.07037692424198	604.38837711044	564.649386261027
transcript:Smp_141650.2	0.895982871786475	0.104017128213525	0.689707402003061	0.684852965363662	24.2066516083656	35.3503661415212
transcript:Smp_141660.1	0.999999999872427	1.27573029621731e-10	0.0482542131945806	0.00089941241142708	0	11.1083700301992
transcript:Smp_141660.2	0.935520267409567	0.0644797325904326	1.40717613410321	1.40957771270514	132.198296177518	93.7828395049571
transcript:Smp_141660.3	0.932435774621431	0.0675642253785691	0.994961859190555	0.994666058331427	9.36200136937326	9.41225915006589
transcript:Smp_141660.4	0.960789337220011	0.0392106627799885	1.18535961331372	1.18716779915473	67.3137554094508	56.699553154479
transcript:Smp_141680.1	0.992421091969119	0.00757890803088129	1.46136487531729	1.46168249207454	1174.55847387594	803.562923835808
transcript:Smp_141690.1	0.971784346676553	0.0282156533234466	1.05980564492625	1.06033335814759	66.4669066131756	62.6843461717653
transcript:Smp_141710.1	0.952789420180986	0.047210579819014	1.25769825136921	1.25882243106673	159.623627112478	126.801870501231
transcript:Smp_141770.1	0.96413434356439	0.0358656564356103	1.16136567665591	1.16241054364786	99.3002028406972	85.4247058217858
transcript:Smp_141770.2	0.989784109291063	0.010215890708937	0.983365134211754	0.983347165187701	503.590156098675	512.118548214758
transcript:Smp_141770.3	0.976066458017394	0.0239335419826061	0.872453547176046	0.872073370186256	161.842628583078	185.585196592817
transcript:Smp_141770.5	1	2.43684119101849e-17	0.823032310320484	0.596693203826526	0.248089092239957	0.422532314068371
transcript:Smp_141810.1	0.999779154871983	0.000220845128016516	1.08381336752877	1.08538052614103	32.1019394817539	29.5758813645061
transcript:Smp_141820.1	1	2.69179156743011e-19	1.02977195172081	1.02979503301311	734.812004160354	713.5514181497
transcript:Smp_141830.1	0.99999999999997	3.02873346258344e-14	0.0824505645143648	0.00159296846457656	0	6.26758817727642
transcript:Smp_141830.2	0.969273081296944	0.0307269187030563	0.727134220205283	0.726806683504322	334.9494159405	460.854523597227
transcript:Smp_141830.3	0.978640546962046	0.021359453037954	1.12461792322488	1.12472656955445	713.658584564755	634.516296331265
transcript:Smp_141830.5	0.892414271101745	0.107585728898255	1.33058672824526	1.54037700148466	1.33279979480736	0.861734512728463
transcript:Smp_141830.6	0.0207712498139687	0.979228750186031	24.3892344737564	35.299256332104	41.853941761793	1.17597234366432
transcript:Smp_141860.1	0.977963120186976	0.0220368798130239	1.25180498571736	1.25200402758616	876.203186674983	699.838536721008
transcript:Smp_141860.2	0.00388749993845527	0.996112500061545	1.78702250885714	1.79123047221382	185.322185677932	103.456409573122
transcript:Smp_141880.1	0.90266603330104	0.0973339666989596	1.68065107810767	1.82244774314442	4.82946974329723	2.64547792056155
transcript:Smp_141880.2	0.792547459475916	0.207452540524084	2.62345449513791	2.87333942418799	10.3169283171523	3.5840509604328
transcript:Smp_141880.3	0.997290292451302	0.00270970754869841	1.29422782026315	1.31169923962834	12.2100782718154	9.30621968102831
transcript:Smp_141890.1	0.999999999999962	3.81739836693102e-14	1.18944663991683	1.18968417987035	524.877343550036	441.188893312373
transcript:Smp_141930.1	0.0841352318593791	0.915864768140621	0.509100032795618	0.507979293497223	123.078813917145	242.300691582979
transcript:Smp_141940.1	0.908513249416802	0.0914867505831983	0.806768080585811	0.806482460770961	301.825026449956	374.251116802733
transcript:Smp_141960.1	0.832644553998206	0.167355446001794	0.351768577309294	0.340119711344154	10.4603791307883	30.7743937930247
transcript:Smp_141960.2	0.931402603118566	0.0685973968814335	1.92077985861099	1.95213164542557	31.7066120369689	16.237168632961
transcript:Smp_141970.1	6.15554161864651e-07	0.999999384445838	0.720568268394153	0.720389608193448	623.293432513736	865.221015862126
transcript:Smp_141980.1	0.99233047772069	0.00766952227930984	1.05409890019907	1.05412780343378	1091.4791666788	1035.43291605184
transcript:Smp_141980.2	0.884919877228823	0.115080122771177	2.16531197992282	2.20649841656891	34.5262982809451	15.6420838726224
transcript:Smp_142010.1	1	3.35309617096384e-19	0.992184923720075	0.992173889648764	388.739106290832	391.805497612472
transcript:Smp_142010.2	0.966790641904806	0.0332093580951945	1.02745309336368	1.02775628795962	51.4706649625712	50.0803429788539
transcript:Smp_142050.1	0.975783046224252	0.0242169537757484	0.880725454333573	0.880638996662957	672.078289489249	763.172520914951
transcript:Smp_142050.2	0.0407620951847503	0.95923790481525	23.390303956475	29.5065660229642	59.7453435492637	2.01515411324916
transcript:Smp_142090.1	0.0961014159562744	0.903898584043726	0.395007978276134	0.393409578672522	82.3646132878813	209.376394621699
transcript:Smp_142090.2	0.093328192336641	0.906671807663359	1.96459789658276	1.96938868890234	219.34855662753	111.374084748548
transcript:Smp_142110.1	1	3.94767804265938e-18	0.815871899537187	0.813839792307054	40.7840240030927	50.1153740462244
transcript:Smp_142120.1	0.953633400956052	0.0463665990439483	1.00469834821899	1.00826699182732	0.724347714569219	0.718326644154374
transcript:Smp_142150.1	1	7.55327370731123e-17	0.314721839124339	0.2264099659742	0.961913263930406	4.28271414687265
transcript:Smp_142150.2	1	2.43744557994285e-17	2.94389435742366	4.11268345693778	3.77395502122611	0.910069599531876
transcript:Smp_142150.3	1	2.27486139673962e-17	0.587732136894117	0.557240418347744	4.15796788619886	7.46965823900064
transcript:Smp_142160.1	0.990750175933828	0.00924982406617225	0.958308605469746	0.958292886352693	1406.0398325394	1467.23435980204
transcript:Smp_142170.1	1	1.41328085706526e-18	1.05599325023215	1.05604606713325	619.330954717699	586.461531870731
transcript:Smp_142180.1	0.99304824117679	0.00695175882321007	0.962417383806036	0.962399801511664	1138.01331925829	1182.47498957582
transcript:Smp_142210.1	0.988701335426109	0.0112986645738914	1.03425548022682	1.03429749800435	466.463129324084	450.994793325066
transcript:Smp_142250.1	0.960280230846808	0.0397197691531922	1.30317581385804	1.3035091510954	655.846730063402	503.137008605391
transcript:Smp_142270.1	0.972497081214922	0.0275029187850781	1.0859354044254	1.08667434266505	69.9013311301629	64.325126344022
transcript:Smp_142270.2	0.579696736928682	0.420303263071318	1.86203107243208	1.8972077127913	25.7098018320788	13.5466610122189
transcript:Smp_142270.3	0.0522144491582298	0.94778555084177	2.25715033732914	2.28502541847287	56.9993758272388	24.9391210760094
transcript:Smp_142270.4	0.897267563524771	0.102732436475229	0.603200805524873	0.511936209081156	1.22131300614524	2.3952078839183
transcript:Smp_142270.5	0.919059080448852	0.080940919551148	0.777805095780394	0.776602712236325	79.3815257780384	102.219266685691
transcript:Smp_142270.7	0.989893035112629	0.0101069648873708	0.61129035610411	0.588366240013658	5.50905391251843	9.37030352045744
transcript:Smp_142300.1	0.920820114181545	0.0791798858184547	1.18599418388574	1.1862833608382	422.083146786385	355.801402840669
transcript:Smp_142320.1	0.294825396309411	0.705174603690589	1.73037118488803	1.73450264882138	169.618494261875	97.7866187466709
transcript:Smp_142320.2	0.959332168960701	0.0406678310392992	1.35967653108342	1.36275543312892	88.0580389209541	64.6149772923288
transcript:Smp_142400.1	0.878624178847479	0.121375821152521	0.878349941428968	0.878241445226898	544.738307056524	620.261691819082
transcript:Smp_142410.1	0.00699496150547263	0.993005038494527	1.24893645294351	1.24921383810738	620.182099220188	496.455921446893
transcript:Smp_142410.2	0.975065244669067	0.0249347553309329	0.791737615704774	0.790955898861618	116.562956354407	147.372371788597
transcript:Smp_142420.1	0.921368999007981	0.0786310009920195	0.880130957993665	0.87316863036987	8.3063905836826	9.51438085202376
transcript:Smp_142420.2	0.882263761219358	0.117736238780642	0.640000279736858	0.634135528780589	21.5237094714877	33.9475824002417
transcript:Smp_142450.1	0.00110565650163319	0.998894343498367	1.1459221881148	1.1459816842091	1554.86230359812	1356.79379976684
transcript:Smp_142490.1	0.976135362335532	0.0238646376644685	0.909293729932253	0.909082855444174	216.312109534891	237.946428547095
transcript:Smp_142510.1	0.599339756188526	0.400660243811474	0.760498297778373	0.76025701164237	417.455744320051	549.101337254499
transcript:Smp_142510.2	0.957593643516288	0.0424063564837117	1.59883531409488	1.60049787692938	318.900348744149	199.246964561547
transcript:Smp_142510.3	0.00192742234063203	0.998072577659368	0.142134858103022	0.0893038361057227	0.792203031013131	8.97285074857748
transcript:Smp_142510.4	1	1.15457135051385e-16	3.43398764037554	138.082804982225	1.37082804982225	0
transcript:Smp_142520.1	1	1.20076541475701e-17	0.89642677794544	0.896302499301665	413.218021331576	461.02633723384
transcript:Smp_142550.1	0.999999999680491	3.19509200301006e-10	1.26253669608336	1.26286722225784	554.904437622634	439.398377889894
transcript:Smp_142560.1	0.974988381288748	0.0250116187112516	1.00065810249433	1.00066318868187	71.6164234152669	71.5689530637347
transcript:Smp_142600.2	0.96405436032937	0.0359456396706298	1.20160834761683	1.20274030239585	118.494671665655	98.5188939179923
transcript:Smp_142600.3	0.98889327721138	0.0111067227886204	0.98053847038077	0.980516908780845	489.583056693798	499.311380701684
transcript:Smp_142620.1	0.995154494025351	0.00484550597464901	1.00104531903314	1.00104584139542	1108.1824572007	1107.02467451193
transcript:Smp_142640.1	0.996413048832575	0.00358695116742468	0.990078548336094	0.990062840744528	345.939379714057	349.411638179959
transcript:Smp_142640.3	0.937720690125502	0.062279309874498	0.812227808153979	0.809084350093154	26.7263169353743	33.0351539846198
transcript:Smp_142650.1	0.97303667559052	0.0269633244094802	1.59085473505841	1.59359289117694	190.222218396634	119.363159512615
transcript:Smp_142650.2	0.971793177958067	0.028206822041933	1.1296128836408	1.12966576551675	1531.69617150865	1355.88323697704
transcript:Smp_142650.3	0.954737830465088	0.0452621695349123	0.714140987208051	0.713103675046905	108.702446502686	152.439707254047
transcript:Smp_142650.4	0.866689682387957	0.133310317612043	0.569703877685475	0.56828080305072	95.0476152549252	167.262261784358
transcript:Smp_142670.1	0.954194584733029	0.0458054152669709	0.810635830163571	0.809743359336211	95.0363292913706	117.368337463965
transcript:Smp_142700.1	0.984037033231151	0.0159629667688493	0.895329678673589	0.895051741623115	186.460197000934	208.324544618374
transcript:Smp_142700.2	0.982884490666207	0.0171155093337933	1.235686985422	1.23609964912234	390.540313889994	315.94374545029
transcript:Smp_142700.3	1	6.19007442294601e-18	1.14479593507337	1.21612083516146	1.35576538563762	1.11305072501804
transcript:Smp_142710.1	0.957513279472637	0.0424867205273635	1.13356714929194	1.13363230680753	1285.54756741335	1134.00634700556
transcript:Smp_142740.1	0.939909091437811	0.0600909085621887	1.24896130995451	1.25052868304752	109.874719922535	87.8606113759403
transcript:Smp_142770.1	0.999999947244045	5.27559551800997e-08	1.18619701928873	1.18630022595583	1183.96834355353	998.032753131548
transcript:Smp_142780.1	0.965413792670799	0.0345862073292014	0.996005780517245	0.995933419699078	30.4018568483507	30.526034083021
transcript:Smp_142780.2	0.984429348396027	0.0155706516039734	1.05374881256903	1.05390349973	202.571427338505	192.210091678607
transcript:Smp_142780.3	0.864514378552004	0.135485621447996	1.6416946977793	1.65294037528331	52.1676107456395	31.5565413743048
transcript:Smp_142790.1	0.944596472990649	0.0554035270093507	1.26957989963895	1.2721402413247	74.0883855250104	58.237025852944
transcript:Smp_142820.1	0.999267475821098	0.000732524178901579	1.06122021885051	1.0619552234878	48.9222491901801	46.0675069493713
transcript:Smp_142850.1	0.982816505967019	0.0171834940329813	1.16537813160067	1.16556257893315	578.1199554942	495.999365729095
transcript:Smp_142850.2	0.926128688058431	0.0738713119415688	1.48263372509193	1.52199404432964	10.3141945872143	6.77333441952565
transcript:Smp_142860.1	0.990248843836377	0.00975115616362309	0.770070951780197	0.759771827788642	9.37341481075116	12.3403063256005
transcript:Smp_142880.1	0.990129190121522	0.00987080987847806	1.10377680951513	1.1038467499856	906.06620090277	820.825139401903
transcript:Smp_142890.1	0.972832897336783	0.0271671026632167	0.829676465379894	0.829105774293084	136.878727362546	165.094057415666
transcript:Smp_142890.2	0.942567147974133	0.0574328520258666	1.75201927333422	1.76359243414146	63.3856392237622	35.9368763850896
transcript:Smp_142890.3	0.914599636925118	0.0854003630748825	1.29140077586182	1.29188943030169	426.175210126481	329.88294604489
transcript:Smp_142900.1	1	1.89838880489313e-18	0.807849958121993	0.804734791752558	27.4497254280676	34.1127019255196
