	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.isoforms.results_Mean
transcript:Smp_089200.1	0.998089027875762	0.00191097212423834	0.961639661742515	0.961627487950923	1561.55585573839	1623.86813920111
transcript:Smp_089200.2	0.988910290401683	0.011089709598317	1.54345524372215	1.54370907345388	1703.2604797083	1103.3523556396
transcript:Smp_089220.1	2.60902410786912e-14	0.999999999999974	0.644074163120597	0.643908760043815	714.053993293121	1108.94213359814
transcript:Smp_089230.1	0.995311033071608	0.00468896692839208	0.960563930089725	0.960532785834519	626.783871464354	652.538128193032
transcript:Smp_089230.2	0.980686615645584	0.0193133843544164	0.994311047460667	0.994243480861464	43.1309666708509	43.3807463325496
transcript:Smp_089240.1	0.989219839911576	0.0107801600884239	0.901972693119557	0.901946047423689	1709.99521313199	1895.8963216879
transcript:Smp_089290.1	0.9999999999999	9.97162425617506e-14	1.10945788574409	1.10949859130745	1537.49632318836	1385.75680965096
transcript:Smp_089320.1	0.996737657471449	0.00326234252855063	1.02614592632654	1.02616141718847	892.557360490885	869.801849812468
transcript:Smp_089330.1	0.999999999999999	6.74164299577439e-16	1.52315995841563	28.4838725331882	0.274838725331882	0
transcript:Smp_089400.1	1	6.4268520240362e-18	0.968885516575416	0.968877782260857	2008.65091788821	2073.17296968379
transcript:Smp_089430.1	0.996380423257262	0.00361957674273785	1.04307467840489	1.04308080440358	3779.7129454391	3623.60470892976
transcript:Smp_089460.1	0.99820004099849	0.00179995900150974	0.902938926477518	0.902929565097421	4824.5304810586	5343.19800597339
transcript:Smp_089460.2	0.99305939110229	0.00694060889770982	0.947728231203483	0.947712930227651	1668.47283440104	1760.52610875632
transcript:Smp_089570.1	0.996312908420785	0.00368709157921526	0.960433702603594	0.960425610712604	2420.10492372103	2519.82589017935
transcript:Smp_089570.2	0.996607136422996	0.00339286357700351	0.947788625052376	0.947560712063828	111.856479232881	118.047321086298
transcript:Smp_089590.1	1	5.69486140905623e-18	1.03417673575434	1.03418803641505	1611.83443389996	1558.55031702641
transcript:Smp_089630.1	0.910888489440204	0.0891115105597958	1.09553053149468	1.09557875377673	1118.48721377377	1020.90904385517
transcript:Smp_089640.1	0.973246702473901	0.026753297526099	1.04438072277208	1.04438622012899	4345.07662776718	4160.41125415109
transcript:Smp_089650.1	1	9.38574151048993e-18	0.943089754691459	0.942986932674341	268.961882576454	285.223944667336
transcript:Smp_089650.2	0.962998769516547	0.0370012304834534	1.01262285422456	1.01314493227848	12.6138136666749	12.4500274496611
transcript:Smp_089670.1	0.999038454591121	0.0009615454088788	1.04123925409393	1.04124196873003	8151.68113086286	7828.80537209382
transcript:Smp_089700.1	0.624099138609247	0.375900861390753	0.948316527686646	0.948312949338645	7058.57518585175	7443.29781391777
transcript:Smp_089860.1	0.496211557945359	0.503788442054641	1.6205644094706	1.62705482239691	80.1603155065531	49.2632724201939
transcript:Smp_089870.1	0.953390311326722	0.0466096886732783	1.07566055874486	1.07567537538852	2830.71580831312	2631.57000367043
transcript:Smp_089880.1	1	3.25384641941001e-17	1.07596817610165	1.07604022879974	584.654640897451	543.338311010278
transcript:Smp_089930.1	0.996054449054686	0.00394555094531393	0.986375649615492	0.986369712278591	1166.42544826993	1182.54399952962
transcript:Smp_089930.2	0.994421434699141	0.00557856530085912	0.894295851942376	0.894226555841848	702.945230460034	786.094176696311
transcript:Smp_090010.1	1	1.09820541332979e-17	0.926703442025927	0.926492761253217	166.100688518829	179.279785593295
transcript:Smp_090030.1	0.998730650629078	0.00126934937092155	1.03052786301912	1.030569251742	391.721440107073	380.101709567232
transcript:Smp_090070.1	0.989558080439069	0.0104419195609311	0.928089287269154	0.928017206576348	477.109909628948	514.118300906343
transcript:Smp_090080.1	0.999680378455902	0.000319621544097949	1.01939671547344	1.01939737255933	15507.6558148569	15212.5717000321
transcript:Smp_090100.1	1	2.47772250888542e-16	0.408963387224338	0.235070151823352	0.401742838948332	1.74157430985855
transcript:Smp_090110.1	1	6.02040403193434e-17	0.689714470658519	0.678571155333666	9.72731829766063	14.3397380062856
transcript:Smp_090120.1	0.996241378401977	0.00375862159802305	1.06029621109596	1.06029698195003	42740.7510684636	40310.1689367141
transcript:Smp_090140.1	0.905332642500454	0.0946673574995461	1.11678526086535	1.11681165518387	2546.55279254463	2280.19793006979
transcript:Smp_090140.2	0.486454954251795	0.513545045748205	0.698340988200221	0.69816613458314	620.712277292872	889.065316813372
transcript:Smp_090150.1	0.988143145982672	0.011856854017328	0.94995311938197	0.949935587283947	1397.43315598812	1471.08254005704
transcript:Smp_090230.1	0.997782179833454	0.0022178201665462	1.01397268166551	1.01397421203868	4770.95468104495	4705.2030363873
transcript:Smp_090240.1	0.92738053749312	0.0726194625068795	0.859047304365488	0.858985021576958	1001.8056184921	1166.26833236594
transcript:Smp_090240.2	0.990236684461052	0.00976331553894783	1.08803742194591	1.08815726203836	411.948734734935	378.573821573037
transcript:Smp_090440.1	0.996781495833583	0.00321850416641719	0.981257109404612	0.981225615797177	300.929993771005	306.688061002527
transcript:Smp_090450.1	0.989691225370418	0.0103087746295819	1.21099693846436	1.21111004884211	1164.26126385899	961.315739945849
transcript:Smp_090450.2	0.994691653153151	0.00530834684684867	1.06005086211239	1.06007701021152	1254.61347699975	1183.51106961494
transcript:Smp_090690.1	0.625171498108772	0.374828501891228	0.897063528088408	0.897002049331542	773.978498103416	862.851460216509
transcript:Smp_090800.1	0.993392071069091	0.00660792893090935	0.959368469663972	0.959359653213916	2278.48325807148	2375.00467821622
transcript:Smp_090860.1	1	1.85162815465321e-18	0.986233431232291	0.986229109214545	1618.86698436877	1641.47164888185
transcript:Smp_090860.2	0.886007592400684	0.113992407599316	1.35309727662863	1.35484002078498	141.453897585112	104.403728126476
transcript:Smp_090890.1	1	5.39466155062213e-18	1.02862676525621	1.02863688570607	1499.43804492685	1457.69394369789
transcript:Smp_090920.1	0.994788572266259	0.0052114277337408	1.03883226168806	1.03886225598183	693.110721449764	667.18213010073
transcript:Smp_090930.1	0.993898524785145	0.00610147521485514	0.955089589488714	0.955064514418251	881.514610914877	922.990067123038
transcript:Smp_090980.1	0.758335226773339	0.241664773226661	2.0351369903598	2.09304693648598	19.270598223348	9.20173715087258
transcript:Smp_090980.2	0.911437901688232	0.0885620983117682	0.561658777252662	0.540430590376979	5.74090516857166	10.6313390932591
transcript:Smp_090980.3	0.0809994379067311	0.919000562093269	1.36566099862478	1.36707957190588	181.590704500906	132.828430353935
transcript:Smp_091000.1	0.991465817684151	0.0085341823158488	0.816401851599651	0.811486946992116	15.6118193823431	19.240857256851
transcript:Smp_091010.1	0.998375146704063	0.00162485329593688	1.01550894519303	1.01551042796949	5473.77626690448	5390.17223362738
transcript:Smp_091170.1	0.976216436144679	0.023783563855321	1.09531606903491	1.09538529744779	777.212787627157	709.532833410364
transcript:Smp_091190.1	0.994180984783979	0.00581901521602129	1.04077727190754	1.04079635476011	1146.1295641802	1101.20404532048
transcript:Smp_091190.2	1	3.20565073163651e-18	1.02134362529763	1.02136168531357	622.041713492805	609.031559358892
transcript:Smp_091210.1	0.956867441461108	0.0431325585388921	1.37907678154146	1.38668195456882	35.6098281026679	25.6770928371918
transcript:Smp_091230.1	0.994702521706591	0.00529747829340885	1.01036307755227	1.01037109507292	673.007635117101	666.099351701642
transcript:Smp_091240.1	0.997960578172922	0.0020394218270778	1.01544625952396	1.01544738030744	7211.99304625409	7102.28125222676
transcript:Smp_091360.1	1	2.79409380680453e-16	0.91539902144921	0.915347937638339	781.213277816569	853.461391252793
transcript:Smp_091380.1	1	9.36678533186489e-18	1.03461532751957	1.03462585085666	1753.850947748	1695.15443678245
transcript:Smp_091390.1	1	1.07080090396143e-17	1.03808131201656	1.03809630569144	1358.73615743918	1308.87256705063
transcript:Smp_091390.2	0.971916612506004	0.0280833874939963	0.865769981916671	0.863481739297296	26.0934317099751	30.2204386091803
transcript:Smp_091460.1	0.998725366142082	0.00127463385791796	0.901394787531641	0.901389633646617	8887.38691678529	9859.6517767068
transcript:Smp_091470.1	0.999969234738559	3.07652614413504e-05	1.00446163459326	1.00446325840055	1422.28747466491	1415.96760074341
transcript:Smp_091480.1	0.105669921447508	0.894330078552492	0.909856210812164	0.909832878632454	1811.49273308047	1991.01799604615
transcript:Smp_091640.1	0.991095387174396	0.008904612825604	0.948117496518493	0.948100300115569	1474.11552232349	1554.81022539577
transcript:Smp_091640.2	0.991095387174396	0.008904612825604	0.948117496518493	0.948100300115569	1474.11552232349	1554.81022539577
transcript:Smp_091650.1	0.997022815564934	0.00297718443506589	0.974862720222126	0.974858888492569	3295.79915296266	3380.79638322844
transcript:Smp_091730.1	0.997414199272196	0.00258580072780354	0.969481952975618	0.969477979748931	3837.48844974862	3958.3041957927
transcript:Smp_091740.1	1	1.18167134317926e-17	0.940811621602015	0.940754868963576	505.609400459862	537.451369736943
transcript:Smp_091740.2	1	1.18167134317926e-17	0.940811621602015	0.940754868963576	505.609400459862	537.451369736943
transcript:Smp_091750.1	0.994807981545828	0.00519201845417229	0.974190016903491	0.974177415443724	1028.24727253973	1055.50335541009
transcript:Smp_091790.1	0.970541992447469	0.029458007552531	1.42122171792999	1.42259277980523	225.222558615032	158.31539136454
transcript:Smp_091790.2	0.978441055765714	0.0215589442342857	1.14282801619343	1.14522572039987	35.1465104889736	30.688324236639
transcript:Smp_091790.3	0.993012918437319	0.00698708156268111	1.05013292804541	1.05017295354304	677.856278092868	645.470609461426
transcript:Smp_091820.1	0.998873474031579	0.0011265259684211	1.01139214617754	1.01139347321888	4474.42409158802	4424.01903525531
transcript:Smp_091820.2	0.989441479070101	0.0105585209298988	0.903050655622496	0.90273462561831	142.706284346318	158.08328710369
transcript:Smp_091840.1	0.99999999999997	3.00444340973181e-14	1.08745002225064	1.08747540431888	1930.84308411431	1775.52724566641
transcript:Smp_091840.2	0.954000418304813	0.0459995816951869	0.549657283760186	0.541446011123813	15.2932861591784	28.2537342316277
transcript:Smp_091850.1	0.988556724462421	0.011443275537579	0.926766572782001	0.926665657850742	346.546356097982	373.97208637813
transcript:Smp_091950.1	1	3.30900150107955e-17	0.908160708396516	0.899874864654962	5.13009064017917	5.70200601558088
transcript:Smp_091990.1	1	2.69571321912958e-18	1.01535903032741	1.01536617085516	1125.50956097271	1108.47637002036
transcript:Smp_092020.1	0.986771301822966	0.0132286981770338	0.919316672647931	0.919225212951248	417.890452191434	454.612486745909
transcript:Smp_092020.2	0.400272716480209	0.599727283519791	2.9466330634994	3.09410142937735	21.0382815357123	6.79271219807683
transcript:Smp_092020.3	0.992716017325874	0.00728398267412562	0.830109644094765	0.829888169138362	328.055487138214	395.302885926342
transcript:Smp_092150.1	1	1.47303197301374e-17	0.974600142640339	0.974056116924823	23.4264968700089	24.0507255195931
transcript:Smp_092170.1	0.98415991233492	0.0158400876650804	1.24838983356826	1.25009080238949	94.0653609155656	75.24482207832
transcript:Smp_092170.2	0.99146211995718	0.0085378800428202	0.935127552582475	0.93503458674716	336.239349127897	359.601669871653
transcript:Smp_092180.1	1	1.14312466311852e-16	0.860917190792494	0.860484481218106	142.523471043529	165.633279053398
transcript:Smp_092280.1	0.989242502085044	0.0107574979149562	1.05237547116003	1.05239059574652	1878.08804804319	1784.59170171983
transcript:Smp_092320.1	0.999999996923042	3.07695766122352e-09	0.0545979821862652	0.00109809390339403	0	9.09668929960509
transcript:Smp_092320.2	0.990270180539409	0.00972981946059055	1.06438582789715	1.06441843804556	1083.03566355953	1017.48990872779
transcript:Smp_092320.3	0.632610933192572	0.367389066807428	2.02602780325203	2.06531854816597	27.7841106402423	13.4475417748143
transcript:Smp_092380.1	0.995642361390683	0.00435763860931735	1.03459574501195	1.03460477220121	2043.33400006217	1974.98958918108
transcript:Smp_092490.1	0.00443271382375765	0.995567286176242	1.13051755618419	1.13056136847778	1735.64720708945	1535.20715448883
transcript:Smp_092500.1	0.990619177443896	0.00938082255610388	1.06493649449211	1.06495371272118	2069.78798859353	1943.54676107721
transcript:Smp_092530.1	1	1.40261511524694e-18	0.994020697322252	0.99401985317075	3628.44780128857	3650.27705383944
transcript:Smp_092530.2	0.987744779977439	0.0122552200225613	1.20936720642107	1.20952020511007	852.954480274815	705.198955312317
transcript:Smp_092570.1	0.985623436622875	0.0143765633771246	1.05398405268534	1.05399327930772	3178.01602631664	3015.21418473486
transcript:Smp_092580.1	0.969468056743016	0.0305319432569836	1.2532416968592	1.25542331570371	75.090598584304	59.8109366075117
transcript:Smp_092750.1	0.997062875045648	0.00293712495435244	1.02364764707688	1.02365032782218	4653.50245976511	4545.98811408792
transcript:Smp_092770.1	0.934959797618364	0.065040202381636	1.04672045509627	1.04672634184977	4281.14781867936	4090.03497881817
transcript:Smp_092780.1	0.962451025528857	0.0375489744711428	1.08280634550231	1.0828513529518	1026.69323147312	948.137895530051
transcript:Smp_092810.1	1	7.86335645879457e-18	0.969014522054102	0.969004056327821	1478.45583183811	1525.74814536935
transcript:Smp_092850.1	1	7.72771349817268e-18	0.942750966748327	0.942694379081026	491.479397068662	521.356635863241
transcript:Smp_092850.2	0.999999999999997	3.4673211815322e-15	1.51340513098426	1.52099738668849	52.9947409013235	34.8386732227233
transcript:Smp_092880.1	6.87968926271765e-09	0.999999993120311	1.25832497179395	1.25836298116784	4407.34951871942	3502.44484385523
transcript:Smp_092930.1	0.992651621192333	0.00734837880766658	1.05990874723499	1.05998332239239	438.815606197412	413.982934536912
transcript:Smp_092950.1	0.995028114200068	0.00497188579993246	1.03111904200641	1.0311334212827	1149.9981651709	1115.27551149116
transcript:Smp_093100.1	0.738380270891429	0.261619729108571	1.67207385059247	1.67324470642559	494.949772806196	295.798360191102
transcript:Smp_093100.2	1	5.31835522421688e-18	1.03524596675648	1.03526045916571	1297.51380733281	1253.32078825251
transcript:Smp_093110.1	1	7.98812909208678e-18	0.950616952128216	0.950470201033747	164.818352246783	173.407695859916
transcript:Smp_093210.1	0.876662179674414	0.123337820325586	0.886616979209119	0.886533086165023	617.457194069148	696.486502730876
transcript:Smp_093220.1	0	1	0.79835695603036	0.798334058609475	3623.07234892133	4538.29362095781
transcript:Smp_093230.1	0.999999999999998	1.78709958590323e-15	1.08002286544936	1.08005273005285	1491.4072926594	1380.86451766029
transcript:Smp_093280.1	0.999861074812111	0.000138925187888769	1.0175977412552	1.01760410578068	1449.98538153631	1424.90109587644
transcript:Smp_093310.1	1	1.66106748584131e-17	1.04921230181943	1.04923403250203	1224.52033736108	1167.06073868071
transcript:Smp_093320.1	1	7.04435824532419e-17	1.1411001551861	1.14151198875912	201.540133688612	176.554184759643
transcript:Smp_093430.1	0.99577871688542	0.00422128311457964	0.974762490746687	0.974751622357736	1166.45619048631	1196.67042989747
transcript:Smp_093440.1	0.99777389160406	0.00222610839593967	1.02770405506685	1.02770717024594	4710.05152022504	4583.06741406327
transcript:Smp_093450.1	0.998742527733605	0.00125747226639471	1.01794153047026	1.01795307450978	815.306648174527	800.927360071497
transcript:Smp_093540.1	0.992358239628629	0.00764176037137141	1.04894890810844	1.04896719366662	1447.07340255006	1379.5216109857
transcript:Smp_093580.1	0.272946317064156	0.727053682935844	1.20980019807816	1.20997841231204	734.060882508931	606.670974668184
transcript:Smp_093620.1	1	2.29378200134488e-17	1.13798914260721	1.13873968661863	107.882207423056	94.737033664411
transcript:Smp_093630.1	0.996343581399247	0.00365641860075354	0.986451725949638	0.986447450380872	1610.86151359684	1632.99286596602
transcript:Smp_093630.2	0.990904273802513	0.00909572619748737	1.03081536557713	1.03091018658653	172.645513306883	167.468714977651
transcript:Smp_093670.1	0.998268816454163	0.00173118354583707	1.01497631585887	1.0150039251008	283.726430039241	279.532199810766
transcript:Smp_093690.1	0.710602951022368	0.289397048977632	1.08489290222316	1.08492567994987	1448.05951220223	1334.70770367638
transcript:Smp_093690.2	0.994108946176198	0.00589105382380172	1.11704518691215	1.11720902975134	411.288761199102	368.138439769276
transcript:Smp_093700.1	0.997863109731259	0.00213689026874144	1.02653221511192	1.02654161042479	1493.93871967737	1455.31212674667
transcript:Smp_093710.1	0.98862714709382	0.0113728529061802	0.90841259879495	0.908135058805254	154.429177557281	170.051904404904
transcript:Smp_093720.1	2.07029504650791e-09	0.999999997929705	6.93446137255801	7.0304930152817	223.887683536885	31.8366547154252
transcript:Smp_093740.1	0.828302006071284	0.171697993928716	1.06817117586338	1.06818259112875	3287.42472763468	3077.58624144486
transcript:Smp_093740.2	0.482447879778423	0.517552120221577	4.12943265446788	4.27267981640669	48.0935139491616	11.24839426686
transcript:Smp_093750.1	0.997102482751126	0.00289751724887431	1.02281005079914	1.02281710547855	1704.28127977974	1666.26178080126
transcript:Smp_093780.1	1	1.77396420737399e-16	0.816729767733466	0.816032872640692	110.583358702902	135.515617178902
transcript:Smp_093780.2	0.984563086786228	0.0154369132137719	1.01561347387348	1.0157606512889	55.5224230856323	54.6607760486362
transcript:Smp_093790.1	1	3.56230211896981e-16	0.323775493076646	0.00903169787866938	0	1.0972115270394
transcript:Smp_093800.1	1	8.72863234580931e-18	1.06907304850081	1.0693909013986	119.751107416631	111.980019047294
transcript:Smp_093820.1	0.997464106162236	0.00253589383776356	1.01234613360394	1.01234802071698	3413.1744871638	3371.54248720341
transcript:Smp_093830.1	1	1.74018501450583e-18	1.00614937770645	1.00615140347181	1573.98096906704	1564.35791086894
transcript:Smp_093840.1	0.998077504415799	0.00192249558420131	0.992138115018406	0.992137329264459	5115.73366042768	5156.27583819171
transcript:Smp_093850.1	1	5.96766854034403e-18	1.03805421320808	1.03811188353691	353.003530694849	340.043453094198
transcript:Smp_093920.1	1	3.52197776818012e-18	1.02972972890952	1.0297408869718	1413.91702442606	1373.08010675885
transcript:Smp_093930.1	0.99799215383499	0.00200784616500997	0.977978065790458	0.977971702510166	1744.19515547068	1783.48245790427
transcript:Smp_093930.2	0.996966250331444	0.00303374966855626	1.05509800969367	1.05511626333961	1641.27301798705	1555.53707572428
transcript:Smp_093950.1	1	4.22671915663973e-18	1.02573503325517	1.02574143831973	2123.89942878206	2070.59897555358
transcript:Smp_093980.1	0.993124749582451	0.00687525041754936	0.794361417782282	0.794202925228486	531.02615421735	668.630390696843
transcript:Smp_094020.1	0.996731605361445	0.00326839463855489	1.00736362695716	1.00736683194354	1192.74187316682	1184.01932809055
transcript:Smp_094050.2	0.763205326866962	0.236794673133038	0.649631398282193	0.646758785195437	40.6424993740111	62.8457358702545
transcript:Smp_094050.3	1	3.96908026764906e-16	1.08177801370443	1.08182317366971	1009.55923723901	933.20095518263
transcript:Smp_094060.1	1	3.1946410812829e-18	0.977011221063501	0.976998315265383	896.843943301315	917.958771581455
transcript:Smp_094140.1	0.996291667423313	0.00370833257668744	1.03812910643592	1.0381684072279	519.052917940547	499.969496897366
transcript:Smp_094190.1	0.992166533647316	0.00783346635268392	0.923821966353413	0.923796782254091	1440.03694380328	1558.8252021421
transcript:Smp_094190.2	1	1.22544311686231e-17	1.11303161376391	1.11383161703535	81.0906951179906	72.8023478249377
transcript:Smp_094190.3	1	2.12938665039746e-17	0.991335323509549	0.990905564349861	10.2857110962879	10.3802041392238
transcript:Smp_094190.4	1	1.347006108224e-17	0.904054507048874	0.903710497593083	129.881399274168	143.72120553553
transcript:Smp_094250.1	0.99876314816698	0.00123685183302026	0.969885873757051	0.969865959821131	755.815862065317	779.299609138887
transcript:Smp_094320.1	0.997023566222759	0.00297643377724079	0.987813035954366	0.987803617550228	658.687007276697	666.819920010091
transcript:Smp_094330.1	0.991296161750565	0.00870383824943537	1.27445756533494	1.27684685896904	75.5759999442108	59.1873887966807
transcript:Smp_094330.2	0.9592401735137	0.0407598264863003	0.87442654958926	0.874342512768597	673.286999997295	770.050920251157
transcript:Smp_094330.3	0.990256681078286	0.00974331892171442	1.16265083387598	1.1629955515545	282.782352825868	243.148585127757
transcript:Smp_094340.1	0.99316550360093	0.00683449639906969	0.964300912406867	0.964296131945805	3711.02137300955	3848.42540284792
transcript:Smp_094340.2	0.987851450834964	0.0121485491650361	1.18879896258096	1.18915289306009	326.89096774236	274.892386102037
transcript:Smp_094360.1	0.99618415561157	0.00381584438842982	1.00356835586416	1.00356973928982	1333.99285782164	1329.24775419021
transcript:Smp_094380.1	0.995252051767048	0.00474794823295191	1.02731327406111	1.02733075963438	826.981505083488	804.980503134362
transcript:Smp_094390.1	0.970176898331432	0.0298231016685682	1.74998960142607	2.29567795110003	1.61599195732261	0.698283997998706
transcript:Smp_094420.1	0.997421047479584	0.00257895252041561	0.984281190773946	0.984279575336306	4935.64492297742	5014.47475276043
transcript:Smp_094470.1	0.995733326280678	0.00426667371932245	0.934252206884115	0.934201034592957	618.552420031987	662.11988117863
transcript:Smp_094480.1	1	1.48160153582003e-18	1.00733754152128	1.00733883238133	2950.81775607823	2929.31989498929
transcript:Smp_094560.1	1	3.37790762472736e-16	1.31156080873287	1.31438353763592	74.7540179705373	56.8714321160851
transcript:Smp_094630.1	0.994428507207389	0.00557149279261069	1.03635708161068	1.03636728782315	1902.53516836363	1835.77272946058
transcript:Smp_094630.2	0.86366375206725	0.13633624793275	1.26278427076247	1.26343313088026	263.682280703699	208.700911767826
transcript:Smp_094630.3	0.990340141082449	0.00965985891755083	0.992164396451324	0.992140795959303	169.744609050741	171.089313466497
transcript:Smp_094640.1	1	2.76071754752342e-17	0.931776602763337	0.931727116117902	661.948756356304	710.454195905767
transcript:Smp_094760.1	0.993650443139023	0.00634955686097674	1.04636788052012	1.04639174991343	1047.52137800916	1001.07910271495
transcript:Smp_094770.1	0.923853877131074	0.0761461228689262	1.24238344976659	1.24311975174925	210.880409094172	169.636093063374
transcript:Smp_094810.1	0.986088426822184	0.0139115731778164	1.06050077015197	1.06052319458259	1474.52986960624	1390.37908072784
transcript:Smp_094810.2	0.48942951495987	0.51057048504013	0.484632543969893	0.482424029632424	58.0053036247792	120.24790603545
transcript:Smp_094820.1	0.941472349478629	0.0585276505213711	0.927623357943288	0.927601176163633	1559.75870917408	1681.49790367144
transcript:Smp_094870.1	1	4.79385898637977e-17	0.906310558084624	0.906178964911091	332.471999732857	366.895448710651
transcript:Smp_094880.1	0.646213652927735	0.353786347072265	1.4737133746013	1.47810401953142	82.174363724917	55.5912044070961
transcript:Smp_094880.2	0.991745950735908	0.0082540492640919	1.03788144197493	1.03788600985311	4435.65273457616	4273.73749487561
transcript:Smp_094890.1	0.138833636319757	0.861166363680243	0.840396195218094	0.84028721313755	634.17033391624	754.708534330986
transcript:Smp_094920.1	0.999598462883543	0.00040153711645731	1.04406420612417	1.0441044638741	588.938438512922	564.06041526061
transcript:Smp_094930.1	0.816111044072931	0.183888955927069	2.01931783786087	2.0574914468943	28.3027015834913	13.7507870138309
transcript:Smp_094930.2	0.999999981875857	1.81241428300687e-08	0.0441475393460683	0.000878396426570412	0	11.3743814677659
transcript:Smp_094930.3	0.916262871410799	0.0837371285892011	0.566701041097805	0.484317990765107	1.30273555807312	2.70048274708795
transcript:Smp_094950.1	1	2.24859547025682e-18	1.00333198608436	1.00333378675859	956.76614016398	953.587050942522
transcript:Smp_094950.2	0.984210504309865	0.0157894956901347	1.2489640609973	1.25004604326663	148.221121726933	118.570529513597
transcript:Smp_094980.1	0.926421423761888	0.0735785762381124	1.52825347309531	1.65298874722379	3.59761216115651	2.17247835456565
transcript:Smp_095010.1	0.996536706996729	0.00346329300327059	1.05257353597297	1.05260063660706	1052.31099055388	999.724328440001
transcript:Smp_095010.2	0.999999999999915	8.51604094895854e-14	1.30740724742582	1.30849165646682	191.146381119121	146.079109681663
transcript:Smp_095130.1	0.98950694161549	0.0104930583845099	1.0631668995192	1.06325976526459	372.699327427004	350.524591454475
transcript:Smp_095140.1	1	4.47514207528378e-18	0.975124650008185	0.975083096965152	300.808723510592	308.495730892946
transcript:Smp_095150.1	0.98941876820191	0.0105812317980897	1.04919478124539	1.0492063927443	2290.79723498846	2183.36140416829
transcript:Smp_095190.1	1	5.19063422126805e-18	0.970719165313031	0.970678314936101	358.548136442423	369.379251748173
transcript:Smp_095190.2	0.970209508883301	0.029790491116699	1.24130577355533	1.24189412506595	262.479709790712	211.352389508664
transcript:Smp_095290.1	0.989055970290492	0.0109440297095085	0.972142699326135	0.972023036343616	116.60452188204	119.960944640057
transcript:Smp_095350.1	1	3.26815430082093e-16	0.419186250191279	0.0135519234880404	0	0.727902631226117
transcript:Smp_095360.1	0.998688293814708	0.00131170618529217	1.12602153337309	1.12602442639423	25277.7061558494	22448.6292686826
transcript:Smp_095360.2	0.986097510452586	0.0139024895474141	1.20534251384322	1.20536173301549	6636.78593664627	5506.05158704141
transcript:Smp_095410.1	1	4.83981168588073e-18	1.03937211382885	1.03941444930744	498.151176207507	479.26097467178
transcript:Smp_095410.2	0.0317907003591323	0.968209299640868	1.36209369633834	1.36334316008471	203.60011928991	149.336199292377
transcript:Smp_095470.1	1	1.21448484449835e-17	1.0491554082126	1.04918383521772	934.940589842259	891.111801975
transcript:Smp_095480.1	0.990030005256466	0.00996999474353358	0.684295619988589	0.603043113118131	1.19750536811434	1.99235330086225
transcript:Smp_095520.1	0.999298961314601	0.000701038685398577	0.965829946628992	0.965828874763019	15867.2605823402	16428.646252624
transcript:Smp_095580.1	0.741580520535323	0.258419479464677	0.922230793008884	0.922215671594297	2444.23433766813	2650.39425244845
transcript:Smp_095630.1	0.998234513814014	0.00176548618598557	1.00416084991206	1.0041612116996	5951.521864301	5926.85890805881
transcript:Smp_095650.1	0.999958320967335	4.16790326650946e-05	1.03494987273542	1.03496808649448	1023.44756299808	988.868378332042
transcript:Smp_095650.2	0.999958320967335	4.16790326650946e-05	1.03494987273542	1.03496808649448	1023.44756299808	988.868378332042
transcript:Smp_095670.1	0.778556569143682	0.221443430856318	1.29777154594502	1.29785522370456	2380.09584833255	1833.86623277337
transcript:Smp_095680.1	0.996029670833279	0.00397032916672081	0.989648393432511	0.989628869573567	270.392885759066	273.226658784604
transcript:Smp_095810.1	1	5.93141466696734e-18	0.959256248083886	0.959191138420616	309.316834469582	322.477168698111
transcript:Smp_095910.1	0.286930455472738	0.713069544527262	0.916792591837967	0.916782285077165	3814.18488998843	4160.40513025897
transcript:Smp_095920.1	0.996538569411334	0.00346143058866574	0.940320965200994	0.940260357255213	477.120547024855	507.435138299443
transcript:Smp_095980.1	0.947088031630516	0.0529119683694841	1.06744829288557	1.07479151954155	5.07750828818805	4.72348383913387
transcript:Smp_096000.1	0.984623142775682	0.0153768572243181	1.00540364626409	1.00544860870015	62.262144997074	61.9246871219802
transcript:Smp_096010.1	1	5.13246773818414e-18	1.02801718050806	1.02803468674498	847.873658937564	824.751722410532
transcript:Smp_096010.2	1	1.36059248926037e-17	1.07802603469902	1.07816334868891	315.712973340143	292.82408096192
transcript:Smp_096020.1	0.970987329798161	0.029012670201839	0.928873763596385	0.928861342337152	2741.00846877202	2950.9347146064
transcript:Smp_096020.2	0.993035990771716	0.00696400922828413	0.990450975621139	0.99043752201981	362.270036500178	365.767778452271
transcript:Smp_096020.3	0.999999999999994	5.92385050783492e-15	1.86232089573018	1.89234210961802	28.0015528411919	14.7925838979222
transcript:Smp_096020.4	0.939034878655419	0.060965121344581	0.716344395173793	0.702037571208695	7.16307481844876	10.2075084534278
transcript:Smp_096160.1	0.992696603160059	0.00730339683994128	0.938522206887464	0.938441812519039	369.815506629928	394.07464296493
transcript:Smp_096200.1	4.95985607440463e-06	0.999995040143926	1.14541704252394	1.14544792050128	2779.95086178	2426.95399550266
transcript:Smp_096210.1	1	2.46601044223082e-18	1.01044065302068	1.01044717264311	833.893315000175	825.271457138293
