	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.genes.results_Mean
gene:Smp_174490	4.45975478768901e-11	0.999999999955402	1.82482603374991	1.82527688012048	1639.5342960883	898.234158979366
gene:Smp_174510	0.000660610960211527	0.999339389039788	0.678493327869672	0.67843914760312	1976.5971967589	2913.45276779888
gene:Smp_174520	0.741015457623925	0.258984542376075	1.09076973615954	1.09137883994216	79.8420234149681	73.1561825321811
gene:Smp_174580	0.156464606245547	0.843535393754453	1.1019160688435	1.10194491255138	1911.65627644207	1734.80110958251
gene:Smp_174610	0.999999999999998	2.122394016935e-15	1.08964598751084	1.09395821704468	11.1558127462779	10.1968000151252
gene:Smp_174630	0.997573329980625	0.00242667001937526	1.08175955795901	1.0819388081309	242.283783889816	223.934073425362
gene:Smp_174660	9.01660783517721e-05	0.999909833921648	0.684657461454711	0.684355791413269	351.221083119679	513.218772995913
gene:Smp_174670	0.000232277022466199	0.999767722977534	0.725719268818846	0.725617433051993	959.53045183093	1322.36789243161
gene:Smp_174680	0.998998850966893	0.0010011490331073	0.633420493559903	0.632644141064753	146.655963302044	231.820113932932
gene:Smp_174690	0	1	3.10614401475488	3.11356896123612	433.614533295901	139.259288297295
gene:Smp_174700	0.999999999999999	1.33636864274346e-15	0.909990549167502	0.909685883104784	131.942039345549	145.04231068904
gene:Smp_174710	0.999999419411327	5.80588673265827e-07	0.723600925096778	0.723161912061715	223.530044868441	309.104793160406
gene:Smp_174720	9.9253938401489e-14	0.999999999999901	0.562269096417392	0.562124097654596	833.164050255515	1482.17881512436
gene:Smp_174780	0.063380176004694	0.936619823995306	0.70757820131911	0.706145442906898	70.7506082627862	100.196846866412
gene:Smp_174800	0.959423055760211	0.0405769442397891	0.960841957689707	0.960800042357069	440.688616821169	458.668806612073
gene:Smp_174810	0	1	0.492947899449008	0.492499588998366	273.479221712668	555.29852780788
gene:Smp_174850	3.97700095078335e-08	0.99999996022999	0.613831552033651	0.613708980529646	949.30505797456	1546.83889433307
gene:Smp_174870	8.72911787297426e-09	0.999999991270882	0.527737103127787	0.527199838508071	227.516231069091	431.564925578449
gene:Smp_174880	0.0107051584341178	0.989294841565882	0.702085891494409	0.701705347769824	269.703020257609	384.357913277014
gene:Smp_174890	0.731155966277387	0.268844033722613	1.15737865081586	1.15748600175007	833.126874733083	719.771382646024
gene:Smp_174920	0.999999999999919	8.08425754688642e-14	1.19784854503257	1.19836174769306	226.815835384807	189.269936397724
gene:Smp_174950	0.0691648117675012	0.930835188232499	0.730629609708473	0.730603434553784	3691.49046711227	5052.66330062149
gene:Smp_174960	0.000625426288105246	0.999374573711895	1.5650994055071	1.56537272481738	1589.02299945064	1015.1047865669
gene:Smp_174990	0.813723488843548	0.186276511156452	1.08189465105795	1.08192926106975	1256.92631988302	1161.74462214621
gene:Smp_175020	0.154308383838601	0.845691616161399	0.694668165549943	0.694125893067302	191.880460440509	276.43907409023
gene:Smp_175080	0.999999999999946	5.44212840605809e-14	1.52049801650763	27.0757223960842	0.260757223960842	0
gene:Smp_175090	0.984472095034509	0.0155279049654906	1.10512847388872	1.10513660255562	7017.41234669304	6349.81347925616
gene:Smp_175190	0.999999999999983	1.73536693569728e-14	0.713539276459532	0.455584736348295	0.238400058286639	0.535233495480273
gene:Smp_175200	1.81166975865565e-08	0.999999981883302	1.99425592520105	1.99795127391572	263.919705193133	132.090171129732
gene:Smp_175210	0	1	0.639027151062017	0.638887711336212	812.022051324257	1270.99903165898
gene:Smp_175230	0.651234474710499	0.348765525289501	0.808717117298346	0.802407331537549	11.9330981725522	14.8740840594854
gene:Smp_175240	0.99999999999994	6.01257660481561e-14	1.47587083337002	24.8400058286639	0.238400058286639	0
gene:Smp_175270	0	1	2.56965146881218	2.57284011841749	621.817395269827	241.679093239226
gene:Smp_175310	1.48769885299771e-13	0.999999999999851	0.349207839736901	0.347661085493379	71.808726165654	206.56683348061
gene:Smp_175340	0.419085686720515	0.580914313279485	0.635395973341153	0.635095032557192	377.770683652534	594.831187989475
gene:Smp_175390	3.33066907387547e-16	1	0.564652173016211	0.564528164183972	973.028437754666	1723.62134293078
gene:Smp_175410	0.039214321762043	0.960785678237957	0.440992071638277	0.434466269036112	18.2626156315952	42.0476162843067
gene:Smp_175420	0.999999999999663	3.36754462439812e-13	0.918623895101565	0.91859549200786	1292.14966774454	1406.65885368678
gene:Smp_175430	0	1	1.53065468421986	1.53096121708742	1301.23706512541	849.944297079436
gene:Smp_175500	0.999999999999995	5.40541050020149e-15	1.49906644584618	1.610284350397	3.5376997317482	2.19315109618593
gene:Smp_175510	0.745631016176667	0.254368983823333	0.908774735916201	0.908754370301391	1998.58472106991	2199.25834619467
gene:Smp_175550	0	1	0.596507054080724	0.596148797483582	329.643007266124	552.96101773522
gene:Smp_175570	0	1	1.40799267800349	1.40820439776462	1332.33682003723	946.12169945513
gene:Smp_175580	0.0164344815390645	0.983565518460936	0.739703313569285	0.739566993229073	693.329780045989	937.484218094768
gene:Smp_175590	1.4986900609415e-12	0.999999999998501	1.52020650643375	1.52126965294788	365.458105294575	240.228871909645
gene:Smp_175610	0.798133753408388	0.201866246591612	0.940825322019725	0.940793984044943	872.198124499041	927.087897404683
gene:Smp_175630	0.999999999999996	3.8012604470467e-15	0.883909065169885	0.868616033950774	3.22737638741392	3.71705114904359
gene:Smp_175640	4.18719000905288e-06	0.999995812809991	1.41432548721161	1.41450853271056	1571.97640860252	1111.32045312225
gene:Smp_175660	7.89484260410589e-06	0.999992105157396	0.708730954179057	0.70865791796805	1387.55508102818	1958.00817188013
gene:Smp_175680	1.11022302462516e-16	1	0.613649668362074	0.613426400875094	521.159375607389	849.593758273048
gene:Smp_175710	0.731050463886514	0.268949536113486	0.917977639913148	0.902840865852558	2.39198760042512	2.6504772682248
gene:Smp_175740	1.14498344139236e-09	0.999999998855017	0.67846532516326	0.678430682010693	3091.54166495969	4556.90605190545
gene:Smp_175780	1.85488795778621e-05	0.999981451120422	1.45557158748009	1.4560646841936	660.479337256591	453.602634401875
gene:Smp_175810	0	1	0.532154541774018	0.532078090781033	1598.64696175505	3004.54325910599
gene:Smp_175840	6.23390228327025e-13	0.999999999999377	1.5169017895073	1.5174496371277	702.937938822161	463.233010919779
gene:Smp_175860	0.0816220291273275	0.918377970872672	1.67573153420066	1.68033904561186	120.984409886041	71.9959503479449
gene:Smp_175900	2.17159623616681e-13	0.999999999999783	1.95442503695938	1.95533968976898	1001.76084035842	512.315733272859
gene:Smp_175910	0.294329248799218	0.705670751200782	1.15971789192852	1.15981268228038	959.474375701261	827.265292260784
gene:Smp_175920	0	1	1.74377583234913	1.74482182266947	609.142598411207	349.110231359349
gene:Smp_175930	8.24493806561577e-11	0.999999999917551	1.61362950841217	1.61457124781898	516.517354661019	319.906111078258
gene:Smp_175950	0.0302238884044495	0.969776111595551	1.23450067890797	1.23496574057088	305.727770132909	247.557815113299
gene:Smp_175980	0.869547041509628	0.130452958490372	1.07436307493487	1.0744242782576	640.932060164986	596.534654784239
gene:Smp_176000	0.454747675686467	0.545252324313533	1.35984568122709	1.36228597249959	98.6187507715204	72.3894467846949
gene:Smp_176010	0.635915492903126	0.364084507096874	1.20516228707716	1.20715022514814	61.1569210701237	50.6605129120259
gene:Smp_176020	0.999999999999995	5.1984445220771e-15	0.822829492843703	0.796705277850132	2.64281211962133	3.31972831155306
gene:Smp_176040	0.92086452379181	0.0791354762081895	0.973247954491777	0.973213436662836	370.314323690852	380.507068240138
gene:Smp_176050	0	1	0.393724586883459	0.393361214577821	322.223202514739	819.16888844374
gene:Smp_176070	0	1	1.52037596173705	1.52069931531282	1201.54465048499	790.122959478465
gene:Smp_176080	0.478142860734942	0.521857139265058	1.28124619471802	1.28127394900423	6374.68203249576	4975.26639381882
gene:Smp_176090	0.256691711334622	0.743308288665378	0.849710590738408	0.849496955852024	293.402525758336	345.385617650037
gene:Smp_176100	0.684856056107654	0.315143943892346	1.20880875825933	1.21067028306401	66.6655159809496	55.0632242408764
gene:Smp_176110	0.916130248505872	0.0838697514941277	1.01649874954161	1.01651069587476	689.259371074756	678.063899145355
gene:Smp_176150	0.942199248012312	0.0578007519876881	0.755420820000635	0.755233787425389	484.881154422133	642.031130171279
gene:Smp_176200	0.384437311535463	0.615562688464537	0.903054569005625	0.903035840022154	2294.96915954466	2541.39429186992
gene:Smp_176230	0.135174874621047	0.864825125378953	1.17857667160414	1.1786516496437	1378.26770590322	1169.35815582439
gene:Smp_176260	0.739730201980877	0.260269798019123	0.886202620700642	0.885666521440255	92.2934429419071	104.209184882144
gene:Smp_176270	3.87675122582865e-05	0.999961232487742	1.45659571250227	1.45802064192931	229.37381204542	157.315490084894
gene:Smp_176290	0.999999999999997	3.43889715232919e-15	1.12247522108706	1.12275702242925	239.570559355378	213.375937089941
gene:Smp_176300	4.91069190866611e-08	0.999999950893081	1.75064174572591	1.75374027407184	208.584635330356	118.932718265824
gene:Smp_176310	0.698523052944832	0.301476947055168	0.912733955064157	0.912675840623749	672.871219732737	737.252004517256
gene:Smp_176340	0.758691488511315	0.241308511488685	1.13316082005506	1.13326608920738	703.820120289654	621.053426314931
gene:Smp_176350	0	1	1.77855065941613	1.77953738596316	689.368604066824	387.3820320554
gene:Smp_176370	0	1	1.44409319179239	1.44434629904906	1244.22229937512	861.440124664913
gene:Smp_176380	0.00136243762487143	0.998637562375129	0.560463552744298	0.560038755229998	284.496129850597	508.001503121342
gene:Smp_176390	0.0549898342117977	0.945010165788202	1.18235260511048	1.18258309105385	459.357020463784	388.433758361555
gene:Smp_176410	0	1	0.469669568078711	0.469501592485446	727.7665445027	1550.09452818701
gene:Smp_176420	0	1	1.77757244644409	1.77830108844429	931.725355819178	523.936907457775
gene:Smp_176430	6.48128365421385e-08	0.999999935187163	2.53924393441523	2.54230503683174	627.64048419892	246.872445302908
gene:Smp_176440	0.900809729065648	0.0991902709343518	0.947042160528136	0.94702245417985	1249.51514656027	1319.4150474688
gene:Smp_176460	0.999999999999922	7.78561585898808e-14	1.32403166591411	1.32615086156176	99.5465759880497	75.0618329819623
gene:Smp_176490	0.000162942520038012	0.999837057479962	1.4581424160145	1.46006188367698	171.090620656041	117.177238821101
gene:Smp_176540	0	1	1.95783062708625	1.95834065939143	1805.66628933795	922.034017560806
gene:Smp_176570	0.00015397132155226	0.999846028678448	0.500480864072192	0.499574190063425	135.123049219179	270.486458598116
gene:Smp_176580	2.68542020886997e-06	0.999997314579791	1.84767950453132	1.8483007136619	1238.29350791784	669.958635928557
gene:Smp_176600	0.00300765251064616	0.996992347489354	1.35148041569747	1.35183648927191	655.148185847642	484.633069666292
gene:Smp_176620	0	1	2.01917383197488	2.0203826326249	836.339546400906	413.946016496891
gene:Smp_176630	0.999999999999998	2.44036443298929e-15	1.13389013874277	1.13450476396828	121.330325182006	106.944443062522
gene:Smp_176640	0.733357158656151	0.266642841343849	0.91661194528752	0.916567651450956	847.189496557551	924.307474238161
gene:Smp_176650	0.00867539225460834	0.991324607745392	1.66911419380069	1.67097857103577	294.430774421965	176.198587905141
gene:Smp_176710	0.171399624054235	0.828600375945765	3.90829063916456	3.92641637623167	309.303661289281	78.7676006542995
gene:Smp_176720	0	1	0.459121146924311	0.458674668510698	272.802905554429	594.77520241862
gene:Smp_176750	0.349576649812611	0.650423350187389	1.12260559879628	1.12269118362058	789.639693507507	703.344319538661
gene:Smp_176760	0.00479842162110611	0.995201578378894	0.670511340121088	0.670204859889514	353.747940740473	527.825534941945
gene:Smp_176780	0.0643663651073678	0.935633634892632	2.42164962789627	2.42363756069947	850.969640142779	351.106707358333
gene:Smp_176810	1.04630304420539e-10	0.99999999989537	1.47547597470508	1.4760671960317	582.824476904557	394.846330708701
gene:Smp_176820	0.17582937447497	0.82417062552503	0.61394676364843	0.613224394819644	160.894519659522	262.380930658989
gene:Smp_176840	0.142871912262322	0.857128087737678	1.16017325164941	1.16026682060357	975.151865976796	840.453459490738
gene:Smp_176850	0.610891524719898	0.389108475280102	0.781697856038329	0.78091240395748	106.55172623876	136.447976206717
gene:Smp_176910	0.999999999992273	7.72716817295089e-12	0.797986799760298	0.797657690797726	240.380452907109	301.36044459096
gene:Smp_176930	0.921818305198347	0.0781816948016527	0.999784383110865	0.999784240694267	743.161546562481	743.321927343054
gene:Smp_176940	0.934396955065157	0.0656030449348433	1.0281995510141	1.02821309570743	1051.02400553266	1022.18472784435
gene:Smp_176950	0	1	0.322077148904626	0.32078940690161	82.9047985310896	258.461123881346
