	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.isoforms.results_Mean
transcript:Smp_018240.1	0.258814320778218	0.741185679221782	1.96273392929868	1.96283488805763	10734.1512231347	5468.69309288058
transcript:Smp_018240.2	0.136091664806633	0.863908335193367	0.270854707439871	0.270729342848995	903.008376804901	3335.49241470715
transcript:Smp_018250.1	0.98584021827547	0.01415978172453	0.880434317295552	0.880427596705281	8982.85446023967	10202.8329070774
transcript:Smp_018250.2	0	1	0.261036829128688	0.261026108213677	10318.0241283316	39528.7336913599
transcript:Smp_018260.1	1.28785870856518e-14	0.999999999999987	0.680558234694346	0.680501952828046	2214.99470815392	3254.94716646918
transcript:Smp_018280.1	0.999997643528393	2.35647160738303e-06	1.29106861473191	1.29137347511787	707.069614392728	547.530760296466
transcript:Smp_018290.1	0.999921587258503	7.84127414965779e-05	0.672018693148295	0.671474048083282	231.882563790371	345.338512652583
transcript:Smp_018290.2	0.786741956049635	0.213258043950365	1.20997284532754	1.21848058717879	17.236044995615	14.1437297984744
transcript:Smp_018310.1	0.473043950290348	0.526956049709652	0.588813266398516	0.588414953684163	348.343915747575	592.010841017846
transcript:Smp_018310.2	0.302538637795777	0.697461362204223	0.565325606769676	0.563522802982283	77.9100387900533	138.26308917702
transcript:Smp_018360.1	3.32833760552376e-12	0.999999999996672	0.526618298666968	0.526489154551628	1106.73697771124	2102.11683042592
transcript:Smp_018360.2	0.945688578820845	0.054311421179155	1.13747369436466	1.13757279106638	905.017280566468	795.567467810282
transcript:Smp_018360.3	8.71964484838728e-06	0.999991280355152	4.38131419213755	4.50977670604703	68.0647759486155	15.0849327174749
transcript:Smp_018400.2	0.103012310786957	0.896987689213043	0.829137605447617	0.828909160589104	355.534619215639	428.920739482906
transcript:Smp_018400.3	0.999999972435201	2.75647993194616e-08	0.214431110742378	0.19766504688917	5.30135232027505	26.8604680157899
transcript:Smp_018400.4	1	3.16029023541403e-17	0.75569409129272	0.752808334294249	36.5394379237325	48.540788107304
transcript:Smp_018430.1	0.0415853643833057	0.958414635616694	2.27233532652155	2.32098604907132	34.8002299131716	14.9880349632433
transcript:Smp_018430.2	0.834281671034574	0.165718328965426	0.804175692913101	0.803915725065166	347.269825079582	431.975361464886
transcript:Smp_018430.3	0.170279979881189	0.829720020118811	1.9734393202827	2.02150620804475	23.4679423388267	11.6040837190577
transcript:Smp_018440.1	0.999660529705037	0.000339470294962652	1.45644245942538	1.45745279291697	377.595102956393	259.075649148641
transcript:Smp_018460.1	0.339350288211948	0.660649711788052	1.13761827692106	1.13773988032527	738.396370947637	649.001591943614
transcript:Smp_018500.1	0.999999999999597	4.03472268120835e-13	0.624260131060849	0.622062609388747	60.9872535974621	98.0464539273617
transcript:Smp_018530.1	0.974134918394666	0.0258650816053338	1.0012794615388	1.00127961866764	4675.71316870328	4669.73767240852
transcript:Smp_018550.1	0	1	0.64057220311361	0.640509924797747	2119.92592927943	3309.75281116775
transcript:Smp_018570.1	2.59792187762287e-14	0.999999999999974	1.84450135034881	1.84687727564811	376.457660193231	203.830106301119
transcript:Smp_018580.1	0.999990894517058	9.10548294170609e-06	1.37924246541494	1.3798921095672	461.95452831266	334.77307840861
transcript:Smp_018590.1	1	7.21295829361403e-18	0.934813087339651	0.925579453556984	3.73734383263887	4.03864630285159
transcript:Smp_018610.1	0.9403537746544	0.0596462253456004	0.978318570522276	0.97831212754616	1887.98525708505	1929.83958882253
transcript:Smp_018620.1	0.810428856725984	0.189571143274016	0.87888691756072	0.878826739011492	1014.30927129077	1154.16433979272
transcript:Smp_018620.2	0.00135326973856131	0.998646730261439	2.45872508432299	2.46140709604731	767.737300813511	311.903986941214
transcript:Smp_018640.1	0.429142155998274	0.570857844001726	0.857144615373851	0.856944071677265	350.065847091196	408.506563287503
transcript:Smp_018680.1	0.0376177265178426	0.962382273482157	0.874607513111149	0.874538851015203	915.905983319591	1047.30308649851
transcript:Smp_018710.1	0.944247519361749	0.0557524806382508	1.01528614927109	1.0152952745079	975.357742639848	960.663970547731
transcript:Smp_018760.1	1.11022302462516e-16	1	1.6784423162796	1.67856581735155	5288.12637594078	3150.37964887562
transcript:Smp_018790.1	0.000205422784722908	0.999794577215277	0.796282395200193	0.796207270791839	1238.20398996284	1555.1302698589
transcript:Smp_018800.1	0.984200645638994	0.0157993543610057	0.987978491629479	0.987892685550282	79.3629909852298	80.3357623952514
transcript:Smp_018870.1	0.582251347962169	0.417748652037831	0.837545183316684	0.837210015055455	232.705972280181	277.956063586527
transcript:Smp_018880.1	0.998393842704042	0.00160615729595814	0.882558048195016	0.837873061072577	1.2528795229363	1.49724445218428
transcript:Smp_018930.1	0.9960409388263	0.00395906117369986	1.03353848395861	1.03368510037708	135.59357775184	131.174610963603
transcript:Smp_018940.1	1	2.93979736839257e-18	1.11406149859872	1.11544466704643	52.7414136040381	47.281824652959
transcript:Smp_018950.1	0.887352163663254	0.112647836336746	0.94369533885744	0.943601627857525	325.125603919494	344.558718748105
transcript:Smp_018950.2	0.806794412671014	0.193205587328986	0.65456691391651	0.651768051236064	46.1214897942987	70.7689983059332
transcript:Smp_018950.3	0.0102617222762856	0.989738277723714	14.6879185476972	29.1761618142381	15.7978174689088	0.53180592942813
transcript:Smp_018980.1	0	1	1.75486905428348	1.75682873737451	388.084308874441	220.896170657492
transcript:Smp_018990.1	0.961453184207023	0.0385468157929767	1.04821071241759	1.04821822717631	3856.56948476749	3679.16613411127
transcript:Smp_019010.1	0.374686360863613	0.625313639136387	1.22152736733572	1.22157486671759	3267.23414159435	2674.6063748224
transcript:Smp_019030.1	0.911987027511151	0.0880129724888491	1.05755110396911	1.05755674172925	6191.16119565834	5854.21129268918
transcript:Smp_019040.1	0.00227102877948671	0.997728971220513	1.32254876614747	1.32318313095194	385.822077641237	291.583860755809
transcript:Smp_019050.1	0.0395214061148319	0.960478593885168	0.713753138678531	0.713560152159098	606.958873257327	850.610471758063
transcript:Smp_019060.1	0.731692468740631	0.268307531259369	0.864089746987659	0.86338430291415	95.3828559020834	110.477132531953
transcript:Smp_019060.2	0.870984204802193	0.129015795197807	0.871137737326161	0.871043265426547	681.362972567781	782.23928612945
transcript:Smp_019100.1	0.597363812505203	0.402636187494797	1.32608069178516	1.32627789612089	1257.65573015471	948.257126997394
transcript:Smp_019130.1	0.812035768503367	0.187964231496633	1.15096276682485	1.15136013669297	250.836574282636	217.859775310389
transcript:Smp_019170.1	0	1	1.44785550604863	1.44800608066935	2469.88559978496	1705.7118424409
transcript:Smp_019190.1	0.984004790262622	0.0159952097373779	0.992764257944876	0.992758612563384	729.708766792403	735.031486981624
transcript:Smp_019260.1	0.965411932436679	0.0345880675633208	1.02124800179886	1.02125773912317	1278.00482293367	1251.40261992388
transcript:Smp_019280.1	0.878144692398574	0.121855307601426	1.06355722542394	1.06362935033546	537.50677239293	505.350981457876
transcript:Smp_019310.1	0.001743001331038	0.998256998668962	0.586814506604331	0.586667269889652	944.144087068142	1609.3419027331
transcript:Smp_019340.1	0	1	0.766900844006896	0.766820148782247	1270.29630201592	1656.57962409012
transcript:Smp_019350.1	1.64878287689518e-08	0.999999983512171	0.616336670273883	0.616307088554926	4584.00593413348	7437.86637569083
transcript:Smp_019380.1	0.999871964668394	0.000128035331605985	1.02718116696489	1.02720413760716	697.055824509453	678.594961749129
transcript:Smp_019430.1	0.925586217158939	0.0744137828410614	1.10732525530008	1.10736426280552	1747.28537394612	1577.87672854525
transcript:Smp_019440.1	0.000800283622494957	0.999199716377505	0.806704234275819	0.806635559911735	1302.03840074185	1614.16183354069
transcript:Smp_019460.1	1	3.06874895408873e-17	0.592064148159538	0.425519566403813	0.587727136116663	1.39469953278113
transcript:Smp_019490.1	0.986478888137857	0.0135211118621429	1.00973984373181	1.00974799863244	691.611343573477	684.934505470847
transcript:Smp_019620.1	0.673703206898961	0.326296793101039	0.980498823461564	0.979636242355232	12.691288686391	12.9553111402399
transcript:Smp_019620.2	0.804379005618761	0.195620994381239	0.873300038968729	0.873164430572151	467.841479348269	535.801426768385
transcript:Smp_019630.1	0	1	0.696317291619572	0.696260540560289	2136.67226615757	3068.7870115873
transcript:Smp_019630.2	0.269276882274519	0.730723117725481	2.47814527946996	2.61375233812414	16.3288441332569	6.24110646289584
transcript:Smp_019630.3	0.805946776137846	0.194053223862154	0.85571833465088	0.854110113354916	43.9341706812937	51.4402404247182
transcript:Smp_019640.1	0.113003395919941	0.886996604080059	0.844043428867137	0.84397527164623	1107.48964881659	1312.2318227448
transcript:Smp_019680.1	0.0111055431185657	0.988894456881434	0.086190144838486	0.0825370618430331	11.8304272536826	143.445885020483
transcript:Smp_019680.2	0.0311418201635277	0.968858179836472	1.24060059039345	1.24074481792648	1186.996383223	956.678568086638
transcript:Smp_019690.1	0.00208516065525211	0.997914839344748	1.08802414897783	1.08804119192474	3222.72467882612	2961.95017461905
transcript:Smp_019730.1	2.67364685946347e-10	0.999999999732635	0.47969719753208	0.479665861600342	4567.44664580288	9522.15326291008
transcript:Smp_019750.1	0.837427238274735	0.162572761725265	0.879055109244085	0.879043641432257	5316.65719791032	6048.23032313991
transcript:Smp_019760.1	1	1.00029622044852e-16	1.2165604919402	1.21803454879035	102.613464896521	84.2433284449423
transcript:Smp_019790.1	0.467762648301733	0.532237351698267	1.47892480474186	1.47997543713712	386.885003811985	261.409881778847
transcript:Smp_019790.2	2.55351295663786e-15	0.999999999999997	1.87644673917718	1.87736867233765	1023.51329328739	545.180355186299
transcript:Smp_019820.1	0.835087189577395	0.164912810422605	1.12603137670905	1.12620684446333	463.887033921802	411.901041210961
transcript:Smp_019840.1	0.0012452993630776	0.998754700636922	1.3451182961825	1.34533707128258	1217.0816217996	904.664113112254
transcript:Smp_019840.2	2.17681428438254e-12	0.999999999997823	0.0108148294571641	0.000187340211577862	0	53.3688230288393
transcript:Smp_019880.1	0.0139286099764108	0.986071390023589	0.889369033596787	0.889310278398096	960.287480659028	1079.81276150997
transcript:Smp_019890.1	0	1	4.78136375187456	4.81621017969261	299.711360020465	62.2217857481035
transcript:Smp_019890.2	0.00282995515233564	0.997170044847664	0.66274121567797	0.662285637179196	281.159014425797	424.533427550914
transcript:Smp_019900.1	0.849194722796639	0.150805277203361	1.05718596729432	1.05720589915603	1739.4852808783	1645.36038836706
transcript:Smp_019920.1	0.402831398480121	0.597168601519879	0.876926674335268	0.876705366878421	279.594157425995	318.916024625066
transcript:Smp_019920.2	0.196294888474483	0.803705111525517	1.57039365578364	1.5790339063611	59.7708210048643	37.8491116783741
transcript:Smp_019950.1	0.000930987242088399	0.999069012757912	0.546614368805827	0.546533215228849	1751.04068568057	3203.91363517622
transcript:Smp_019980.1	0.933234540243332	0.0667654597566683	0.971955538685529	0.971945092058777	1496.34564448867	1539.53750809955
transcript:Smp_019990.1	0	1	0.577645786116997	0.577469515989032	793.494229196152	1374.0958310881
transcript:Smp_020040.1	0.947941922751136	0.0520580772488639	0.986506934042226	0.986503453776922	2193.39572291909	2223.40413455921
transcript:Smp_020040.2	0.851624274265167	0.148375725734833	0.905929618700887	0.905829904435833	490.06701770563	541.015434582952
transcript:Smp_020050.1	0.963379607266986	0.0366203927330137	1.0275805553567	1.02758777245569	2252.05719018443	2191.59567160364
transcript:Smp_020060.1	7.48920969684264e-09	0.99999999251079	1.26826630682338	1.26845175467731	1052.29187185395	829.585503316284
transcript:Smp_020070.1	0.752781761899378	0.247218238100623	1.60533937854392	1.60541056710418	7828.82076232008	4876.51873522666
transcript:Smp_020070.2	0.278065518018895	0.721934481981105	1.86457123887289	1.86502643410187	2031.45874585856	1089.23394245213
transcript:Smp_020080.1	0.321147764289443	0.678852235710557	0.615486289964309	0.615179656403469	442.391080547239	719.131271890641
transcript:Smp_020090.1	0.157689971619362	0.842310028380638	0.774405500332405	0.774048706750368	280.66377325078	362.594795800399
transcript:Smp_020120.1	0.699965560265816	0.300034439734184	0.636820390144555	0.636356581961084	285.752779822733	449.050774922901
transcript:Smp_020120.2	0.000164074513998469	0.999835925486002	2.2000511271895	2.21809871164044	84.5731016997	38.1231548753053
transcript:Smp_020130.1	0.892724148993294	0.107275851006706	1.09509072672478	1.09522319348556	450.864789861725	411.663887608981
transcript:Smp_020200.1	1	2.06011117314498e-16	1.1226893156057	1.12285339362099	481.495748684716	428.813345434218
transcript:Smp_020220.1	0.94907045390744	0.0509295460925601	1.01267702783129	1.01268346432014	1143.82718781782	1129.50107440638
transcript:Smp_020270.1	0.956951368713884	0.0430486312861162	1.07796020084196	1.0779989522931	1243.71793354567	1153.72760883537
transcript:Smp_020270.2	0.169119758752627	0.830880241247373	3.7836294642281	4.11863848557488	19.6159490361406	4.75515457835849
transcript:Smp_020300.1	1.3177237079276e-12	0.999999999998682	2.90105334936915	2.90321589270479	1463.61860579219	504.130463501181
transcript:Smp_020300.2	0.019760622155797	0.980239377844203	2.44403056456651	2.45837413542518	141.924885360518	57.7252662945953
transcript:Smp_020300.3	0.0236422794867558	0.976357720513244	1.59960778576936	1.60164287550116	270.617208239623	168.958508760071
transcript:Smp_020300.4	0.890928041833702	0.109071958166298	1.16486661703625	1.16603736121126	94.1584143601887	80.7493457060139
transcript:Smp_020340.1	0.190301845813421	0.809698154186579	1.5323303390275	1.53267456707268	1359.2639368007	886.85402580349
transcript:Smp_020370.1	1.2156020634535e-10	0.99999999987844	0.757031241083774	0.75701722032651	7523.26252835994	9938.03675290619
transcript:Smp_020400.1	0.621181486606581	0.378818513393419	1.27340013404041	1.27478147562202	144.685642513851	113.49623246486
transcript:Smp_020400.2	0.698493785747618	0.301506214252382	0.897485084336768	0.897254448466394	228.706710665669	254.897301999557
transcript:Smp_020400.3	0.802172598529712	0.197827401470288	0.782537278151902	0.781347237217217	81.8721185686727	104.786068467968
transcript:Smp_020450.1	0.924501206238327	0.0754987937616729	1.20979368858895	1.20991495414891	1200.40622722157	992.139260661037
transcript:Smp_020450.2	3.28296756446633e-09	0.999999996717032	0.0792166346848601	0.0776462805294329	26.0997422276318	336.255202268568
transcript:Smp_020480.1	0	1	0.507809209325868	0.50714312989978	214.901710859687	423.759342793142
transcript:Smp_020480.2	0.999999999999993	6.68259874581641e-15	1.68944529567612	1.70067991810354	59.8430085906777	35.1835763770415
transcript:Smp_020540.1	0.719266188035555	0.280733811964445	0.883759004272093	0.883701265068443	1020.26226105195	1154.53430290187
transcript:Smp_020550.1	0.491679701520039	0.508320298479961	2.06703834483573	2.07535797628908	152.63796802816	73.5425965988326
transcript:Smp_020550.2	0	1	8.75766693894395	8.76709373457826	4137.55432591245	471.932521795279
transcript:Smp_020550.3	0.0377521248049741	0.962247875195026	0.74034578144222	0.740314587336503	3533.94667532459	4773.57779061619
transcript:Smp_020590.1	0.0195084752365242	0.980491524763476	1.24881396342253	1.24904983638971	755.601252183407	604.938842047367
transcript:Smp_020760.1	4.44089209850063e-16	1	0.588823567659525	0.588726938319058	1436.65389534996	2440.27904036894
transcript:Smp_020760.2	0.00610120838678285	0.993898791613217	0.537205206905608	0.536525474368862	209.479771610952	390.446337338658
transcript:Smp_020770.1	0.924422299184401	0.0755777008155989	1.05712156803511	1.05714352127438	1577.44701312181	1492.17812902547
transcript:Smp_020800.1	0.992373008686095	0.00762699131390529	1.00938612220212	1.00938986137883	1453.07568188072	1439.55833477187
transcript:Smp_020800.2	1	4.4674622768805e-16	5.18458354064601	245.164177016137	2.44164177016137	0
transcript:Smp_020920.1	1	3.04624724554569e-17	1.73281903992851	2.81131069597905	1.08549618835683	0.379674535057149
transcript:Smp_021040.1	0.924278623604445	0.0757213763955553	1.04170366047201	1.04174866908556	553.548553931774	531.364380749325
transcript:Smp_021040.2	5.23422067466583e-06	0.999994765779325	5.57880410167149	5.891283739883	49.4965144923312	8.39334919827073
transcript:Smp_021040.3	1.05211308554232e-08	0.999999989478869	0.727646165439151	0.727457825465698	603.272712165814	829.292663394416
transcript:Smp_021060.1	1	6.13518745709027e-17	3.04352817284389	120.23680569051	1.1923680569051	0
transcript:Smp_021070.1	0.846681895433048	0.153318104566952	1.13378475616817	1.13419649921447	211.334393472486	186.328428675156
transcript:Smp_021080.1	0.978071667845557	0.0219283321544431	0.988155854413482	0.988148942762918	971.095569548797	982.742222386165
transcript:Smp_021080.2	0.571470985793311	0.428529014206689	1.9367906968017	2.06499995169322	8.64297222248366	4.18030141641823
transcript:Smp_021100.1	2.22044604925031e-16	1	1.75313273610581	1.75379767054535	1139.17499956517	649.543263011768
transcript:Smp_021130.1	0.568299412389699	0.431700587610301	1.3026411875773	1.30332755624523	329.558906301984	252.85728936465
transcript:Smp_021130.2	0.568299412389699	0.431700587610301	1.3026411875773	1.30332755624523	329.558906301984	252.85728936465
transcript:Smp_021140.1	0.885288528625197	0.114711471374803	0.798083486990164	0.798060497758581	4019.79760910794	5036.96103214343
transcript:Smp_021160.1	0.850603123343553	0.149396876656447	1.05442552838206	1.05447636957209	647.350012060733	613.906092139111
transcript:Smp_021170.1	0.0758896076272045	0.924110392372795	9.02734339345318	9.24329726988179	197.032463550793	21.3073349074072
transcript:Smp_021170.2	0.948213725937671	0.0517862740623295	1.08591372170277	1.08594855666456	1535.94508966902	1414.38028602482
transcript:Smp_021170.3	0.852069695918675	0.147930304081325	0.863459977830145	0.863150667677214	218.501588872078	253.145789660808
transcript:Smp_021220.1	5.02445495209614e-08	0.99999994975545	0.539205170559612	0.539134550982219	2017.43506940807	3741.99663959044
transcript:Smp_021280.1	0	1	0.00356792405612528	6.13637014289835e-05	0	162.952790169577
transcript:Smp_021290.1	0.977152785353635	0.0228472146463654	1.01069713171355	1.01070185256114	1313.37634183593	1299.46950378025
transcript:Smp_021300.1	0.908802379770844	0.0911976202291559	1.15390861960883	1.15403863681899	783.427796507231	678.856176150491
transcript:Smp_021330.1	1.83843495982217e-10	0.999999999816157	1.2743886769773	1.27467463559848	701.42011220807	550.271689631907
transcript:Smp_021340.1	4.9246384747903e-11	0.999999999950754	1.16604041492878	1.16607090254301	3641.96867611527	3123.28093211461
transcript:Smp_021370.1	0.528780697479198	0.471219302520802	1.10425142559838	1.1043716014015	549.407224321735	497.483075360231
transcript:Smp_021370.2	0.387415924795198	0.612584075204802	1.36090168260578	1.3614681154612	497.463574617662	365.384950471639
transcript:Smp_021390.1	0.582293391344684	0.417706608655316	1.61428111281351	1.62286472986137	66.5941394212161	41.0310912232381
transcript:Smp_021390.2	0.392787355340142	0.607212644659858	0.534030685495495	0.532540847389694	95.5097628917695	179.356077475502
transcript:Smp_021460.1	0.999999999999999	7.13198760438324e-16	4.6789995302819	7.39428350082512	5.73556371425544	0.767027782829033
transcript:Smp_021540.1	0.999999999999502	4.98411566740648e-13	1.17139148136251	1.1715399241862	775.717503323492	662.133463751221
transcript:Smp_021540.2	0.521431744220297	0.478568255779703	1.40903993439074	1.41205450639576	109.868717136797	77.804784513708
transcript:Smp_021550.1	0.198805855513778	0.801194144486222	1.30355886071844	1.30439110250512	272.839583344718	209.167740342374
transcript:Smp_021590.1	0.899103296808262	0.100896703191739	1.01158970347505	1.0116355910686	146.518874111261	144.833533980928
transcript:Smp_021590.2	0.595342357614805	0.404657642385195	0.990174413427045	0.98914210160419	5.38918667824352	5.44845401736223
transcript:Smp_021600.1	0.831272548280893	0.168727451719107	1.13637348884653	1.13649867984549	709.972840954493	624.700660509538
transcript:Smp_021600.2	0.559596670911604	0.440403329088396	0.764621095068292	0.76422632959068	261.309873072582	341.930421252621
transcript:Smp_021600.3	0.594478427008374	0.405521572991626	1.5986548574627	1.65110121268925	10.7982894247417	6.5361095550512
transcript:Smp_021730.1	0.624121170596846	0.375878829403154	0.839912958279044	0.839899420326625	5695.76136987579	6781.48220255538
transcript:Smp_021750.1	1.93041126805849e-06	0.999998069588732	1.3455396540943	1.34583793211815	894.101071081176	664.34270528746
transcript:Smp_021760.1	0.00626655092816542	0.993733449071835	0.82537358622084	0.825314249948214	1392.92576132486	1687.75409884146
transcript:Smp_021790.1	0.0138104370873947	0.986189562912605	0.497992515888462	0.497546707238121	321.295106538957	645.768781900737
transcript:Smp_021800.1	1.28079341576992e-08	0.999999987192066	0.748872476446589	0.748701108778747	629.20051927015	840.392814811501
transcript:Smp_021830.1	2.71154727132794e-05	0.999972884527287	0.735766783332375	0.735342746049396	262.771781166433	357.349588543192
transcript:Smp_021830.2	0.999999951068211	4.89317892659372e-08	0.188934409230481	0.170056394225675	4.18000640794178	24.6289230291534
transcript:Smp_021830.3	0.999999999999918	8.21427134829325e-14	11.9508343571547	639.964769727586	6.38964769727586	0
transcript:Smp_021910.1	0.416445984950657	0.583554015049343	0.894106790686398	0.894006747650409	542.670373834578	607.010445047901
transcript:Smp_021910.2	4.16485812715361e-06	0.999995835141873	0.329134978396671	0.32728932098079	68.2141231384397	208.442029335978
transcript:Smp_021920.1	0	1	0.537310404892207	0.537305822870187	31115.4466625794	57910.1323028815
transcript:Smp_021960.1	3.45877865260968e-05	0.999965412213474	2.49319838546406	2.50932762981384	133.214141328369	53.081569130115
transcript:Smp_021960.2	0.754104994052132	0.245895005947868	0.800810006960292	0.799937010823389	104.662610667933	130.841066086056
transcript:Smp_021960.3	0.403510611333525	0.596489388666475	3.44773199316838	4.36291747908939	6.68196729715281	1.52382852855368
transcript:Smp_021960.4	0.0534109485904877	0.946589051409512	0.157944313812697	0.155180698975946	27.1058405738464	174.727198329346
transcript:Smp_021960.5	0.54995967259871	0.45004032740129	1.60770889982182	2.1158766449423	1.44111194335344	0.675820672401726
transcript:Smp_022020.1	0	1	1.51540302767315	1.51583561307734	1035.72649813199	683.267585772851
transcript:Smp_022070.1	0.299472435600354	0.700527564399646	2.60982745466278	2.63410796332494	100.146050653287	38.0127583864346
transcript:Smp_022090.1	0.973547673773746	0.0264523262262543	1.00475098835657	1.00475301905983	1348.08001052435	1341.70282389954
transcript:Smp_022110.1	0.062890677773658	0.937109322226342	1.14888996440283	1.14901387739735	791.754304731156	689.07158578954
transcript:Smp_022130.1	2.93115684790735e-06	0.999997068843152	0.548379213165456	0.547918243736496	307.840335094136	561.844507699486
transcript:Smp_022130.2	0.822590437712233	0.177409562287767	0.878425321411941	0.878319553959977	578.972864355463	659.183868273876
transcript:Smp_022140.1	1	1.70925702574021e-18	1.07031643194357	1.07042402363464	401.185460133764	374.79050080668
transcript:Smp_022170.1	0.250862345333892	0.749137654666108	1.10930329406973	1.10935168155483	1437.10498115076	1295.44481838235
transcript:Smp_022320.1	0.257849931080477	0.742150068919523	0.805565520732634	0.80542901294195	657.898025004952	816.831725879534
transcript:Smp_022330.1	3.14368777099006e-06	0.999996856312229	1.14869295160917	1.14871448712291	4548.50168870128	3959.64380404801
transcript:Smp_022340.1	2.93265411954735e-12	0.999999999997067	0.480642905953918	0.480615551417294	5233.06062373165	10888.2573652564
transcript:Smp_022400.1	0.939820394593902	0.0601796054060979	0.921209800395748	0.921206510298031	12651.5032082227	13733.6241708328
transcript:Smp_022430.1	1	9.65005630724103e-19	0.972329200593813	0.972278608780729	304.957994656072	313.653174219694
transcript:Smp_022430.2	0.28436820970402	0.71563179029598	1.44369339976715	1.44929422783081	65.8329621823803	45.4210525205975
transcript:Smp_022450.1	0.951210256042663	0.0487897439573375	0.950829420966863	0.950770823956666	457.528645387167	481.219160443842
transcript:Smp_022470.1	0.488135169387839	0.511864830612161	0.698869393078283	0.698520894190089	346.132538735101	495.526413604981
transcript:Smp_022470.2	0.654396355203207	0.345603644796793	0.652388496924824	0.650348654041712	63.5473437628399	97.7181084043936
transcript:Smp_022470.3	0.804146006236161	0.195853993763839	0.778547387393173	0.776943009935722	61.4914693274788	79.1482761425023
transcript:Smp_022470.4	1.18038534502318e-09	0.999999998819615	0.679081341083041	0.678726972438994	352.488165349941	519.341933345517
transcript:Smp_022500.1	0.887030697307064	0.112969302692937	0.934606861876741	0.934590018257359	2080.83613952258	2226.47016656815
transcript:Smp_022540.1	0.960878974574315	0.0391210254256849	0.994332691021542	0.994331370267916	2446.84532149956	2460.79471225631
transcript:Smp_022570.1	0.000297850632572594	0.999702149367427	0.700769232976759	0.700584314326715	650.131683954656	927.989201037585
transcript:Smp_022640.1	0.105568000569258	0.894431999430742	1.14041857257615	1.14043997876719	4290.21096774492	3761.88983481868
transcript:Smp_022660.1	0.993777025531764	0.00622297446823619	1.26460505630702	1.26479962152177	986.443774429345	779.918897545423
transcript:Smp_022660.2	0.723215594916711	0.276784405083289	1.29412852913721	1.29577518902312	132.724853895924	102.426637944883
transcript:Smp_022700.1	0.593028443805307	0.406971556194693	1.12500820268424	1.12514139335776	605.601159599271	538.243381463414
transcript:Smp_022740.1	0	1	7.78157219814504	8.08669935700598	103.062519670479	12.7359319457921
transcript:Smp_022810.1	5.20193973119198e-07	0.999999479806027	0.650943270005728	0.650827322745453	1123.62012042047	1726.45427270531
transcript:Smp_022810.2	0.881017042115469	0.118982957884531	0.928488452360555	0.928285339956184	187.421807152581	201.901846589572
transcript:Smp_022850.1	0.0294523454767698	0.97054765452323	0.769636360373737	0.769562962937756	1385.14786272937	1799.91791940196
transcript:Smp_022870.1	5.87890929537593e-06	0.999994121090705	0.234568908421725	0.229504760420728	19.8836044533954	86.6705743677232
transcript:Smp_022890.1	6.98219260186761e-12	0.999999999993018	0.598514166274905	0.598395411210863	1160.17811722225	1938.82190861138
transcript:Smp_022890.2	0.689305895163435	0.310694104836565	1.12017444304844	1.12499832543789	16.0627190778614	14.2768826685634
transcript:Smp_022960.1	0.0710137138341013	0.928986286165899	1.19432274174567	1.19442800070526	1264.5708565291	1058.72343205485
transcript:Smp_022990.1	0	1	0.588926381952239	0.588840301675812	1612.623026423	2738.649398539
transcript:Smp_023010.1	2.14625315964057e-07	0.999999785374684	0.424296054188148	0.42330560229445	141.094838638253	333.330352391796
transcript:Smp_023150.1	0.99999999999731	2.69014890332554e-12	0.870911920764687	0.870840055216051	897.059024494473	1030.10915807193
transcript:Smp_023160.1	2.12991873260737e-06	0.999997870081267	0.7420004945351	0.741802219542114	553.545448247879	746.220509514473
transcript:Smp_023170.1	0.999999999999989	1.11485585821087e-14	1.15879352443501	1.1589359618542	740.942217217818	639.328360018059
transcript:Smp_023230.1	0.999992876993392	7.12300660808905e-06	0.807603165628322	0.80749039684033	790.065230041885	978.422973486013
transcript:Smp_023250.1	0.999999999999982	1.83394000285386e-14	1.16375062190525	1.16389953579348	733.971849324803	630.613027806617
transcript:Smp_023250.2	0.999989776081038	1.02239189624426e-05	2.16952046322973	2.1839602307244	101.431210088834	46.4382863111417
transcript:Smp_023250.3	0.996075678989682	0.0039243210103184	0.0261524161201105	0.000460035436252259	0	21.7274558826736
transcript:Smp_023270.1	0.912402347080219	0.087597652919781	1.04579882275246	1.04583540619867	750.843331217912	717.935985350658
transcript:Smp_023360.1	0.000930209584091179	0.999069790415909	0.867860461885834	0.867831449125597	2266.72729707569	2611.94569641961
transcript:Smp_023470.1	0.00187471868029476	0.998125281319705	1.77006898037104	1.78074664101419	73.6408426890645	41.3495291956401
transcript:Smp_023550.1	0	1	1.50324650032813	1.50332958930513	5221.71057157572	3473.42696866187
transcript:Smp_023620.1	0	1	1.48541787973058	1.4858715644417	911.717317046749	613.587661376151
transcript:Smp_023660.1	0.00029684978398159	0.999703150216018	0.847451677923025	0.847365749121878	862.693696393623	1018.09074019116
transcript:Smp_023700.1	0.998410158456148	0.00158984154385179	1.09716686975199	1.09724409904001	791.691569152041	721.526410945119
transcript:Smp_023710.1	0.52894158059174	0.47105841940826	0.561170682894692	0.546333280329816	9.25653737043781	16.9513269117409
