	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.isoforms.results_Mean
transcript:Smp_030260.1	0	1	2.07283731343769	2.07608043437012	399.447842700356	192.399617704216
transcript:Smp_030280.1	0.931375187805365	0.0686248121946352	0.847807411541953	0.843016306528275	15.565781237114	18.4662514277553
transcript:Smp_030280.2	0.990925510714347	0.00907448928565325	1.04003531925951	1.04005892603923	1025.92664897105	986.411656778654
transcript:Smp_030290.1	0.0401820509140137	0.959817949085986	0.749672254423879	0.749531786826631	776.914720286209	1036.53672682469
transcript:Smp_030290.2	0.0401820509140137	0.959817949085986	0.749672254423879	0.749531786826631	776.914720286209	1036.53672682469
transcript:Smp_030320.1	0.991661560517517	0.00833843948248327	0.951364603317216	0.951345543275136	1411.95179417357	1484.16344691887
transcript:Smp_030330.1	0.00293183346237269	0.997068166537627	0.846773535540496	0.846681425254269	819.212235040519	967.558450901703
transcript:Smp_030350.1	1	3.96514500357533e-18	1.71337410348879	2.95231413235357	0.978748119563414	0.324906136419565
transcript:Smp_030370.1	0.998757008422961	0.00124299157703934	0.997534444816042	0.997534391283135	26722.5355563431	26788.5857515406
transcript:Smp_030400.1	0.983277346588369	0.0167226534116312	1.10285500469516	1.10297101926717	568.755228188034	515.656520926298
transcript:Smp_030400.2	0.961395653827805	0.0386043461721946	1.14338963552555	1.144963007079	60.6823526004815	52.9981340840158
transcript:Smp_030440.1	0.884795867979784	0.115204132020216	0.792278470843646	0.79169475383034	163.85755603386	206.973253635374
transcript:Smp_030500.1	0.895582636827144	0.104417363172855	1.08514629604543	1.08518272916951	1475.11312394429	1359.32155245956
transcript:Smp_030690.1	0.997835253144168	0.00216474685583157	1.02584621835394	1.02584829061978	7442.00822318991	7254.4917535621
transcript:Smp_030710.1	0.00883084544244817	0.991169154557552	1.28572321869775	1.28636158760151	334.872862663752	260.323382068846
transcript:Smp_030730.1	0.0162950883732023	0.983704911626798	1.28762695326103	1.28764154164746	14766.3465867863	11467.7441141564
transcript:Smp_030760.1	0.892339804000676	0.107660195999324	0.976729730750716	0.975103691329475	8.10665690726856	8.31389106865359
transcript:Smp_030760.2	0.987193921606883	0.0128060783931166	0.98234229830267	0.982303435494182	259.588217647215	264.264976821816
transcript:Smp_030760.3	0.893122099470965	0.106877900529035	0.666886367465764	0.663699177281893	40.3370472218425	60.7811665448787
transcript:Smp_030760.4	0.854023126265872	0.145976873734128	0.677521529920787	0.544438000867911	0.75732773617704	1.39939415498884
transcript:Smp_030780.1	0.99644174918663	0.00355825081337018	2.10043817411847	3.09721340019094	1.97882051828761	0.632132220584155
transcript:Smp_030780.2	0.478684169528667	0.521315830471333	1.45126908661236	1.45150605316413	1607.75820710389	1107.64518586652
transcript:Smp_030780.3	0.465489168147026	0.534510831852974	0.534727201187485	0.534156533077486	253.2978528785	474.21026539504
transcript:Smp_030830.1	0.976063328055979	0.0239366719440208	1.15079729842623	1.15082609392401	3505.36690732842	3045.95578565231
transcript:Smp_030860.1	0.977984276147395	0.0220157238526047	1.00126638923984	1.00126964606924	226.443638698413	226.156487306811
transcript:Smp_030860.2	0.47482101906127	0.52517898093873	1.32603501212614	1.32635064888781	796.866584593278	600.793856251349
transcript:Smp_030870.1	0.974926734454045	0.0250732655459552	0.855788156809932	0.853486582862243	31.0948952413541	36.4345040682902
transcript:Smp_030910.1	0.980120885311582	0.019879114688418	0.980352608241773	0.978321527157708	5.49446739230509	5.61644001946586
transcript:Smp_030920.1	0.991402370867914	0.00859762913208575	1.06991161715191	1.06996084153243	883.869420940483	826.07576560107
transcript:Smp_030920.2	0.985059879227545	0.0149401207724553	0.948862559001417	0.948830615095055	883.467933480302	931.112920598208
transcript:Smp_030930.1	0.88438298810085	0.11561701189915	1.15258547754698	1.19596061867918	2.43706344603244	2.03610704383809
transcript:Smp_030930.2	0.96491074316263	0.0350892568373702	1.09485021663266	1.09513790928002	209.997317393316	191.753352919982
transcript:Smp_030930.3	0.329382560257236	0.670617439742764	0.420252544218757	0.417495280753608	51.0485181081009	122.287234153011
transcript:Smp_031000.1	0.966935698978405	0.0330643010215954	1.06839774406289	1.06846790269055	605.858289754495	567.0339778573
transcript:Smp_031010.1	0.858379460135389	0.141620539864611	0.856078500744397	0.855775657732593	236.540623398126	276.406630060354
transcript:Smp_031010.2	0.958899365128398	0.0411006348716023	0.926278095483667	0.925549816202066	54.4847218289319	58.8682158182986
transcript:Smp_031020.1	0.999718962306331	0.000281037693668868	1.01216619487236	1.01228209499615	61.7956920999636	61.0457989768639
transcript:Smp_031040.1	0.420801121801698	0.579198878198302	1.16623793890805	1.16634658976659	1037.95009528764	889.914233838034
transcript:Smp_031050.1	0.983477137031775	0.0165228629682246	1.05760315074988	1.05763637638733	1066.50101839917	1008.38101435046
transcript:Smp_031070.1	0.936719357328823	0.0632806426711773	0.90930170994674	0.909163279863268	346.460733408925	381.077469195887
transcript:Smp_031070.2	0.782024915022703	0.217975084977297	0.40772826716884	0.404323449572195	40.8983661918343	101.167327793178
transcript:Smp_031100.1	0.676936059470709	0.323063940529291	1.18940707302471	1.1896825679681	475.730044718677	399.878220209204
transcript:Smp_031180.1	0.842155637319972	0.157844362680028	1.73151873149482	1.87509798688871	5.54665933663143	2.95339678005384
transcript:Smp_031180.2	0.923820151716873	0.0761798482831271	0.98526544818152	0.984524973506349	11.3848734834422	11.56398114835
transcript:Smp_031190.1	1	1.3154359183961e-16	6.32618333361354	316.119583562373	3.15119583562373	0
transcript:Smp_031190.2	0.934920402417976	0.0650795975820238	1.1459039068694	1.15127026591449	18.1962512992902	15.8040549950088
transcript:Smp_031190.4	0.86563417466926	0.13436582533074	0.503240170359481	0.486930515393806	8.61630358524776	17.7056766982887
transcript:Smp_031220.1	0.971168651056401	0.0288313489435994	0.827510623542456	0.82655493201047	86.7605571555143	104.968572863219
transcript:Smp_031270.1	0.971926570600203	0.0280734293997973	1.00745661316718	1.00763141221853	24.9911675177856	24.8018183044134
transcript:Smp_031270.2	0.999985473375464	1.45266245356365e-05	0.864863642921816	0.863733718928828	60.0740087859596	69.5531158876994
transcript:Smp_031270.3	0.397342258711003	0.602657741288997	0.509908998200394	0.499297792783671	13.4030549330317	26.853837827625
transcript:Smp_031300.2	0.906503571683777	0.0934964283162229	1.178252623117	1.18577844415629	16.3258465057638	13.7664745060678
transcript:Smp_031310.1	0.997170588150104	0.00282941184989583	1.02080460846677	1.02080754945453	4200.15404566856	4114.54033606769
transcript:Smp_031310.2	0.902880803662965	0.0971191963370355	0.464061204112071	0.240510504519016	0.325373900832312	1.38442516867614
transcript:Smp_031360.1	0.958271731395171	0.0417282686048286	1.09847609874281	1.09853473064197	1073.15553170181	976.896329647552
transcript:Smp_031390.1	0.92473194789946	0.0752680521005404	0.404481703079628	0.333262091543348	1.61083003058736	4.85352955141475
transcript:Smp_031560.1	0.919601451215424	0.0803985487845761	0.828747509069806	0.828238579329739	162.092821132914	195.709959415677
transcript:Smp_031570.1	0.997963906459035	0.0020360935409653	1.06776957631449	1.06777480181927	8054.55775403659	7543.31068926265
transcript:Smp_031570.2	0.471410840728371	0.528589159271629	0.495378362152266	0.48767272138359	18.5655475263538	38.0801918681295
transcript:Smp_031590.1	2.66453525910038e-15	0.999999999999997	0.781827261800022	0.781731244682674	1033.14466152081	1321.61385544688
transcript:Smp_031680.1	1	1.19228496598659e-18	0.810967227950967	0.808689682894548	39.0298444252853	48.2654327785532
transcript:Smp_031690.1	0.984848862183646	0.0151511378163541	1.15268786858208	1.15284590582054	647.836940529658	561.944496484549
transcript:Smp_031690.2	0.944042776253363	0.0559572237466366	0.54096439303353	0.539934763337906	140.001160495378	259.301253881527
transcript:Smp_031710.1	0.620188708927143	0.379811291072857	0.904954109165656	0.90493224489683	2288.0662891798	2528.44039181984
transcript:Smp_031720.1	0.983366283420409	0.0166337165795915	1.07144731350224	1.07146700945957	2260.69379024871	2109.90451000341
transcript:Smp_031730.1	0.912053156773626	0.0879468432263744	1.14240471166397	1.14245180471051	2009.36738569335	1758.81901791425
transcript:Smp_031770.1	0.99320322583421	0.00679677416579033	1.06305706195634	1.06309628983542	993.946907983835	934.954139643189
transcript:Smp_031770.2	0.979856106486229	0.0201438935137707	0.937427456518622	0.937232594956417	175.039575905448	186.762821226504
transcript:Smp_031770.3	0.852426832246557	0.147573167753443	1.63280963173221	1.6480227505236	39.8625560416815	24.1841781622938
transcript:Smp_031880.1	0.993905025550292	0.00609497444970799	0.951192111113302	0.951175179474177	1594.79496448872	1676.65797757522
transcript:Smp_031920.1	0.658850205808763	0.341149794191237	0.717294105815395	0.716100406010264	98.6337810053655	137.741326737764
transcript:Smp_031920.2	0.987732652604493	0.0122673473955071	0.979719484040888	0.979704677349892	780.4887614592	796.657383042872
transcript:Smp_031950.1	0.000106181407893535	0.999893818592106	0.835950397392737	0.83585167779787	807.889030472863	966.547885726029
transcript:Smp_031990.1	0.595434309708064	0.404565690291936	1.25791449467474	1.25858287001523	282.473573280639	224.435747682248
transcript:Smp_032000.1	1	2.13950230387357e-19	1.07783728694006	1.07802430131933	260.964029364483	242.075479005523
transcript:Smp_032060.1	0.991916760946793	0.00808323905320665	1.01986875563347	1.01987690143222	1446.8976010742	1418.69808039902
transcript:Smp_032060.2	1	3.49057409044792e-19	0.988454147831322	0.987968757164862	13.6589083817708	13.8253650180153
transcript:Smp_032120.1	0.946661054697877	0.0533389453021232	1.30000657775044	1.30667808810145	34.1667901046996	26.1454780905196
transcript:Smp_032120.2	0.947222056815043	0.052777943184957	1.15278768783769	1.15286291086368	1361.97171368183	1181.38086689977
transcript:Smp_032150.1	0.999999999999995	5.01126560522452e-15	1.19041665469162	1.19066891306092	522.754890335745	439.041431175642
transcript:Smp_032180.1	0.936017547856569	0.0639824521434315	0.911392700328059	0.911386704806911	7834.30990205774	8596.03365604339
transcript:Smp_032230.1	0.60092901274518	0.39907098725482	0.839821789291642	0.839664047755206	495.918400287459	590.617170013169
transcript:Smp_032240.1	0.00215307551888699	0.997846924481113	0.823188812394648	0.823074739411678	742.021370562266	901.525832690794
transcript:Smp_032250.1	0.829520729046646	0.170479270953354	0.858651313182991	0.858459832117501	368.578661895229	429.35040581661
transcript:Smp_032250.2	0.022300271721897	0.977699728278103	0.577647649218859	0.575018616136428	53.7199974470232	93.4304486032768
transcript:Smp_032260.1	0.995242753752231	0.00475724624776875	0.965904114564594	0.965899926829143	4574.14543085681	4735.63114025026
transcript:Smp_032260.2	0.995242753752231	0.00475724624776875	0.965904114564594	0.965899926829143	4574.14543085681	4735.63114025026
transcript:Smp_032280.1	0.975992691943784	0.0240073080562162	1.14553386208476	1.14561080771057	1260.2880683428	1100.10014199615
transcript:Smp_032310.1	0.993479470400373	0.00652052959962738	1.01370466529	1.0137119835168	1104.15302372979	1089.21755347056
transcript:Smp_032320.1	0.826279108418539	0.17372089158146	0.66734235170382	0.666652457207861	186.959328029415	280.449969820704
transcript:Smp_032320.2	0.980533742821206	0.0194662571787939	0.913165933722767	0.91312401744459	1100.24472141419	1204.92459858092
transcript:Smp_032370.1	0.86284235125054	0.13715764874946	2.38473720985587	3.04779097977425	3.69219971718352	1.20471575372198
transcript:Smp_032420.1	0.956746312651773	0.0432536873482268	0.91243917416324	0.91239491620194	1049.912761941	1150.72280582442
transcript:Smp_032480.1	0.00899646841853918	0.991003531581461	1.18227081469168	1.18242444850776	815.932899907416	690.049226140959
transcript:Smp_032490.1	1	6.12753483466867e-19	1.0948361609757	1.09495567042812	505.377266938301	461.549568654225
transcript:Smp_032500.1	0.0256059798210025	0.974394020178997	1.2918349884086	1.2921005266641	825.956844694366	639.233485819806
transcript:Smp_032500.2	0.986479392681182	0.0135206073188183	0.907947618256582	0.906276723653889	29.0304170983012	32.0336532687469
transcript:Smp_032510.1	0.768509163039207	0.231490836960793	1.17881019705254	1.17884458590368	3565.21725491381	3024.33035626568
transcript:Smp_032520.1	0.98038414082582	0.0196158591741804	1.07619809474679	1.07625716646731	807.478969644586	750.265115282231
transcript:Smp_032580.1	1	1.09929481081025e-19	1.03179442670182	1.03180797585249	1408.28571242583	1364.87159171505
transcript:Smp_032640.1	0.961707487793497	0.0382925122065026	1.62228820338043	1.63254853337543	57.5807044092344	35.2665649730247
transcript:Smp_032640.2	0.940444124988476	0.059555875011524	0.47501354350992	0.471191979061602	37.6396419776613	79.8929772379446
transcript:Smp_032720.1	1	6.50186224652578e-19	0.920828784552746	0.911245045943179	4.36848214063512	4.79494479517658
transcript:Smp_032760.1	0.996558062802146	0.0034419371978539	0.941925524640593	0.941921604721076	8116.67988605827	8617.15075454263
transcript:Smp_032770.1	0.981709843097057	0.0182901569029426	1.12011569470199	1.12029889206051	427.228622964279	381.351283129078
transcript:Smp_032770.2	0.930439792469243	0.0695602075307572	0.791482500878536	0.790275222899204	79.3807024069661	100.449561563519
transcript:Smp_032770.3	0.951041967910182	0.0489580320898183	1.18979774183702	1.19230710646407	52.4431352176181	43.9829737340696
transcript:Smp_032780.1	0.835358105301695	0.164641894698305	1.10708221627492	1.10712627092213	1565.22240219351	1413.76947873083
transcript:Smp_032790.1	0.238685537346962	0.761314462653038	0.798843359478799	0.798736059235785	870.939571352454	1090.39973082618
transcript:Smp_032800.1	1	1.75214453481985e-19	1.04549421410701	1.04551590339631	1275.54015109795	1220.00984566124
transcript:Smp_032810.1	0.945162441489165	0.0548375585108349	0.836869694233281	0.836838963016998	2583.75400580696	3087.51832981377
transcript:Smp_032820.1	0.252939203833352	0.747060796166648	1.13322093150113	1.13333864928926	746.002530497614	658.233262916566
transcript:Smp_032920.1	0.978672350299432	0.0213276497005678	0.963433230062739	0.963369232617814	320.154213053257	332.328009366625
transcript:Smp_032920.2	0.83844099937671	0.16155900062329	0.717724933355005	0.714588517290339	37.3968322720733	52.3373738619771
transcript:Smp_032930.1	0.000283353228399674	0.9997166467716	1.22554365746407	1.22581185034591	599.592227290437	489.137031105335
transcript:Smp_032950.1	0.989167497467396	0.0108325025326045	0.984332997480515	0.984324205028001	1020.15424138468	1036.40080466538
transcript:Smp_032970.1	1	2.22893197287384e-18	0.567125421767731	0.432663383524426	0.800155870920926	1.86248540498503
transcript:Smp_032980.1	1	2.30811980701485e-17	0.72092096242773	0.0418351554446769	0	0.229033413255128
transcript:Smp_032990.1	1	2.7432787798226e-18	0.56121007314635	0.361920129105786	0.453489662381461	1.27064074116747
transcript:Smp_033000.1	1	4.33953667822255e-19	0.824784696243392	0.821386950325635	24.626838999008	29.9841933448552
transcript:Smp_033010.1	0.93821814387922	0.0617818561207795	0.696055878035119	0.678194411248145	6.70253997782046	9.88766336391174
transcript:Smp_033020.1	0.999358659534357	0.000641340465643432	1.06818301339537	1.06825919455051	556.100797286134	520.566654170648
transcript:Smp_033020.2	1	4.36399847040281e-19	1.23241921011674	1.23763497384397	32.0676640487258	25.908517758993
transcript:Smp_033040.1	0.971104575687287	0.028895424312713	1.0900833080026	1.09028599496153	281.838029397471	258.498346158674
transcript:Smp_033050.1	0.895986607196863	0.104013392803137	1.13039203496727	1.13045473167648	1367.45286966947	1209.64734527158
transcript:Smp_033050.2	0.904412868576058	0.0955871314239417	0.5480542093801	0.53767694162985	13.6101153472594	25.3214105417521
transcript:Smp_033050.3	0.957351299800735	0.0426487001992646	0.946281247934852	0.945618109982318	44.5447347107388	47.1070488809398
transcript:Smp_033110.1	1	9.29713538742582e-18	0.753130873359249	0.751599851917869	70.4801189984029	93.7767654158422
transcript:Smp_033140.1	0.222207245147082	0.777792754852918	0.732884613515517	0.732568654673052	360.214106814692	491.717436762171
transcript:Smp_033140.2	0.858964713129996	0.141035286870003	2.1883752382983	2.83968332552059	3.00365188680435	1.05126336684104
transcript:Smp_033210.1	0.983250535775325	0.0167494642246755	1.03183119413143	1.03194683623334	165.205324794573	160.090616614726
transcript:Smp_033210.2	0.125083304535579	0.874916695464421	0.573472553994934	0.569029092197086	31.7599149574975	55.8217938276763
transcript:Smp_033250.1	0.998813846717706	0.00118615328229442	1.07818070506134	1.07818293359867	22000.2682539142	20404.9487211361
transcript:Smp_033260.1	0.964365067382909	0.0356349326170914	1.08710073104366	1.08714370715502	1281.54630093407	1178.8187900666
transcript:Smp_033330.1	0.975338833599266	0.0246611664007341	0.888933844400861	0.888479694871583	126.372350523616	142.23562615568
transcript:Smp_033350.1	0.859139624097573	0.140860375902427	1.18456044139675	1.18463258875818	1762.60675183934	1487.8916233101
transcript:Smp_033400.1	1	3.65511482673298e-19	1.12196915827837	1.12672556577766	16.7952574609673	14.9051292660768
transcript:Smp_033400.2	0.993342868787585	0.00665713121241503	0.972924182401854	0.972917839455715	2415.57749633753	2482.8178384626
transcript:Smp_033530.1	0.955298975676916	0.0447010243230843	0.77904111089185	0.778991384588822	2013.31557438598	2584.5186792853
transcript:Smp_033540.1	0.993608776271665	0.00639122372833545	1.01334548174749	1.01334899550845	2238.59327313286	2209.10382263683
transcript:Smp_033590.1	0.989947637218472	0.0100523627815277	0.976251791530699	0.976181614590545	192.132350160908	196.820535721062
transcript:Smp_033600.1	0.992909138061141	0.00709086193885866	1.0276564514951	1.02767216191147	1052.24113690088	1023.90713612607
transcript:Smp_033610.1	0.984871403641802	0.0151285963581975	0.940544743589133	0.940506878810951	858.949853122286	913.284599406054
transcript:Smp_033620.1	0.989749319867618	0.0102506801323815	0.992708375157746	0.992704647045209	1129.29540664415	1137.59463397198
transcript:Smp_033660.1	1	2.24917780452159e-18	1.12191155162648	1.1221084921908	404.007874943569	360.04241717293
transcript:Smp_033670.1	0.95194212850784	0.0480578714921604	1.09481289106896	1.09483972486892	2250.03813239692	2055.12928777686
transcript:Smp_033680.1	0.997863443935926	0.00213655606407414	1.04934431845999	1.04940455305737	500.013179531962	476.472761652954
transcript:Smp_033700.1	0.0169462289965626	0.983053771003437	1.22655786576337	1.22688462264528	494.772322725613	403.273498377228
transcript:Smp_033700.2	0.84086991663589	0.15913008336411	1.73196385077129	1.89272781196049	5.00239338922447	2.63823782772686
transcript:Smp_033710.1	0.0067318676016257	0.993268132398374	1.21606900793279	1.21612958956936	2522.8164873361	2074.46175775852
transcript:Smp_033760.1	0.0586193642051112	0.941380635794889	1.18482751260099	1.18489616812026	1855.34708804287	1565.82938572967
transcript:Smp_033770.1	0.918882175466767	0.0811178245332327	1.11497152248021	1.11505595735628	883.112855513295	791.988688215718
transcript:Smp_033870.1	0.978963516162869	0.0210364838371313	0.892155066185398	0.891972416835336	306.319690240491	343.419555061052
transcript:Smp_033930.1	0.979634727357933	0.0203652726420672	0.916544555378959	0.91564771945474	49.5494122395454	54.1149775285386
transcript:Smp_033950.1	0.993794896197379	0.00620510380262072	0.96107230663756	0.961035244732835	587.109223879055	610.913716998821
transcript:Smp_033970.1	0.914119184918022	0.0858808150819779	1.10755314863671	1.1076685863499	600.252625503705	541.905364307434
transcript:Smp_033990.1	0.966379993033123	0.0336200069668771	0.924982029500848	0.924935394619798	865.399954635672	935.633678109438
transcript:Smp_034000.1	0.134731188909501	0.865268811090499	1.1725849780833	1.17266916952535	1398.18131739246	1192.30523581233
transcript:Smp_034080.1	0.956969446378318	0.0430305536216821	0.856605305992645	0.856450115121306	460.273102974674	537.421304927177
transcript:Smp_034090.1	0.951397659367444	0.0486023406325556	0.875755018567541	0.875356099956896	158.565237422321	181.145117820198
transcript:Smp_034100.1	0.967836221016433	0.0321637789835673	0.987033694244248	0.986785777159389	30.0084824466803	30.4104652534546
transcript:Smp_034120.1	0.882849662335716	0.117150337664284	0.43979125864381	0.429345863263024	13.3833226261047	31.1847168287954
transcript:Smp_034120.2	0.863855279283194	0.136144720716806	0.739007092356436	0.738679130991737	341.904800499751	462.863237045024
transcript:Smp_034120.3	1	1.84105153760022e-19	1.05550422018233	1.05617272638364	50.9948604434451	48.2821582515075
transcript:Smp_034190.1	0.995587292799191	0.00441270720080919	1.00400457402611	1.00400520020214	3734.65716805171	3719.75874950429
transcript:Smp_034270.1	0.893542773734285	0.106457226265715	0.893628052637521	0.893485916978196	388.916757848848	435.281424809708
transcript:Smp_034300.1	0.983109241736259	0.0168907582637407	0.942221426207583	0.941904445859085	99.8513368932692	106.010666249418
transcript:Smp_034300.2	0.79008790467774	0.20991209532226	0.584511115792676	0.575596921319862	15.5945704187772	27.1002395457491
transcript:Smp_034400.1	0.949531648838297	0.0504683511617032	0.891917836107144	0.891828476194421	627.396018628868	703.49525395434
transcript:Smp_034410.1	0.988552400402389	0.0114475995976114	1.01816567567511	1.01817441457598	1231.03229217897	1209.05818572106
transcript:Smp_034420.1	0.988718296115753	0.0112817038842468	0.961694422333305	0.961656412805053	563.686734264606	586.162698230504
transcript:Smp_034430.1	0.878600048213061	0.121399951786939	0.895634511806668	0.89552294870161	487.259339928087	544.107088941789
transcript:Smp_034450.1	0.800913713767324	0.199086286232676	1.15070345394397	1.15103405153013	305.178208269923	265.132640970718
transcript:Smp_034490.1	0.993485900528279	0.00651409947172093	1.06406514876417	1.06408424434332	2076.43803579357	1951.38440023849
transcript:Smp_034500.1	1	2.0954975993562e-19	0.936665625430854	0.935825394969956	41.0190952803493	43.8326820867225
transcript:Smp_034530.1	0.979113611735499	0.020886388264501	0.921948091226508	0.921857591819008	462.432434782883	501.631944359749
transcript:Smp_034550.1	0.999999999923521	7.64794316307625e-11	0.75957294055552	0.759255368278029	334.327185788512	440.338794038532
transcript:Smp_034610.1	0.973980303528173	0.0260196964718274	0.797695972782814	0.785643799958144	7.66045126959346	9.75326837938784
transcript:Smp_034660.1	0.946129576371472	0.0538704236285285	1.20430136682443	1.20509006641659	181.556287076996	150.656155283226
transcript:Smp_034660.2	0.999999999999993	6.65572528871064e-15	9.24337039946193	488.712736254325	4.87712736254325	0
transcript:Smp_034660.4	0.981410662053415	0.0185893379465849	1.02992120327379	1.03000890517095	204.383507344917	198.428582733412
transcript:Smp_034670.1	0.00540139972193099	0.994598600278069	1.28081893828771	1.28106290927655	857.649127597277	669.480250156115
transcript:Smp_034680.1	0.943594487549631	0.0564055124503694	0.870698052512827	0.870088795174173	107.394857452513	123.431260303798
transcript:Smp_034700.1	0.973014732943006	0.0269852670569942	1.09161185652837	1.09168814486109	762.50467270554	698.462980855319
transcript:Smp_034840.1	0.997588173599739	0.00241182640026116	1.00088552726259	1.00088557057845	11901.3192853631	11890.7891434873
transcript:Smp_034850.1	0.935979156608824	0.0640208433911758	0.757527824820944	0.754885966131547	40.2885784323177	53.3736635469989
transcript:Smp_034850.2	0.154671080517762	0.845328919482238	0.732083566523397	0.730881662310834	94.7516494614398	129.643888376172
transcript:Smp_034860.1	0.961979848321959	0.0380201516780405	0.937504176191324	0.935225254771315	14.9074270556688	15.9406247073241
transcript:Smp_034870.1	0.675883181622875	0.324116818377125	1.4413791907863	1.44169127739009	1185.93636411982	822.597712704453
transcript:Smp_034920.1	1	1.21945686585411e-18	1.11652341704264	1.11676180574853	317.490298656817	284.294403161429
transcript:Smp_034940.1	0.992771191361227	0.00722880863877333	0.999685017515999	0.999684934331457	2201.71448162797	2202.40838804981
transcript:Smp_034940.2	0.945543867496155	0.0544561325038453	1.11399475570454	1.11420728894379	347.590230782756	311.96088210782
transcript:Smp_034980.2	0.894872385078027	0.105127614921973	1.49349366809587	1.56207615159263	6.52772470679812	4.17527912364099
transcript:Smp_034980.3	0.972620487158925	0.0273795128410754	0.976208424106101	0.976114161323338	143.287830925165	146.794376581212
transcript:Smp_034980.4	0.982803811482217	0.0171961885177833	0.960290396041078	0.960241435111686	452.973512271788	471.729185280107
transcript:Smp_034980.5	0.964391057256118	0.0356089427438817	0.897834257924932	0.897107246635131	73.317107456042	81.727281390912
transcript:Smp_035000.1	0.539362333606195	0.460637666393805	0.776922317359308	0.776611365067901	324.047557853828	417.261202083806
transcript:Smp_035000.2	0.995593081669765	0.00440691833023524	1.2229600337491	1.23875991765505	10.1575500804258	8.19784555224613
transcript:Smp_035010.1	0.456890898612033	0.543109101387967	0.866471336783382	0.866389528277428	822.507760693274	949.35253711263
transcript:Smp_035020.1	0.0239879916513076	0.976012008348692	0.515497388110524	0.514612449567351	163.867507600802	318.438393035533
transcript:Smp_035020.2	0.158461005562755	0.841538994437245	1.51009446370505	1.51082605802397	612.694122481908	405.532464155848
transcript:Smp_035030.1	0.635589223514858	0.364410776485142	1.17010671325884	1.17016254249711	2073.76671184568	1772.20252307416
transcript:Smp_035040.1	1	8.77776750340586e-19	0.758818140980139	0.753117067015008	18.52132627317	24.5961695914278
transcript:Smp_035080.1	0.90747247009808	0.09252752990192	0.860246668582186	0.860130660560624	602.680891709207	700.686904952068
transcript:Smp_035090.1	0.857555756740022	0.142444243259978	1.13102923726128	1.13113931190224	783.154659787716	692.357997068963
transcript:Smp_035090.3	0.40154521235075	0.59845478764925	2.52341704946799	2.58508384377088	37.1348084150278	14.3588989061355
transcript:Smp_035090.4	0.913206297066291	0.0867937029337094	0.480292516473078	0.476894130765673	42.4093812661688	88.9392625922293
transcript:Smp_035110.1	0.974047397663472	0.025952602336528	1.05904079562146	1.05915430334745	320.426561925838	302.530017930438
transcript:Smp_035150.1	0.951998478457101	0.0480015215428995	0.8611485906652	0.861007179799228	491.724108323488	571.104991675391
transcript:Smp_035180.1	0.999999999999999	8.07142655764855e-16	1.42532820174589	1.42898866626624	96.5668002911997	67.5740211829967
transcript:Smp_035180.2	0.777620262190645	0.222379737809355	2.99933134606107	4.15495217317075	4.17110904161074	0.996295347659809
transcript:Smp_035190.1	0.966821813411267	0.0331781865887327	1.13517191575038	1.13595477961291	114.07204984512	100.418337370961
transcript:Smp_035190.2	0.972762916714313	0.0272370832856867	1.02413322177603	1.0243036972612	84.3308860568671	82.3297262768642
transcript:Smp_035190.3	0.980175154440663	0.0198248455593373	0.971689554673358	0.971643917735684	350.575050166828	360.806389386588
transcript:Smp_035200.1	0.99809515512941	0.00190484487058994	1.0596920930057	1.05969495535186	12853.7909225501	12129.7079510326
transcript:Smp_035210.1	0.975966710319692	0.0240332896803076	0.924952465800952	0.924815887989455	295.564940141881	319.594089830744
transcript:Smp_035220.1	1	8.65746964017378e-18	1.98437711776356	59.2399230346301	0.582399230346301	0
transcript:Smp_035220.2	0.954960285999175	0.045039714000825	0.996597387832433	0.996462087792697	14.5657649588844	14.6175158256866
transcript:Smp_035220.3	0.587376414230607	0.412623585769393	0.273881571766791	0.177921039900411	0.773065645043006	4.39119755078611
transcript:Smp_035250.1	0.988253087001532	0.0117469129984675	0.693927927570073	0.686701486200879	16.9069964497777	24.6251533959386
transcript:Smp_035260.1	0.950001799512001	0.0499982004879986	1.36547175183927	1.36793490760238	118.044737811364	86.2914293701169
transcript:Smp_035260.2	0.27241031124766	0.72758968875234	0.283399104437915	0.239153104178188	2.24286621128654	9.41018385681489
transcript:Smp_035260.3	0.94029076508235	0.0597092349176499	1.01913366801335	1.01967677287002	20.8845549218857	20.4813512573942
transcript:Smp_035270.1	5.50485657058175e-10	0.999999999449514	1.33162395241664	1.33172061311931	2657.44008157179	1995.49120002063
transcript:Smp_035280.1	0.987885404295406	0.0121145957045936	1.06004970586955	1.06010268935659	698.824494228236	659.203962236412
transcript:Smp_035290.1	1	6.68424836358125e-18	0.741304178017932	0.738345345880479	37.5378158643023	50.8440022278144
transcript:Smp_035300.1	0.921142996532413	0.0788570034675873	1.09513199468529	1.0951720070718	1514.49437512865	1382.88178809275
transcript:Smp_035300.2	0.925420033380501	0.0745799666194988	1.14091835801265	1.14600865066738	18.4430759115177	16.0920389338
transcript:Smp_035310.1	0.99247035861046	0.00752964138953982	1.01432858345299	1.01433415792149	1516.47071782014	1495.0404288721
